,2015/11/11 18:41:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,377,Dizzy?
2,358,Mumin谷??
3,318,Ra?ffine
4,305,☆☆ながれ星彡
5,303,トムソン??
6,289,さんせっと??
7,270,ばよえ?ん。
8,269,上位目指す隊?
9,268,えすぽらーず
10,267,さんらいず??
11,261,早乙女学園?
12,260,?いちごぷよ隊?
13,258,†とわいらいと†
14,258,RedbuII?
15,245,嵐山
16,244,tipo
17,242,谷口ぴーまん
18,231,まるむすてぃ?ん
19,228,淡麗生!!
20,222,カーバンクル
21,220,かおりワールド
22,220,?Ｃlair?
23,219,ミッドガルド?
24,219,たいようのほこら
25,219,かもみ～るかふぇ
26,219,無課金こそ愉悦!
27,217,Antenna
28,217,からあげ流星群
29,215,MYM318☆彡
30,215,V.I.P.
31,213,ねこたらんど
32,212,†魔導学校†
33,209,Lαvｉn&#039;υ?
34,209,ぴんぽーん
35,209,同じ穴のぷよら～
36,208,だらゴロ・囚・
37,207,一生を寝てい隊
38,207,赤い妖精
39,206,ぷよクエ楽しみ隊
40,205,にゃ?んだふる♪
41,205,ねこのうにメロン
42,205,★エーミール★
43,204,Law@
44,204,プリンシパル☆彡
45,202,お笑い?研究府
46,202,やわらかギルド
47,201,ぷよビ～ッチ☆
48,201,Luxillia
49,200,?怪盗スケルトン
50,200,LovE?
51,199,ギルド一ナツ
52,199,ぷよろう会
53,198,★愉快な仲間達☆
54,197,いえろ～こんび♪
55,195,ちょびぎるど
56,195,かわいいはせいぎ
57,194,佐久間上水
58,194,ももピーチ帝国
59,194,ねこずき
60,192,☆命蓮寺☆
61,190,にないか
62,189,チームかつをぶし
63,189,果物の缶詰
64,189,早起は三文のとく
65,189,Lipton　
66,189,ねこぽよ軍??
67,188,ぷよよよよよん?
68,188,?アンシェル?
69,187,ぷよっとパニック
70,187,ジュビレーション
71,187,ぼっち同盟
72,187,ファンタビーチ
73,186,陽だまりのねこ?
74,186,とれっきんぐ
75,186,ぁひるたいちょ組
76,186,ＢＢ団
77,186,無KG板ギルド
78,186,エランド
79,185,トウーンタウン
80,184,賢者モード
81,184,BestLuck
82,183,ウィッチ魔法学院
83,182,パーミテーション
84,181,ラフィ亭
85,180,六猫?おーき軍
86,180,?KoB?
87,179,パンダ百匹！！
88,179,コンパイルクラブ
89,179,ブルーウィング
90,179,Ｋ２
91,179,AGILE
92,178,遊戯都市第七地区
93,177,チームやどかり
94,176,Gunners!
95,176,SPIRAL★彡
96,175,Sirius?
97,175,ぷよく鉛筆?HB
98,175,コスモツリー
99,174,ボギャーン
100,173,Blackチョコ
101,173,ぷよよん同盟
102,173,☆ネコカフェ☆
103,172,2chスレギルド
104,171,みなとみらい
105,170,COLORS＊*
106,170,マミーポコ
107,170,うさぎの巣?
108,169,北の大地☆人情派
109,169,?水守革命?
110,169,LxStella
111,169,あわわっ子
112,169,猫好き仙人界
113,169,will
114,169,がんばりまっくす
115,169,???☆
