,2015/11/13 22:24:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1332,Dizzy?
2,1292,Mumin谷??
3,1168,トムソン??
4,1129,Ra?ffine
5,1115,☆☆ながれ星彡
6,1079,上位目指す隊?
7,1072,ばよえ?ん。
8,1049,さんらいず??
9,1044,嵐山
10,1031,まるむすてぃ?ん
11,1028,†とわいらいと†
12,1012,早乙女学園?
13,999,?いちごぷよ隊?
14,999,さんせっと??
15,984,えすぽらーず
16,970,祝RedbuII
17,955,tipo
18,939,谷口ぴーまん
19,931,かもみ～るかふぇ
20,924,赤い妖精
21,896,カーバンクル
22,889,たいようのほこら
23,877,ぴんぽーん
24,869,?Ｃlair?
25,858,Antenna
26,848,MYM318☆彡
27,839,からあげ流星群
28,834,だらゴロ・囚・
29,833,淡麗生!!
30,823,ねこたらんど
31,822,かおりワールド
32,814,☆命蓮寺☆
33,812,にゃ?んだふる♪
34,811,ぷよビ～ッチ☆
35,806,ミッドガルド?
36,806,?怪盗スケルトン
37,805,無課金こそ愉悦!
38,796,ＢＢ団
39,796,いえろ～こんび♪
40,792,LovE?
41,786,Luxillia
42,786,ぷよクエ楽しみ隊
43,784,一生を寝てい隊
44,784,ねこぽよ軍??
45,784,プリンシパル☆彡
46,782,ももピーチ帝国
47,780,やわらかギルド
48,778,Law@
49,777,Lαvｉn&#039;υ?
50,776,かわいいはせいぎ
51,775,†魔導学校†
52,769,V.I.P.
53,769,ねこずき
54,757,にないか
55,756,賢者モード
56,754,ぷよろう会
57,752,ぼっち同盟
58,752,果物の缶詰
59,748,Buzz?
60,739,★エーミール★
61,733,★愉快な仲間達☆
62,729,ブルーウィング
63,729,とれっきんぐ
64,726,無KG板ギルド
65,720,自由都市ももにち
66,720,お笑い?研究府
67,720,2chスレギルド
68,718,BestLuck
69,714,ファンタビーチ
70,713,?アンシェル?
71,713,チームかつをぶし
72,702,佐久間上水
73,700,パンダ百匹！！
74,699,?KoB?
75,698,ウィッチ魔法学院
76,698,ぷよっとパニック
77,696,同じ穴のぷよら～
78,692,Ｋ２
79,692,祝！ＳＳあひる組
80,691,ちょびぎるど
81,689,遊戯都市第七地区
82,684,コンパイルクラブ
83,682,ひろす
84,680,エランド
85,679,ラフィ亭
86,679,トウーンタウン
87,678,うさぎの巣?
88,678,陽だまりのねこ?
89,678,パーミテーション
90,677,Blackチョコ
91,674,六猫?おーき軍
92,673,みなみけ
93,671,Gunners!
94,671,☆ネコカフェ☆
95,670,チームかわいい
96,669,let&#039;sぷよ！
97,667,お腹@ばよ?支店
98,663,猫好き仙人界
99,660,ジュビレーション
100,658,ギルド一ナツ
101,658,AGILE
102,656,みなとみらい
103,653,手製ぷよ
104,651,ねこのうにメロン
105,645,SPIRAL★彡
106,644,早起は三文のとく
107,640,ぷよく鉛筆?HB
108,639,COLORS＊*
109,638,???☆
110,638,ぷよよん同盟
111,636,ぷにっぷに～！
112,635,すたんどあっぷ
