,2015/11/14 13:18:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1465,Dizzy?
2,1406,Mumin谷??
3,1265,トムソン??
4,1216,Ra?ffine
5,1210,☆☆ながれ星彡
6,1175,上位目指す隊?
7,1166,ばよえ?ん。
8,1154,嵐山
9,1152,さんらいず??
10,1132,まるむすてぃ?ん
11,1118,†とわいらいと†
12,1105,早乙女学園?
13,1079,?いちごぷよ隊?
14,1073,さんせっと??
15,1055,祝RedbuII
16,1046,えすぽらーず
17,1038,tipo
18,1024,赤い妖精
19,1023,谷口ぴーまん
20,1018,かもみ～るかふぇ
21,1010,カーバンクル
22,1005,たいようのほこら
23,975,ぴんぽーん
24,968,?Ｃlair?
25,966,Antenna
26,961,MYM318☆彡
27,949,だらゴロ・囚・
28,938,☆命蓮寺☆
29,938,からあげ流星群
30,934,かおりワールド
31,923,淡麗生!!
32,921,ねこたらんど
33,918,にゃ?んだふる♪
34,916,ぷよビ～ッチ☆
35,916,無課金こそ愉悦!
36,913,Luxillia
37,913,?怪盗スケルトン
38,910,ミッドガルド?
39,907,ももピーチ帝国
40,905,ぷよクエ楽しみ隊
41,903,ＢＢ団
42,894,プリンシパル☆彡
43,894,かわいいはせいぎ
44,888,†魔導学校†
45,888,LovE?
46,885,ねこずき
47,884,Law@
48,881,やわらかギルド
49,878,ねこぽよ軍??
50,877,いえろ～こんび♪
51,874,にないか
52,871,V.I.P.
53,868,賢者モード
54,866,一生を寝てい隊
55,864,Lαvｉn&#039;υ?
56,858,ぷよろう会
57,854,果物の缶詰
58,842,Buzz?
59,842,★エーミール★
60,836,とれっきんぐ
61,834,ぼっち同盟
62,821,無KG板ギルド
63,820,ブルーウィング
64,819,2chスレギルド
65,816,★愉快な仲間達☆
66,804,お笑い?研究府
67,803,?アンシェル?
68,803,自由都市ももにち
69,802,BestLuck
70,799,ファンタビーチ
71,789,遊戯都市第七地区
72,786,佐久間上水
73,784,ひろす
74,783,同じ穴のぷよら～
75,783,チームかつをぶし
76,781,パンダ百匹！！
77,781,ぷよっとパニック
78,780,Ｋ２
79,778,祝！ＳＳあひる組
80,775,ウィッチ魔法学院
81,774,?KoB?
82,771,ちょびぎるど
83,768,Gunners!
84,766,チームかわいい
85,762,ラフィ亭
86,759,トウーンタウン
87,759,手製ぷよ
88,759,うさぎの巣?
89,758,☆ネコカフェ☆
90,754,コンパイルクラブ
91,754,let&#039;sぷよ！
92,752,Blackチョコ
93,751,みなとみらい
94,750,パーミテーション
95,748,陽だまりのねこ?
96,748,六猫?おーき軍
97,743,猫好き仙人界
98,741,エランド
99,737,早起は三文のとく
100,736,ジュビレーション
101,734,???☆
102,729,みなみけ
103,728,AGILE
104,728,お腹@ばよ?支店
105,723,SPIRAL★彡
106,719,すたんどあっぷ
107,715,ギルド一ナツ
108,714,ねこのうにメロン
109,710,ぐみぷよ
110,709,ぷよく鉛筆?HB
111,705,まったり勢。
