,2015/11/14 11:03:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1440,Dizzy?
2,1399,Mumin谷??
3,1246,トムソン??
4,1199,Ra?ffine
5,1199,☆☆ながれ星彡
6,1155,上位目指す隊?
7,1149,ばよえ?ん。
8,1137,嵐山
9,1135,さんらいず??
10,1114,まるむすてぃ?ん
11,1102,†とわいらいと†
12,1096,早乙女学園?
13,1064,?いちごぷよ隊?
14,1057,さんせっと??
15,1042,祝RedbuII
16,1036,えすぽらーず
17,1030,tipo
18,1012,谷口ぴーまん
19,1012,赤い妖精
20,1006,かもみ～るかふぇ
21,999,カーバンクル
22,996,たいようのほこら
23,957,ぴんぽーん
24,953,Antenna
25,948,?Ｃlair?
26,944,MYM318☆彡
27,928,だらゴロ・囚・
28,924,からあげ流星群
29,921,☆命蓮寺☆
30,916,かおりワールド
31,909,淡麗生!!
32,904,ねこたらんど
33,903,ぷよビ～ッチ☆
34,902,無課金こそ愉悦!
35,902,にゃ?んだふる♪
36,895,ミッドガルド?
37,895,?怪盗スケルトン
38,892,Luxillia
39,891,ＢＢ団
40,885,ももピーチ帝国
41,881,ぷよクエ楽しみ隊
42,876,プリンシパル☆彡
43,872,かわいいはせいぎ
44,870,LovE?
45,869,†魔導学校†
46,867,やわらかギルド
47,866,ねこずき
48,866,Law@
49,863,いえろ～こんび♪
50,862,ねこぽよ軍??
51,857,V.I.P.
52,856,にないか
53,854,一生を寝てい隊
54,852,賢者モード
55,851,Lαvｉn&#039;υ?
56,841,果物の缶詰
57,838,ぷよろう会
58,830,Buzz?
59,824,ぼっち同盟
60,820,★エーミール★
61,819,とれっきんぐ
62,808,ブルーウィング
63,806,2chスレギルド
64,803,無KG板ギルド
65,796,★愉快な仲間達☆
66,791,BestLuck
67,789,自由都市ももにち
68,787,お笑い?研究府
69,783,ファンタビーチ
70,781,?アンシェル?
71,774,遊戯都市第七地区
72,771,チームかつをぶし
73,769,Ｋ２
74,768,佐久間上水
75,768,ひろす
76,768,パンダ百匹！！
77,767,同じ穴のぷよら～
78,766,ぷよっとパニック
79,762,?KoB?
80,761,祝！ＳＳあひる組
81,761,ウィッチ魔法学院
82,756,Gunners!
83,753,チームかわいい
84,751,ちょびぎるど
85,751,うさぎの巣?
86,750,ラフィ亭
87,746,トウーンタウン
88,745,let&#039;sぷよ！
89,745,コンパイルクラブ
90,745,手製ぷよ
91,743,☆ネコカフェ☆
92,739,パーミテーション
93,739,Blackチョコ
94,734,六猫?おーき軍
95,734,陽だまりのねこ?
96,734,みなとみらい
97,730,エランド
98,728,猫好き仙人界
99,724,ジュビレーション
100,719,???☆
101,718,早起は三文のとく
102,718,みなみけ
103,714,AGILE
104,712,SPIRAL★彡
105,710,お腹@ばよ?支店
106,707,ギルド一ナツ
107,705,すたんどあっぷ
108,704,ねこのうにメロン
109,695,ぷよく鉛筆?HB
110,694,COLORS＊*
111,694,ぐみぷよ
112,694,ほうきぼし
