,2015/11/15 19:28:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1509,Dizzy?
2,1503,Mumin谷??
3,1488,トムソン??
4,1406,☆☆ながれ星彡
5,1399,Ra?ffine
6,1377,上位目指す隊?
7,1355,ばよえ?ん。
8,1349,嵐山
9,1337,まるむすてぃ?ん
10,1332,さんらいず??
11,1299,†とわいらいと†
12,1252,早乙女学園?
13,1232,祝RedbuII
14,1222,さんせっと??
15,1217,?いちごぷよ隊?
16,1199,えすぽらーず
17,1184,カーバンクル
18,1164,tipo
19,1161,谷口ぴーまん
20,1156,かもみ～るかふぇ
21,1153,赤い妖精
22,1145,たいようのほこら
23,1131,ぴんぽーん
24,1108,だらゴロ・囚・
25,1105,?Ｃlair?
26,1099,☆命蓮寺☆
27,1097,Luxillia
28,1092,ねこたらんど
29,1087,ももピーチ帝国
30,1085,?怪盗スケルトン
31,1084,Antenna
32,1081,かおりワールド
33,1070,ぷよクエ楽しみ隊
34,1069,MYM318☆彡
35,1067,淡麗生!!
36,1065,にゃ?んだふる♪
37,1064,かわいいはせいぎ
38,1062,プリンシパル☆彡
39,1061,からあげ流星群
40,1059,†魔導学校†
41,1057,無課金こそ愉悦!
42,1056,にないか
43,1056,ＢＢ団
44,1056,LovE?
45,1054,ぷよビ～ッチ☆
46,1051,賢者モード
47,1049,ミッドガルド?
48,1043,やわらかギルド
49,1042,ねこずき
50,1040,ねこぽよ軍??
51,1037,V.I.P.
52,1036,いえろ～こんび♪
53,1030,Lαvｉn&#039;υ?
54,1027,★エーミール★
55,1025,ぷよろう会
56,1020,果物の缶詰
57,1019,無KG板ギルド
58,1017,一生を寝てい隊
59,1016,Law@
60,1013,自由都市ももにち
61,1004,ぼっち同盟
62,1002,とれっきんぐ
63,1001,2chスレギルド
64,999,ファンタビーチ
65,999,お笑い?研究府
66,991,Buzz?
67,991,★愉快な仲間達☆
68,990,パンダ百匹！！
69,989,ひろす
70,983,ブルーウィング
71,981,?アンシェル?
72,980,佐久間上水
73,977,BestLuck
74,975,同じ穴のぷよら～
75,967,遊戯都市第七地区
76,966,ちょびぎるど
77,959,Ｋ２
78,957,ぷよっとパニック
79,956,チームかわいい
80,955,手製ぷよ
81,947,祝！ＳＳあひる組
82,943,Gunners!
83,942,トウーンタウン
84,939,ウィッチ魔法学院
85,938,?KoB?
86,938,みなとみらい
87,936,☆マーロボカフェ
88,935,うさぎの巣?
89,932,let&#039;sぷよ！
90,931,早起は三文のとく
91,930,チームかつをぶし
92,930,???☆
93,924,ラフィ亭
94,916,パーミテーション
95,915,AGILE
96,915,猫好き仙人界
97,911,Blackチョコ
98,911,六猫?おーき軍
99,909,ジュビレーション
100,908,SPIRAL★彡
101,903,陽だまりのねこ?
102,893,ぐみぷよ
103,890,コンパイルクラブ
104,889,エランド
105,871,お腹@ばよ?支店
106,870,まったり勢。
107,864,TEREON&#039;s
108,855,すたんどあっぷ
109,854,ももぐみ
