,2015/11/14 18:29:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1500,Dizzy?
2,1446,Mumin谷??
3,1299,トムソン??
4,1249,Ra?ffine
5,1246,☆☆ながれ星彡
6,1206,上位目指す隊?
7,1199,ばよえ?ん。
8,1191,嵐山
9,1188,さんらいず??
10,1174,まるむすてぃ?ん
11,1147,†とわいらいと†
12,1138,早乙女学園?
13,1099,?いちごぷよ隊?
14,1099,さんせっと??
15,1087,祝RedbuII
16,1075,えすぽらーず
17,1061,tipo
18,1049,谷口ぴーまん
19,1045,かもみ～るかふぇ
20,1044,カーバンクル
21,1043,赤い妖精
22,1029,たいようのほこら
23,1015,ぴんぽーん
24,1005,?Ｃlair?
25,999,Antenna
26,997,MYM318☆彡
27,993,だらゴロ・囚・
28,981,☆命蓮寺☆
29,976,からあげ流星群
30,966,かおりワールド
31,962,ねこたらんど
32,961,にゃ?んだふる♪
33,959,淡麗生!!
34,957,Luxillia
35,955,?怪盗スケルトン
36,952,ミッドガルド?
37,951,ももピーチ帝国
38,950,ぷよビ～ッチ☆
39,949,無課金こそ愉悦!
40,948,ぷよクエ楽しみ隊
41,939,ＢＢ団
42,937,かわいいはせいぎ
43,936,プリンシパル☆彡
44,932,†魔導学校†
45,931,ねこずき
46,924,LovE?
47,922,ねこぽよ軍??
48,919,Law@
49,915,やわらかギルド
50,914,賢者モード
51,913,にないか
52,913,V.I.P.
53,912,いえろ～こんび♪
54,904,Lαvｉn&#039;υ?
55,898,一生を寝てい隊
56,898,ぷよろう会
57,894,果物の缶詰
58,886,★エーミール★
59,868,とれっきんぐ
60,864,無KG板ギルド
61,862,Buzz?
62,857,2chスレギルド
63,855,ぼっち同盟
64,850,ブルーウィング
65,846,★愉快な仲間達☆
66,840,お笑い?研究府
67,838,自由都市ももにち
68,833,ファンタビーチ
69,832,?アンシェル?
70,830,BestLuck
71,827,同じ穴のぷよら～
72,827,佐久間上水
73,826,遊戯都市第七地区
74,818,ひろす
75,818,パンダ百匹！！
76,816,ちょびぎるど
77,815,チームかつをぶし
78,814,祝！ＳＳあひる組
79,814,ぷよっとパニック
80,811,Ｋ２
81,806,ウィッチ魔法学院
82,806,?KoB?
83,798,チームかわいい
84,798,Gunners!
85,798,手製ぷよ
86,794,ラフィ亭
87,793,☆ネコカフェ☆
88,792,うさぎの巣?
89,792,トウーンタウン
90,788,みなとみらい
91,781,let&#039;sぷよ！
92,781,Blackチョコ
93,780,パーミテーション
94,779,コンパイルクラブ
95,779,陽だまりのねこ?
96,778,猫好き仙人界
97,775,六猫?おーき軍
98,773,エランド
99,769,AGILE
100,769,早起は三文のとく
101,768,???☆
102,768,ジュビレーション
103,761,SPIRAL★彡
104,756,お腹@ばよ?支店
105,753,みなみけ
106,748,すたんどあっぷ
107,746,ぐみぷよ
108,744,まったり勢。
109,741,ねこのうにメロン
110,737,ギルド一ナツ
111,736,ぷよく鉛筆?HB
