,2015/11/11 22:28:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,616,Dizzy?
2,603,Mumin谷??
3,519,Ra?ffine
4,516,☆☆ながれ星彡
5,502,トムソン??
6,456,さんせっと??
7,451,ばよえ?ん。
8,448,さんらいず??
9,444,上位目指す隊?
10,427,†とわいらいと†
11,424,えすぽらーず
12,421,?いちごぷよ隊?
13,420,早乙女学園?
14,420,RedbuII?
15,407,嵐山
16,395,谷口ぴーまん
17,378,まるむすてぃ?ん
18,375,かもみ～るかふぇ
19,363,からあげ流星群
20,360,淡麗生!!
21,360,カーバンクル
22,359,tipo
23,357,たいようのほこら
24,354,Antenna
25,352,?Ｃlair?
26,350,ミッドガルド?
27,346,無課金こそ愉悦!
28,344,赤い妖精
29,342,MYM318☆彡
30,341,かおりワールド
31,339,ねこたらんど
32,333,ぴんぽーん
33,331,V.I.P.
34,328,?怪盗スケルトン
35,326,プリンシパル☆彡
36,324,だらゴロ・囚・
37,324,にゃ?んだふる♪
38,323,ぷよクエ楽しみ隊
39,322,いえろ～こんび♪
40,319,チームかつをぶし
41,319,†魔導学校†
42,319,LovE?
43,318,ちょびぎるど
44,317,一生を寝てい隊
45,316,Lαvｉn&#039;υ?
46,314,同じ穴のぷよら～
47,314,☆命蓮寺☆
48,313,★愉快な仲間達☆
49,311,Law@
50,310,祝3S佐久間上水
51,305,お笑い?研究府
52,304,かわいいはせいぎ
53,304,やわらかギルド
54,304,ぷよビ～ッチ☆
55,304,ねこずき
56,302,にないか
57,302,ＢＢ団
58,301,ももピーチ帝国
59,299,★エーミール★
60,299,ねこぽよ軍??
61,299,ぷよろう会
62,296,ねこのうにメロン
63,296,果物の缶詰
64,294,自由都市ももにち
65,292,ブルーウィング
66,292,?アンシェル?
67,291,ぷよよよよよん?
68,289,みなとみらい
69,289,とれっきんぐ
70,289,ぷよっとパニック
71,289,ぼっち同盟
72,288,Buzz?
73,287,無KG板ギルド
74,285,ギルド一ナツ
75,284,パーミテーション
76,284,?KoB?
77,283,2chスレギルド
78,283,賢者モード
79,283,ラフィ亭
80,283,Blackチョコ
81,282,エランド
82,282,ジュビレーション
83,282,Luxillia
84,282,BestLuck
85,281,トウーンタウン
86,280,ウィッチ魔法学院
87,279,うさぎの巣?
88,279,陽だまりのねこ?
89,279,けにくら！祝LS
90,277,ファンタビーチ
91,276,AGILE
92,275,猫好き仙人界
93,274,SPIRAL★彡
94,274,コンパイルクラブ
95,274,コスモツリー
96,274,ももぐみ
97,273,ぁひるたいちょ組
98,272,ぷよく鉛筆?HB
99,272,パンダ百匹！！
100,271,LxStella
101,271,Ｋ２
102,271,早起は三文のとく
103,271,六猫?おーき軍
104,270,お腹@ばよ?支店
105,270,Gunners!
106,270,みなみけ
107,270,Lipton　
108,270,遊戯都市第七地区
109,270,?水守革命?
110,269,北の大地☆人情派
111,269,COLORS＊*
112,269,まったりにゃーん
113,266,チームやどかり
