,2015/11/11 23:32:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,666,Dizzy?
2,662,Mumin谷??
3,564,Ra?ffine
4,558,☆☆ながれ星彡
5,539,トムソン??
6,492,ばよえ?ん。
7,490,さんせっと??
8,488,上位目指す隊?
9,479,さんらいず??
10,473,†とわいらいと†
11,460,?いちごぷよ隊?
12,459,えすぽらーず
13,456,RedbuII?
14,456,早乙女学園?
15,439,嵐山
16,425,谷口ぴーまん
17,413,まるむすてぃ?ん
18,409,かもみ～るかふぇ
19,395,淡麗生!!
20,393,からあげ流星群
21,392,カーバンクル
22,389,Antenna
23,388,?Ｃlair?
24,386,たいようのほこら
25,379,tipo
26,377,無課金こそ愉悦!
27,377,かおりワールド
28,375,MYM318☆彡
29,375,赤い妖精
30,373,ミッドガルド?
31,365,ぴんぽーん
32,365,ねこたらんど
33,362,いえろ～こんび♪
34,360,?怪盗スケルトン
35,360,V.I.P.
36,360,プリンシパル☆彡
37,359,LovE?
38,358,チームかつをぶし
39,358,にゃ?んだふる♪
40,356,だらゴロ・囚・
41,355,Lαvｉn&#039;υ?
42,353,Law@
43,353,ぷよクエ楽しみ隊
44,351,ちょびぎるど
45,349,†魔導学校†
46,349,一生を寝てい隊
47,346,☆命蓮寺☆
48,345,★愉快な仲間達☆
49,342,同じ穴のぷよら～
50,341,祝3S佐久間上水
51,340,お笑い?研究府
52,339,ねこずき
53,339,ももピーチ帝国
54,338,かわいいはせいぎ
55,337,ＢＢ団
56,332,ねこぽよ軍??
57,331,ぷよビ～ッチ☆
58,331,にないか
59,330,やわらかギルド
60,327,★エーミール★
61,323,自由都市ももにち
62,322,ぷよろう会
63,321,ぷよっとパニック
64,321,ねこのうにメロン
65,319,果物の缶詰
66,319,賢者モード
67,316,ブルーウィング
68,316,ぷよよよよよん?
69,316,とれっきんぐ
70,315,Buzz?
71,315,?アンシェル?
72,315,ぼっち同盟
73,313,?KoB?
74,311,みなとみらい
75,311,無KG板ギルド
76,310,2chスレギルド
77,309,パーミテーション
78,307,ジュビレーション
79,307,Luxillia
80,306,ラフィ亭
81,304,Blackチョコ
82,304,エランド
83,303,けにくら！祝LS
84,303,猫好き仙人界
85,302,お腹@ばよ?支店
86,302,ウィッチ魔法学院
87,302,うさぎの巣?
88,302,トウーンタウン
89,301,BestLuck
90,300,AGILE
91,300,Ｋ２
92,299,陽だまりのねこ?
93,299,コスモツリー
94,299,ギルド一ナツ
95,297,ぷよく鉛筆?HB
96,296,コンパイルクラブ
97,296,SPIRAL★彡
98,296,Gunners!
99,296,パンダ百匹！！
100,294,みなみけ
101,294,遊戯都市第七地区
102,293,ファンタビーチ
103,293,ももぐみ
104,291,ぁひるたいちょ組
105,290,早起は三文のとく
106,289,COLORS＊*
107,289,LxStella
108,289,北の大地☆人情派
109,289,?水守革命?
110,289,Lipton　
111,289,まったりにゃーん
112,289,Tぷよ軍団
113,287,六猫?おーき軍
