,2015/11/14 01:59:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1365,Dizzy?
2,1322,Mumin谷??
3,1198,トムソン??
4,1158,Ra?ffine
5,1146,☆☆ながれ星彡
6,1107,上位目指す隊?
7,1098,ばよえ?ん。
8,1083,さんらいず??
9,1078,嵐山
10,1055,まるむすてぃ?ん
11,1052,†とわいらいと†
12,1041,早乙女学園?
13,1027,?いちごぷよ隊?
14,1026,さんせっと??
15,1011,えすぽらーず
16,1002,祝RedbuII
17,983,tipo
18,972,谷口ぴーまん
19,964,かもみ～るかふぇ
20,959,赤い妖精
21,940,カーバンクル
22,926,たいようのほこら
23,911,ぴんぽーん
24,903,?Ｃlair?
25,895,Antenna
26,885,MYM318☆彡
27,870,だらゴロ・囚・
28,870,からあげ流星群
29,865,淡麗生!!
30,855,☆命蓮寺☆
31,852,ねこたらんど
32,851,かおりワールド
33,849,?怪盗スケルトン
34,842,無課金こそ愉悦!
35,842,にゃ?んだふる♪
36,839,ＢＢ団
37,837,ぷよビ～ッチ☆
38,835,ミッドガルド?
39,829,ぷよクエ楽しみ隊
40,822,いえろ～こんび♪
41,821,Luxillia
42,821,ももピーチ帝国
43,820,かわいいはせいぎ
44,819,やわらかギルド
45,819,LovE?
46,817,プリンシパル☆彡
47,815,Law@
48,813,一生を寝てい隊
49,812,ねこぽよ軍??
50,810,†魔導学校†
51,809,Lαvｉn&#039;υ?
52,805,ねこずき
53,798,V.I.P.
54,795,賢者モード
55,791,にないか
56,786,果物の缶詰
57,784,Buzz?
58,784,ぷよろう会
59,779,ぼっち同盟
60,769,★エーミール★
61,769,とれっきんぐ
62,764,ブルーウィング
63,759,★愉快な仲間達☆
64,750,無KG板ギルド
65,749,自由都市ももにち
66,749,2chスレギルド
67,748,お笑い?研究府
68,746,BestLuck
69,743,チームかつをぶし
70,740,?アンシェル?
71,739,ファンタビーチ
72,732,佐久間上水
73,730,同じ穴のぷよら～
74,727,Ｋ２
75,726,?KoB?
76,726,ウィッチ魔法学院
77,725,ぷよっとパニック
78,724,パンダ百匹！！
79,722,遊戯都市第七地区
80,721,ちょびぎるど
81,720,祝！ＳＳあひる組
82,714,ひろす
83,709,コンパイルクラブ
84,707,Gunners!
85,707,パーミテーション
86,706,陽だまりのねこ?
87,706,うさぎの巣?
88,705,エランド
89,705,チームかわいい
90,704,ラフィ亭
91,703,☆ネコカフェ☆
92,702,トウーンタウン
93,701,Blackチョコ
94,696,六猫?おーき軍
95,694,let&#039;sぷよ！
96,694,猫好き仙人界
97,689,みなみけ
98,686,お腹@ばよ?支店
99,686,手製ぷよ
100,686,AGILE
101,684,みなとみらい
102,682,ジュビレーション
103,678,ねこのうにメロン
104,674,ギルド一ナツ
105,674,SPIRAL★彡
106,671,早起は三文のとく
107,666,ぷにっぷに～！
108,666,ぷよよん同盟
109,662,すたんどあっぷ
110,662,ぷよく鉛筆?HB
111,659,ぐみぷよ
