,2015/11/12 16:27:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1057,Dizzy?
2,1022,Mumin谷??
3,906,トムソン??
4,868,Ra?ffine
5,819,☆☆ながれ星彡
6,798,上位目指す隊?
7,768,さんらいず??
8,767,ばよえ?ん。
9,745,†とわいらいと†
10,734,嵐山
11,715,早乙女学園?
12,714,さんせっと??
13,704,えすぽらーず
14,690,まるむすてぃ?ん
15,687,?いちごぷよ隊?
16,684,RedbuII?
17,659,かもみ～るかふぇ
18,646,tipo
19,634,赤い妖精
20,633,谷口ぴーまん
21,621,カーバンクル
22,607,たいようのほこら
23,604,淡麗生!!
24,602,?Ｃlair?
25,599,Antenna
26,598,からあげ流星群
27,590,MYM318☆彡
28,583,ミッドガルド?
29,583,ぴんぽーん
30,576,かおりワールド
31,573,ねこたらんど
32,567,だらゴロ・囚・
33,567,LovE?
34,559,ぷよビ～ッチ☆
35,556,一生を寝てい隊
36,554,無課金こそ愉悦!
37,554,プリンシパル☆彡
38,554,いえろ～こんび♪
39,552,?怪盗スケルトン
40,550,V.I.P.
41,549,ねこぽよ軍??
42,549,Law@
43,548,Lαvｉn&#039;υ?
44,548,にないか
45,545,ももピーチ帝国
46,544,にゃ?んだふる♪
47,542,Luxillia
48,541,†魔導学校†
49,539,☆命蓮寺☆
50,534,Buzz?
51,534,ねこずき
52,532,★愉快な仲間達☆
53,528,ＢＢ団
54,523,やわらかギルド
55,523,ぷよクエ楽しみ隊
56,521,賢者モード
57,520,★エーミール★
58,519,チームかつをぶし
59,518,果物の缶詰
60,516,ぷよろう会
61,515,お笑い?研究府
62,514,ちょびぎるど
63,510,ぼっち同盟
64,505,自由都市ももにち
65,505,ぷよっとパニック
66,504,かわいいはせいぎ
67,499,?アンシェル?
68,499,同じ穴のぷよら～
69,495,?KoB?
70,494,佐久間上水
71,494,2chスレギルド
72,493,とれっきんぐ
73,491,無KG板ギルド
74,491,BestLuck
75,489,お腹@ばよ?支店
76,489,みなみけ
77,489,ブルーウィング
78,488,ラフィ亭
79,486,コンパイルクラブ
80,485,パンダ百匹！！
81,484,ぁひるたいちょ組
82,483,エランド
83,482,Gunners!
84,482,遊戯都市第七地区
85,482,ウィッチ魔法学院
86,481,ファンタビーチ
87,480,トウーンタウン
88,480,Ｋ２
89,479,Blackチョコ
90,479,うさぎの巣?
91,479,陽だまりのねこ?
92,471,六猫?おーき軍
93,470,let&#039;sぷよ！
94,469,ジュビレーション
95,469,ひろす
96,468,猫好き仙人界
97,465,ギルド一ナツ
98,465,パーミテーション
99,463,チームかわいい
100,462,みなとみらい
101,459,COLORS＊*
102,459,☆ネコカフェ☆
103,458,ぷよく鉛筆?HB
104,457,ねこのうにメロン
105,455,早起は三文のとく
106,454,SPIRAL★彡
107,450,ぷよよよよよん?
108,450,???☆
109,449,TEREON&#039;s
110,449,手製ぷよ
111,446,けにくら！祝LS
112,444,北の大地☆人情派
113,444,まったり勢。
