,2015/11/11 17:37:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,287,Dizzy?
2,270,Mumin谷??
3,245,Ra?ffine
4,244,☆☆ながれ星彡
5,237,トムソン??
6,229,さんせっと??
7,211,上位目指す隊?
8,210,ばよえ?ん。
9,209,さんらいず??
10,208,えすぽらーず
11,205,†とわいらいと†
12,204,?いちごぷよ隊?
13,203,早乙女学園?
14,202,RedbuII?
15,197,嵐山
16,195,tipo
17,189,谷口ぴーまん
18,189,淡麗生!!
19,183,まるむすてぃ?ん
20,179,Antenna
21,179,?Ｃlair?
22,177,ミッドガルド?
23,177,かもみ～るかふぇ
24,177,V.I.P.
25,176,カーバンクル
26,175,たいようのほこら
27,175,無課金こそ愉悦!
28,174,ねこのうにメロン
29,174,†魔導学校†
30,173,かおりワールド
31,172,MYM318☆彡
32,171,Lαvｉn&#039;υ?
33,171,ねこたらんど
34,171,からあげ流星群
35,169,ぴんぽーん
36,169,★エーミール★
37,166,同じ穴のぷよら～
38,166,赤い妖精
39,163,だらゴロ・囚・
40,162,一生を寝てい隊
41,162,Law@
42,162,LovE?
43,162,お笑い?研究府
44,161,Luxillia
45,161,チームかつをぶし
46,161,ギルド一ナツ
47,160,にゃ?んだふる♪
48,160,?怪盗スケルトン
49,159,★愉快な仲間達☆
50,159,ぷよクエ楽しみ隊
51,159,ぷよビ～ッチ☆
52,159,ちょびぎるど
53,159,ぷよろう会
54,159,プリンシパル☆彡
55,155,ももピーチ帝国
56,155,やわらかギルド
57,154,ねこぽよ軍??
58,154,ねこずき
59,153,ぷよっとパニック
60,153,いえろ～こんび♪
61,153,果物の缶詰
62,153,早起は三文のとく
63,152,かわいいはせいぎ
64,152,佐久間上水
65,151,コンパイルクラブ
66,150,ジュビレーション
67,150,無KG板ギルド
68,149,トウーンタウン
69,149,ラフィ亭
70,149,とれっきんぐ
71,149,陽だまりのねこ?
72,149,エランド
73,149,ファンタビーチ
74,149,パーミテーション
75,149,☆命蓮寺☆
76,149,ＢＢ団
77,148,ぁひるたいちょ組
78,148,?アンシェル?
79,148,パンダ百匹！！
80,148,BestLuck
81,146,SPIRAL★彡
82,146,ぷよく鉛筆?HB
83,146,Ｋ２
84,146,ぼっち同盟
85,145,?KoB?
86,144,ぷよよよよよん?
87,143,ブルーウィング
88,142,賢者モード
89,141,六猫?おーき軍
90,140,AGILE
91,140,ボギャーン
92,140,Gunners!
93,140,Lipton　
94,140,2chスレギルド
95,139,ウィッチ魔法学院
96,139,にないか
97,139,遊戯都市第七地区
98,139,☆ネコカフェ☆
99,139,???☆
100,138,チームやどかり
101,138,ひろす
102,137,マミーポコ
103,137,will
104,137,がんばりまっくす
105,137,魔神宮
106,137,ぷよよん同盟
107,136,Sirius?
108,136,ぷよります会☆
109,136,Blackチョコ
110,136,?地獄の3丁目?
111,136,COLORS＊*
112,135,うさぎの巣?
113,135,まったりにゃーん
114,134,コスモツリー
115,133,LTE?
