,2015/11/14 11:42:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1447,Dizzy?
2,1399,Mumin谷??
3,1252,トムソン??
4,1203,Ra?ffine
5,1199,☆☆ながれ星彡
6,1160,上位目指す隊?
7,1154,ばよえ?ん。
8,1142,嵐山
9,1139,さんらいず??
10,1119,まるむすてぃ?ん
11,1107,†とわいらいと†
12,1099,早乙女学園?
13,1070,?いちごぷよ隊?
14,1061,さんせっと??
15,1047,祝RedbuII
16,1038,えすぽらーず
17,1033,tipo
18,1015,谷口ぴーまん
19,1014,赤い妖精
20,1009,かもみ～るかふぇ
21,1001,カーバンクル
22,999,たいようのほこら
23,962,ぴんぽーん
24,957,Antenna
25,954,?Ｃlair?
26,949,MYM318☆彡
27,933,だらゴロ・囚・
28,927,からあげ流星群
29,925,☆命蓮寺☆
30,921,かおりワールド
31,912,淡麗生!!
32,909,ねこたらんど
33,908,ぷよビ～ッチ☆
34,907,にゃ?んだふる♪
35,906,無課金こそ愉悦!
36,901,?怪盗スケルトン
37,898,ミッドガルド?
38,898,Luxillia
39,894,ＢＢ団
40,891,ももピーチ帝国
41,887,ぷよクエ楽しみ隊
42,881,プリンシパル☆彡
43,878,かわいいはせいぎ
44,875,LovE?
45,874,†魔導学校†
46,871,やわらかギルド
47,871,Law@
48,870,ねこずき
49,866,いえろ～こんび♪
50,866,ねこぽよ軍??
51,862,V.I.P.
52,861,にないか
53,857,一生を寝てい隊
54,856,賢者モード
55,854,Lαvｉn&#039;υ?
56,845,果物の缶詰
57,843,ぷよろう会
58,835,Buzz?
59,827,ぼっち同盟
60,826,★エーミール★
61,826,とれっきんぐ
62,810,ブルーウィング
63,809,2chスレギルド
64,807,無KG板ギルド
65,803,★愉快な仲間達☆
66,794,BestLuck
67,792,自由都市ももにち
68,791,お笑い?研究府
69,789,ファンタビーチ
70,787,?アンシェル?
71,778,遊戯都市第七地区
72,775,チームかつをぶし
73,774,佐久間上水
74,773,ひろす
75,772,Ｋ２
76,772,同じ穴のぷよら～
77,771,パンダ百匹！！
78,770,ぷよっとパニック
79,767,祝！ＳＳあひる組
80,766,?KoB?
81,766,ウィッチ魔法学院
82,760,Gunners!
83,757,チームかわいい
84,756,ちょびぎるど
85,754,ラフィ亭
86,752,うさぎの巣?
87,751,トウーンタウン
88,749,手製ぷよ
89,748,コンパイルクラブ
90,748,☆ネコカフェ☆
91,748,let&#039;sぷよ！
92,742,Blackチョコ
93,741,パーミテーション
94,738,みなとみらい
95,738,六猫?おーき軍
96,738,陽だまりのねこ?
97,733,エランド
98,731,猫好き仙人界
99,728,ジュビレーション
100,725,???☆
101,723,早起は三文のとく
102,721,みなみけ
103,718,AGILE
104,715,お腹@ばよ?支店
105,714,SPIRAL★彡
106,710,すたんどあっぷ
107,709,ギルド一ナツ
108,708,ねこのうにメロン
109,699,ぷよく鉛筆?HB
110,698,ぐみぷよ
111,697,COLORS＊*
