,2015/11/11 23:02:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,645,Dizzy?
2,635,Mumin谷??
3,545,Ra?ffine
4,541,☆☆ながれ星彡
5,523,トムソン??
6,473,さんせっと??
7,472,ばよえ?ん。
8,466,上位目指す隊?
9,464,さんらいず??
10,453,†とわいらいと†
11,444,えすぽらーず
12,443,?いちごぷよ隊?
13,440,RedbuII?
14,439,早乙女学園?
15,423,嵐山
16,412,谷口ぴーまん
17,399,まるむすてぃ?ん
18,393,かもみ～るかふぇ
19,380,淡麗生!!
20,379,からあげ流星群
21,378,カーバンクル
22,374,たいようのほこら
23,371,?Ｃlair?
24,370,Antenna
25,369,tipo
26,364,無課金こそ愉悦!
27,363,ミッドガルド?
28,361,かおりワールド
29,361,赤い妖精
30,359,MYM318☆彡
31,353,ぴんぽーん
32,352,ねこたらんど
33,348,V.I.P.
34,346,?怪盗スケルトン
35,345,プリンシパル☆彡
36,345,にゃ?んだふる♪
37,343,いえろ～こんび♪
38,343,LovE?
39,342,チームかつをぶし
40,342,だらゴロ・囚・
41,340,ぷよクエ楽しみ隊
42,339,Lαvｉn&#039;υ?
43,336,ちょびぎるど
44,333,一生を寝てい隊
45,333,☆命蓮寺☆
46,332,†魔導学校†
47,332,Law@
48,330,同じ穴のぷよら～
49,330,★愉快な仲間達☆
50,327,祝3S佐久間上水
51,322,ももピーチ帝国
52,322,お笑い?研究府
53,321,かわいいはせいぎ
54,320,ねこずき
55,319,ぷよビ～ッチ☆
56,319,ＢＢ団
57,319,やわらかギルド
58,317,ねこぽよ軍??
59,315,にないか
60,312,★エーミール★
61,309,ねこのうにメロン
62,309,ぷよろう会
63,308,ぷよっとパニック
64,308,自由都市ももにち
65,307,果物の缶詰
66,305,ブルーウィング
67,303,?アンシェル?
68,302,ぷよよよよよん?
69,302,とれっきんぐ
70,301,ぼっち同盟
71,301,賢者モード
72,301,Buzz?
73,300,?KoB?
74,300,みなとみらい
75,299,無KG板ギルド
76,299,パーミテーション
77,299,2chスレギルド
78,298,ジュビレーション
79,297,ラフィ亭
80,296,Blackチョコ
81,294,エランド
82,294,Luxillia
83,294,うさぎの巣?
84,294,BestLuck
85,293,けにくら！祝LS
86,291,ギルド一ナツ
87,291,ウィッチ魔法学院
88,290,トウーンタウン
89,289,猫好き仙人界
90,289,AGILE
91,289,陽だまりのねこ?
92,289,Ｋ２
93,289,お腹@ばよ?支店
94,288,ぷよく鉛筆?HB
95,287,コスモツリー
96,287,コンパイルクラブ
97,286,SPIRAL★彡
98,285,ファンタビーチ
99,285,パンダ百匹！！
100,284,ももぐみ
101,284,ぁひるたいちょ組
102,282,LxStella
103,282,Lipton　
104,281,早起は三文のとく
105,281,遊戯都市第七地区
106,281,?水守革命?
107,280,Gunners!
108,280,COLORS＊*
109,280,六猫?おーき軍
110,280,みなみけ
111,279,北の大地☆人情派
112,279,まったりにゃーん
113,276,Tぷよ軍団
