,2015/11/14 01:28:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1360,Dizzy?
2,1316,Mumin谷??
3,1193,トムソン??
4,1154,Ra?ffine
5,1141,☆☆ながれ星彡
6,1103,上位目指す隊?
7,1094,ばよえ?ん。
8,1078,さんらいず??
9,1073,嵐山
10,1051,まるむすてぃ?ん
11,1048,†とわいらいと†
12,1037,早乙女学園?
13,1024,?いちごぷよ隊?
14,1022,さんせっと??
15,1008,えすぽらーず
16,1000,祝RedbuII
17,979,tipo
18,968,谷口ぴーまん
19,959,かもみ～るかふぇ
20,954,赤い妖精
21,934,カーバンクル
22,921,たいようのほこら
23,908,ぴんぽーん
24,899,?Ｃlair?
25,891,Antenna
26,881,MYM318☆彡
27,866,からあげ流星群
28,865,だらゴロ・囚・
29,860,淡麗生!!
30,849,☆命蓮寺☆
31,849,ねこたらんど
32,847,かおりワールド
33,844,?怪盗スケルトン
34,839,にゃ?んだふる♪
35,839,無課金こそ愉悦!
36,834,ＢＢ団
37,833,ぷよビ～ッチ☆
38,830,ミッドガルド?
39,822,ぷよクエ楽しみ隊
40,821,いえろ～こんび♪
41,817,Luxillia
42,816,やわらかギルド
43,816,LovE?
44,816,ももピーチ帝国
45,815,かわいいはせいぎ
46,813,プリンシパル☆彡
47,812,Law@
48,810,一生を寝てい隊
49,809,ねこぽよ軍??
50,806,Lαvｉn&#039;υ?
51,806,†魔導学校†
52,802,ねこずき
53,794,V.I.P.
54,788,賢者モード
55,788,にないか
56,781,果物の缶詰
57,780,ぷよろう会
58,780,Buzz?
59,776,ぼっち同盟
60,765,★エーミール★
61,764,とれっきんぐ
62,760,ブルーウィング
63,756,★愉快な仲間達☆
64,749,無KG板ギルド
65,747,自由都市ももにち
66,744,2chスレギルド
67,744,お笑い?研究府
68,741,BestLuck
69,740,チームかつをぶし
70,738,ファンタビーチ
71,737,?アンシェル?
72,729,佐久間上水
73,726,同じ穴のぷよら～
74,723,Ｋ２
75,723,?KoB?
76,722,ぷよっとパニック
77,721,ウィッチ魔法学院
78,721,パンダ百匹！！
79,717,遊戯都市第七地区
80,717,祝！ＳＳあひる組
81,717,ちょびぎるど
82,710,ひろす
83,708,コンパイルクラブ
84,703,うさぎの巣?
85,703,パーミテーション
86,703,陽だまりのねこ?
87,703,Gunners!
88,702,エランド
89,700,☆ネコカフェ☆
90,700,チームかわいい
91,700,ラフィ亭
92,699,Blackチョコ
93,698,トウーンタウン
94,694,六猫?おーき軍
95,691,let&#039;sぷよ！
96,689,猫好き仙人界
97,687,みなみけ
98,685,お腹@ばよ?支店
99,683,AGILE
100,681,手製ぷよ
101,681,みなとみらい
102,679,ジュビレーション
103,675,ねこのうにメロン
104,673,ギルド一ナツ
105,671,SPIRAL★彡
106,668,早起は三文のとく
107,662,ぷよよん同盟
108,662,ぷにっぷに～！
109,660,すたんどあっぷ
110,659,ぷよく鉛筆?HB
111,658,ぐみぷよ
