,2015/11/15 23:59:05
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1510,Dizzy?
2,1504,Mumin谷??
3,1500,トムソン??
4,1447,☆☆ながれ星彡
5,1428,Ra?ffine
6,1399,上位目指す隊?
7,1399,嵐山
8,1399,ばよえ?ん。
9,1375,まるむすてぃ?ん
10,1369,さんらいず??
11,1325,†とわいらいと†
12,1287,早乙女学園?
13,1262,祝RedbuII
14,1253,さんせっと??
15,1239,?いちごぷよ隊?
16,1227,えすぽらーず
17,1200,カーバンクル
18,1199,谷口ぴーまん
19,1194,tipo
20,1186,かもみ～るかふぇ
21,1184,赤い妖精
22,1171,たいようのほこら
23,1156,ぴんぽーん
24,1135,だらゴロ・囚・
25,1134,☆命蓮寺☆
26,1130,?Ｃlair?
27,1124,Luxillia
28,1119,ねこたらんど
29,1113,ももピーチ帝国
30,1112,Antenna
31,1109,?怪盗スケルトン
32,1099,ぷよクエ楽しみ隊
33,1099,かおりワールド
34,1099,淡麗生!!
35,1092,かわいいはせいぎ
36,1089,MYM318☆彡
37,1088,プリンシパル☆彡
38,1087,にゃ?んだふる♪
39,1087,†魔導学校†
40,1086,LovE?
41,1086,にないか
42,1086,無課金こそ愉悦!
43,1081,ＢＢ団
44,1081,賢者モード
45,1079,ぷよビ～ッチ☆
46,1079,からあげ流星群
47,1070,ねこずき
48,1066,やわらかギルド
49,1065,ミッドガルド?
50,1062,いえろ～こんび♪
51,1061,V.I.P.
52,1061,ねこぽよ軍??
53,1053,★エーミール★
54,1052,Lαvｉn&#039;υ?
55,1044,ぷよろう会
56,1044,無KG板ギルド
57,1041,一生を寝てい隊
58,1040,果物の缶詰
59,1036,自由都市ももにち
60,1030,Law@
61,1023,とれっきんぐ
62,1022,ぼっち同盟
63,1018,お笑い?研究府
64,1016,2chスレギルド
65,1012,★愉快な仲間達☆
66,1012,パンダ百匹！！
67,1011,ファンタビーチ
68,1010,ひろす
69,1009,ブルーウィング
70,1009,BestLuck
71,1007,Buzz?
72,1002,?アンシェル?
73,1002,佐久間上水
74,1002,同じ穴のぷよら～
75,1001,ちょびぎるど
76,999,遊戯都市第七地区
77,999,手製ぷよ
78,996,Ｋ２
79,994,チームかわいい
80,989,ぷよっとパニック
81,985,祝！ＳＳあひる組
82,978,?KoB?
83,976,みなとみらい
84,975,トウーンタウン
85,974,Gunners!
86,971,うさぎの巣?
87,968,ウィッチ魔法学院
88,967,let&#039;sぷよ！
89,966,チームかつをぶし
90,965,☆マーロボカフェ
91,963,早起は三文のとく
92,954,ラフィ亭
93,954,???☆
94,952,AGILE
95,952,SPIRAL★彡
96,948,パーミテーション
97,948,Blackチョコ
98,947,猫好き仙人界
99,944,六猫?おーき軍
100,942,ジュビレーション
101,934,陽だまりのねこ?
102,930,ぐみぷよ
103,927,コンパイルクラブ
104,920,エランド
105,904,TEREON&#039;s
106,901,お腹@ばよ?支店
107,901,まったり勢。
108,885,かーくんギルド
