,2015/11/12 00:05:05
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,691,Mumin谷??
2,685,Dizzy?
3,582,Ra?ffine
4,575,☆☆ながれ星彡
5,556,トムソン??
6,511,上位目指す隊?
7,509,ばよえ?ん。
8,506,さんせっと??
9,498,さんらいず??
10,493,†とわいらいと†
11,476,?いちごぷよ隊?
12,476,えすぽらーず
13,472,早乙女学園?
14,470,RedbuII?
15,460,嵐山
16,438,谷口ぴーまん
17,428,まるむすてぃ?ん
18,423,かもみ～るかふぇ
19,411,淡麗生!!
20,409,カーバンクル
21,408,からあげ流星群
22,406,?Ｃlair?
23,404,Antenna
24,398,たいようのほこら
25,392,かおりワールド
26,391,tipo
27,389,赤い妖精
28,389,無課金こそ愉悦!
29,389,ミッドガルド?
30,389,MYM318☆彡
31,381,ぴんぽーん
32,378,?怪盗スケルトン
33,378,いえろ～こんび♪
34,376,ねこたらんど
35,375,Lαvｉn&#039;υ?
36,375,LovE?
37,373,V.I.P.
38,372,チームかつをぶし
39,372,プリンシパル☆彡
40,371,Law@
41,370,にゃ?んだふる♪
42,370,だらゴロ・囚・
43,367,ぷよクエ楽しみ隊
44,365,ちょびぎるど
45,365,†魔導学校†
46,363,一生を寝てい隊
47,360,☆命蓮寺☆
48,359,★愉快な仲間達☆
49,356,ももピーチ帝国
50,355,同じ穴のぷよら～
51,355,ねこずき
52,355,かわいいはせいぎ
53,355,祝3S佐久間上水
54,352,ＢＢ団
55,351,お笑い?研究府
56,350,にないか
57,350,ねこぽよ軍??
58,346,★エーミール★
59,345,ぷよビ～ッチ☆
60,343,自由都市ももにち
61,342,やわらかギルド
62,341,賢者モード
63,336,ぷよっとパニック
64,334,ぷよろう会
65,334,とれっきんぐ
66,333,ブルーウィング
67,333,ねこのうにメロン
68,333,果物の缶詰
69,330,ぷよよよよよん?
70,328,?KoB?
71,327,?アンシェル?
72,327,Buzz?
73,326,みなとみらい
74,325,ぼっち同盟
75,323,Luxillia
76,323,2chスレギルド
77,323,無KG板ギルド
78,322,パーミテーション
79,320,お腹@ばよ?支店
80,319,ジュビレーション
81,317,ラフィ亭
82,316,うさぎの巣?
83,316,エランド
84,315,BestLuck
85,314,Blackチョコ
86,314,猫好き仙人界
87,314,AGILE
88,314,陽だまりのねこ?
89,313,トウーンタウン
90,312,ウィッチ魔法学院
91,312,Ｋ２
92,311,けにくら！祝LS
93,310,コンパイルクラブ
94,310,コスモツリー
95,309,遊戯都市第七地区
96,309,ぷよく鉛筆?HB
97,308,ギルド一ナツ
98,306,SPIRAL★彡
99,306,Gunners!
100,304,ももぐみ
101,303,パンダ百匹！！
102,303,みなみけ
103,302,ぁひるたいちょ組
104,301,ファンタビーチ
105,299,COLORS＊*
106,299,早起は三文のとく
107,299,LxStella
108,299,Lipton　
109,299,北の大地☆人情派
110,299,Tぷよ軍団
111,298,まったりにゃーん
112,295,六猫?おーき軍
113,295,?水守革命?
