,2015/11/14 15:25:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1489,Dizzy?
2,1424,Mumin谷??
3,1284,トムソン??
4,1231,Ra?ffine
5,1226,☆☆ながれ星彡
6,1192,上位目指す隊?
7,1181,ばよえ?ん。
8,1170,嵐山
9,1167,さんらいず??
10,1146,まるむすてぃ?ん
11,1130,†とわいらいと†
12,1117,早乙女学園?
13,1092,?いちごぷよ隊?
14,1087,さんせっと??
15,1070,祝RedbuII
16,1058,えすぽらーず
17,1046,tipo
18,1034,谷口ぴーまん
19,1032,赤い妖精
20,1030,かもみ～るかふぇ
21,1025,カーバンクル
22,1014,たいようのほこら
23,996,ぴんぽーん
24,987,?Ｃlair?
25,979,Antenna
26,975,MYM318☆彡
27,966,だらゴロ・囚・
28,954,☆命蓮寺☆
29,952,からあげ流星群
30,946,かおりワールド
31,940,淡麗生!!
32,937,ねこたらんど
33,935,にゃ?んだふる♪
34,931,Luxillia
35,929,?怪盗スケルトン
36,928,無課金こそ愉悦!
37,928,ぷよビ～ッチ☆
38,927,ミッドガルド?
39,925,ぷよクエ楽しみ隊
40,922,ももピーチ帝国
41,918,ＢＢ団
42,912,かわいいはせいぎ
43,912,プリンシパル☆彡
44,904,†魔導学校†
45,903,LovE?
46,903,ねこずき
47,901,Law@
48,898,ねこぽよ軍??
49,893,やわらかギルド
50,887,にないか
51,886,いえろ～こんび♪
52,886,賢者モード
53,885,V.I.P.
54,879,一生を寝てい隊
55,877,Lαvｉn&#039;υ?
56,873,ぷよろう会
57,871,果物の缶詰
58,860,★エーミール★
59,850,Buzz?
60,849,とれっきんぐ
61,842,ぼっち同盟
62,842,無KG板ギルド
63,837,2chスレギルド
64,831,ブルーウィング
65,829,★愉快な仲間達☆
66,818,お笑い?研究府
67,814,?アンシェル?
68,814,自由都市ももにち
69,813,ファンタビーチ
70,811,BestLuck
71,805,佐久間上水
72,802,遊戯都市第七地区
73,800,同じ穴のぷよら～
74,799,パンダ百匹！！
75,797,ひろす
76,797,ぷよっとパニック
77,794,祝！ＳＳあひる組
78,792,チームかつをぶし
79,791,Ｋ２
80,789,ウィッチ魔法学院
81,788,ちょびぎるど
82,787,?KoB?
83,779,Gunners!
84,779,チームかわいい
85,775,ラフィ亭
86,772,トウーンタウン
87,772,☆ネコカフェ☆
88,771,手製ぷよ
89,771,うさぎの巣?
90,767,let&#039;sぷよ！
91,765,みなとみらい
92,763,コンパイルクラブ
93,763,Blackチョコ
94,761,パーミテーション
95,759,陽だまりのねこ?
96,759,六猫?おーき軍
97,756,エランド
98,755,猫好き仙人界
99,752,早起は三文のとく
100,749,ジュビレーション
101,745,???☆
102,745,AGILE
103,743,お腹@ばよ?支店
104,740,みなみけ
105,737,SPIRAL★彡
106,733,すたんどあっぷ
107,724,ぐみぷよ
108,724,ねこのうにメロン
109,723,ギルド一ナツ
110,721,まったり勢。
111,721,ぷよく鉛筆?HB
