,2015/11/11 15:12:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,31,Dizzy?
2,28,Mumin谷??
3,27,Ra?ffine
4,26,トムソン??
5,24,☆☆ながれ星彡
6,24,RedbuII?
7,23,さんせっと??
8,23,さんらいず??
9,23,上位目指す隊?
10,23,えすぽらーず
11,23,tipo
12,22,†魔導学校†
13,22,谷口ぴーまん
14,21,嵐山
15,21,賢者モード
16,21,?Ｃlair?
17,21,ばよえ?ん。
18,21,ねこのうにメロン
19,21,パンダ百匹！！
20,21,Lαvｉn&#039;υ?
21,21,いえろ～こんび♪
22,21,?いちごぷよ隊?
23,20,Antenna
24,20,ぴんぽーん
25,20,†とわいらいと†
26,20,?怪盗スケルトン
27,20,かおりワールド
28,20,グラン・シャリオ
29,20,ちーむ★ぷよ
30,20,無課金こそ愉悦!
31,20,自由都市ももにち
32,20,淡麗生!!
33,20,陽だまりのねこ?
34,20,チーム〆SD〆
35,20,だらゴロ・囚・
36,20,コンパイルクラブ
37,20,ぷよります会☆
38,20,かわいいはせいぎ
39,20,カーバンクル
40,20,SPIRAL★彡
41,20,ぷよビ～ッチ☆
42,20,?KoB?
43,19,コアラ市
44,19,ぷよクエ楽しみ隊
45,19,赤い妖精
46,19,ももピーチ帝国
47,19,かもみ～るかふぇ
48,19,赤ぷよ帽
49,19,早起は三文のとく
50,19,あわわっ子
51,19,早乙女学園?
52,19,パパラッチョ
53,19,ぁひるたいちょ組
54,19,ねこたらんど
55,19,ぷよろう会
56,19,デカ?Åｇёнα
57,19,MYM318☆彡
58,19,Buzz?
59,18,☆夜猫☆
60,18,ギルド一ナツ
61,19,ギルド一ナツ
62,19,V.I.P.
63,19,ジュビレーション
64,18,たいようのほこら
65,18,マミーポコ
66,18,チームかつをぶし
67,18,パズドラ班
68,18,☆月のうさぎ☆
69,18,宮崎藩?
70,18,COLORS＊*
71,18,チームかわいい
72,18,めろんぱんず
73,18,るりあん♪
74,18,?アンシェル?
75,18,ミッドガルド?
76,18,ファンタビーチ
77,18,同じ穴のぷよら～
78,18,ぷよよん同盟
79,18,ペンギン7匹☆彡
80,18,ボギャーン
81,18,みけまおクラブ♪
82,18,★エーミール★
83,18,☆命蓮寺☆
84,18,ＢＢ団
85,18,Luxillia
86,18,Tぷよ軍団
87,18,六猫?おーき軍
88,18,ぷよっとパニック
89,18,ぼっち同盟
90,18,FEVER!
91,18,TEREON&#039;s
92,18,チームやどかり
93,18,BestLuck
94,18,ウィッチ魔法学院
95,18,無KG板ギルド
96,18,手製ぷよ
97,18,ぷよく鉛筆?HB
98,18,ぷよよよよよん?
99,18,わふー(＞ω＜)
100,18,会話なしギルド
101,18,一生を寝てい隊
102,18,(?ω?)о〇
103,18,LTE?
104,18,KYUSHU沖縄
105,18,?水守革命?
106,17,みなとみらい
107,17,トウーンタウン
108,17,Gunners!
109,17,森町の都
110,17,let&#039;sぷよ！
111,17,のびのびふもっふ
