,2015/11/12 03:27:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,802,Dizzy?
2,800,Mumin谷??
3,666,Ra?ffine
4,651,トムソン??
5,645,☆☆ながれ星彡
6,615,上位目指す隊?
7,574,†とわいらいと†
8,573,さんらいず??
9,570,ばよえ?ん。
10,561,さんせっと??
11,549,えすぽらーず
12,549,?いちごぷよ隊?
13,544,早乙女学園?
14,541,RedbuII?
15,540,嵐山
16,497,まるむすてぃ?ん
17,489,かもみ～るかふぇ
18,482,谷口ぴーまん
19,474,カーバンクル
20,469,Antenna
21,469,からあげ流星群
22,468,淡麗生!!
23,465,?Ｃlair?
24,462,赤い妖精
25,458,かおりワールド
26,458,tipo
27,457,たいようのほこら
28,454,?怪盗スケルトン
29,452,ミッドガルド?
30,451,無課金こそ愉悦!
31,450,MYM318☆彡
32,436,だらゴロ・囚・
33,435,いえろ～こんび♪
34,433,LovE?
35,429,チームかつをぶし
36,428,ねこたらんど
37,428,プリンシパル☆彡
38,426,ちょびぎるど
39,425,Lαvｉn&#039;υ?
40,424,一生を寝てい隊
41,424,†魔導学校†
42,423,Law@
43,422,にないか
44,421,ぴんぽーん
45,421,にゃ?んだふる♪
46,419,ももピーチ帝国
47,418,ねこぽよ軍??
48,416,ねこずき
49,416,V.I.P.
50,415,★エーミール★
51,414,☆命蓮寺☆
52,409,★愉快な仲間達☆
53,407,賢者モード
54,403,ぷよビ～ッチ☆
55,400,かわいいはせいぎ
56,399,ＢＢ団
57,399,お笑い?研究府
58,396,ぷよクエ楽しみ隊
59,395,自由都市ももにち
60,394,祝3S佐久間上水
61,393,Buzz?
62,393,Luxillia
63,390,果物の缶詰
64,389,やわらかギルド
65,386,ぷよっとパニック
66,386,同じ穴のぷよら～
67,385,とれっきんぐ
68,384,ブルーウィング
69,384,ぷよろう会
70,379,ぼっち同盟
71,375,?KoB?
72,375,コンパイルクラブ
73,374,2chスレギルド
74,373,ねこのうにメロン
75,373,TEREON&#039;s
76,373,遊戯都市第七地区
77,372,BestLuck
78,369,うさぎの巣?
79,369,エランド
80,369,ぁひるたいちょ組
81,369,?アンシェル?
82,368,陽だまりのねこ?
83,367,Ｋ２
84,366,ぷよよよよよん?
85,366,Gunners!
86,364,パーミテーション
87,364,お腹@ばよ?支店
88,363,ラフィ亭
89,363,ジュビレーション
90,363,みなとみらい
91,362,無KG板ギルド
92,362,チームかわいい
93,361,ぷよく鉛筆?HB
94,361,猫好き仙人界
95,361,トウーンタウン
96,361,手製ぷよ
97,359,AGILE
98,359,let&#039;sぷよ！
99,358,COLORS＊*
100,358,ウィッチ魔法学院
101,356,Blackチョコ
102,353,けにくら！祝LS
103,353,パンダ百匹！！
104,353,ひろす
105,351,ギルド一ナツ
106,349,みなみけ
107,349,六猫?おーき軍
108,349,早起は三文のとく
109,349,SPIRAL★彡
110,348,まったりにゃーん
111,347,ぐみぷよ
112,346,ファンタビーチ
113,346,コスモツリー
