,2015/11/15 11:08:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1506,Dizzy?
2,1503,Mumin谷??
3,1413,トムソン??
4,1352,☆☆ながれ星彡
5,1347,Ra?ffine
6,1323,上位目指す隊?
7,1303,ばよえ?ん。
8,1299,さんらいず??
9,1299,嵐山
10,1283,まるむすてぃ?ん
11,1262,†とわいらいと†
12,1209,早乙女学園?
13,1194,さんせっと??
14,1192,?いちごぷよ隊?
15,1190,祝RedbuII
16,1149,えすぽらーず
17,1139,カーバンクル
18,1130,tipo
19,1122,赤い妖精
20,1121,かもみ～るかふぇ
21,1119,谷口ぴーまん
22,1106,たいようのほこら
23,1093,ぴんぽーん
24,1072,だらゴロ・囚・
25,1068,?Ｃlair?
26,1061,☆命蓮寺☆
27,1059,Luxillia
28,1051,Antenna
29,1049,かおりワールド
30,1048,ももピーチ帝国
31,1047,ねこたらんど
32,1042,MYM318☆彡
33,1042,?怪盗スケルトン
34,1039,にゃ?んだふる♪
35,1038,からあげ流星群
36,1034,淡麗生!!
37,1032,無課金こそ愉悦!
38,1032,プリンシパル☆彡
39,1032,ＢＢ団
40,1031,かわいいはせいぎ
41,1030,†魔導学校†
42,1029,ぷよクエ楽しみ隊
43,1024,ミッドガルド?
44,1023,ぷよビ～ッチ☆
45,1018,LovE?
46,1017,賢者モード
47,1016,にないか
48,1012,ねこずき
49,1011,ねこぽよ軍??
50,1010,いえろ～こんび♪
51,1010,V.I.P.
52,1007,やわらかギルド
53,1002,ぷよろう会
54,1002,Lαvｉn&#039;υ?
55,999,Law@
56,999,果物の缶詰
57,999,★エーミール★
58,989,一生を寝てい隊
59,981,無KG板ギルド
60,973,自由都市ももにち
61,964,ぼっち同盟
62,957,2chスレギルド
63,951,とれっきんぐ
64,946,お笑い?研究府
65,946,★愉快な仲間達☆
66,944,ファンタビーチ
67,943,Buzz?
68,939,ひろす
69,934,?アンシェル?
70,933,パンダ百匹！！
71,933,ブルーウィング
72,932,佐久間上水
73,929,BestLuck
74,928,同じ穴のぷよら～
75,921,遊戯都市第七地区
76,912,Ｋ２
77,910,ちょびぎるど
78,909,ぷよっとパニック
79,909,チームかわいい
80,905,祝！ＳＳあひる組
81,902,手製ぷよ
82,893,うさぎの巣?
83,892,トウーンタウン
84,892,Gunners!
85,890,☆マーロボカフェ
86,889,?KoB?
87,887,ウィッチ魔法学院
88,886,チームかつをぶし
89,883,let&#039;sぷよ！
90,882,早起は三文のとく
91,882,ラフィ亭
92,881,みなとみらい
93,877,???☆
94,869,猫好き仙人界
95,866,六猫?おーき軍
96,862,Blackチョコ
97,861,AGILE
98,857,パーミテーション
99,856,ジュビレーション
100,855,陽だまりのねこ?
101,851,SPIRAL★彡
102,850,コンパイルクラブ
103,849,エランド
104,844,ぐみぷよ
105,842,お腹@ばよ?支店
106,830,まったり勢。
107,828,すたんどあっぷ
108,816,TEREON&#039;s
109,812,ぷよく鉛筆?HB
