,2015/11/14 18:21:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1500,Dizzy?
2,1446,Mumin谷??
3,1299,トムソン??
4,1249,Ra?ffine
5,1244,☆☆ながれ星彡
6,1205,上位目指す隊?
7,1199,ばよえ?ん。
8,1191,嵐山
9,1187,さんらいず??
10,1172,まるむすてぃ?ん
11,1146,†とわいらいと†
12,1136,早乙女学園?
13,1099,?いちごぷよ隊?
14,1099,さんせっと??
15,1086,祝RedbuII
16,1074,えすぽらーず
17,1061,tipo
18,1048,谷口ぴーまん
19,1044,かもみ～るかふぇ
20,1043,カーバンクル
21,1042,赤い妖精
22,1028,たいようのほこら
23,1014,ぴんぽーん
24,1004,?Ｃlair?
25,998,Antenna
26,995,MYM318☆彡
27,991,だらゴロ・囚・
28,980,☆命蓮寺☆
29,975,からあげ流星群
30,965,かおりワールド
31,961,にゃ?んだふる♪
32,961,ねこたらんど
33,958,淡麗生!!
34,956,Luxillia
35,954,?怪盗スケルトン
36,951,ミッドガルド?
37,949,ぷよビ～ッチ☆
38,949,ももピーチ帝国
39,949,無課金こそ愉悦!
40,947,ぷよクエ楽しみ隊
41,938,ＢＢ団
42,936,かわいいはせいぎ
43,934,プリンシパル☆彡
44,930,†魔導学校†
45,929,ねこずき
46,923,LovE?
47,921,ねこぽよ軍??
48,918,Law@
49,913,やわらかギルド
50,912,賢者モード
51,912,にないか
52,912,V.I.P.
53,911,いえろ～こんび♪
54,903,Lαvｉn&#039;υ?
55,898,一生を寝てい隊
56,896,ぷよろう会
57,893,果物の缶詰
58,884,★エーミール★
59,867,とれっきんぐ
60,863,無KG板ギルド
61,861,Buzz?
62,856,2chスレギルド
63,854,ぼっち同盟
64,849,ブルーウィング
65,845,★愉快な仲間達☆
66,839,お笑い?研究府
67,837,自由都市ももにち
68,832,ファンタビーチ
69,831,?アンシェル?
70,829,BestLuck
71,826,同じ穴のぷよら～
72,826,佐久間上水
73,825,遊戯都市第七地区
74,818,ひろす
75,817,パンダ百匹！！
76,814,チームかつをぶし
77,814,ちょびぎるど
78,813,祝！ＳＳあひる組
79,813,ぷよっとパニック
80,810,Ｋ２
81,805,?KoB?
82,805,ウィッチ魔法学院
83,798,チームかわいい
84,797,Gunners!
85,796,手製ぷよ
86,793,ラフィ亭
87,792,☆ネコカフェ☆
88,791,うさぎの巣?
89,790,トウーンタウン
90,786,みなとみらい
91,780,let&#039;sぷよ！
92,780,Blackチョコ
93,779,パーミテーション
94,778,コンパイルクラブ
95,778,陽だまりのねこ?
96,776,猫好き仙人界
97,774,六猫?おーき軍
98,773,エランド
99,769,AGILE
100,768,早起は三文のとく
101,767,ジュビレーション
102,767,???☆
103,759,SPIRAL★彡
104,755,お腹@ばよ?支店
105,752,みなみけ
106,747,すたんどあっぷ
107,745,ぐみぷよ
108,743,まったり勢。
109,740,ねこのうにメロン
110,736,ギルド一ナツ
111,734,ぷよく鉛筆?HB
