,2015/11/11 16:22:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,175,Dizzy?
2,163,Mumin谷??
3,151,Ra?ffine
4,148,☆☆ながれ星彡
5,141,トムソン??
6,140,さんせっと??
7,131,えすぽらーず
8,128,ばよえ?ん。
9,127,さんらいず??
10,127,RedbuII?
11,126,上位目指す隊?
12,125,?いちごぷよ隊?
13,124,†とわいらいと†
14,124,tipo
15,121,淡麗生!!
16,119,谷口ぴーまん
17,118,嵐山
18,117,早乙女学園?
19,116,Antenna
20,115,†魔導学校†
21,114,カーバンクル
22,113,たいようのほこら
23,112,まるむすてぃ?ん
24,112,Lαvｉn&#039;υ?
25,111,V.I.P.
26,111,ねこのうにメロン
27,110,かもみ～るかふぇ
28,110,かおりワールド
29,109,?Ｃlair?
30,109,MYM318☆彡
31,109,同じ穴のぷよら～
32,109,ミッドガルド?
33,108,ぴんぽーん
34,107,いえろ～こんび♪
35,107,赤い妖精
36,107,ねこたらんど
37,106,★エーミール★
38,105,にゃ?んだふる♪
39,105,無課金こそ愉悦!
40,105,コンパイルクラブ
41,105,早起は三文のとく
42,104,?怪盗スケルトン
43,104,Luxillia
44,104,LovE?
45,104,ももピーチ帝国
46,104,一生を寝てい隊
47,103,Lipton　
48,103,ぷよクエ楽しみ隊
49,103,ジュビレーション
50,103,ぷよビ～ッチ☆
51,103,チームかつをぶし
52,103,果物の缶詰
53,103,ぷよろう会
54,102,お笑い?研究府
55,102,ＢＢ団
56,101,ギルド一ナツ
57,100,だらゴロ・囚・
58,100,Law@
59,99,陽だまりのねこ?
60,99,SPIRAL★彡
61,99,☆命蓮寺☆
62,99,ぷよっとパニック
63,99,★愉快な仲間達☆
64,98,パンダ百匹！！
65,98,ねこずき
66,98,トウーンタウン
67,98,ぷよく鉛筆?HB
68,98,ぷよよよよよん?
69,98,ファンタビーチ
70,97,からあげ流星群
71,96,?アンシェル?
72,96,ラフィ亭
73,95,ちょびぎるど
74,95,無KG板ギルド
75,95,とれっきんぐ
76,94,ぼっち同盟
77,94,will
78,94,佐久間上水
79,94,プリンシパル☆彡
80,94,賢者モード
81,94,ぁひるたいちょ組
82,94,六猫?おーき軍
83,93,みなみけ
84,93,Blackチョコ
85,93,Ｋ２
86,93,パーミテーション
87,93,☆ネコカフェ☆
88,93,かわいいはせいぎ
89,93,チビコロ☆
90,91,自由都市ももにち
91,91,遊戯都市第七地区
92,91,ぷよよん同盟
93,91,ブルーウィング
94,90,やわらかギルド
95,90,Gunners!
96,90,Buzz?
97,90,ボギャーン
98,90,?地獄の3丁目?
99,90,ぷよります会☆
100,89,チーム〆SD〆
101,89,ぷよりすと♪
102,89,?KoB?
103,89,エランド
104,89,コスモツリー
105,89,BestLuck
106,89,???☆
107,89,ひろす
108,89,あるぱっか牧場
109,89,妖精投入禁止
110,89,TEREON&#039;s
111,89,AGILE
112,88,☆ぷよザイル☆
113,88,?水守革命?
114,88,にないか
