,2015/11/13 18:20:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1299,Dizzy?
2,1249,Mumin谷??
3,1132,トムソン??
4,1099,Ra?ffine
5,1082,☆☆ながれ星彡
6,1046,上位目指す隊?
7,1038,ばよえ?ん。
8,1019,さんらいず??
9,1011,嵐山
10,1006,†とわいらいと†
11,1001,まるむすてぃ?ん
12,974,早乙女学園?
13,955,さんせっと??
14,949,?いちごぷよ隊?
15,942,えすぽらーず
16,931,もっこすなぎさ！
17,927,tipo
18,898,谷口ぴーまん
19,891,かもみ～るかふぇ
20,878,赤い妖精
21,859,カーバンクル
22,845,たいようのほこら
23,837,?Ｃlair?
24,836,ぴんぽーん
25,814,Antenna
26,808,からあげ流星群
27,808,MYM318☆彡
28,800,淡麗生!!
29,793,だらゴロ・囚・
30,787,ねこたらんど
31,785,かおりワールド
32,776,ぷよビ～ッチ☆
33,772,ミッドガルド?
34,771,にゃ?んだふる♪
35,764,☆命蓮寺☆
36,762,無課金こそ愉悦!
37,761,いえろ～こんび♪
38,760,LovE?
39,758,?怪盗スケルトン
40,754,Luxillia
41,753,ＢＢ団
42,751,一生を寝てい隊
43,750,ねこぽよ軍??
44,749,ももピーチ帝国
45,746,プリンシパル☆彡
46,746,Law@
47,743,Lαvｉn&#039;υ?
48,743,ぷよクエ楽しみ隊
49,741,†魔導学校†
50,737,V.I.P.
51,737,やわらかギルド
52,729,ねこずき
53,727,賢者モード
54,725,かわいいはせいぎ
55,720,にないか
56,720,果物の缶詰
57,716,ぷよろう会
58,712,ぼっち同盟
59,709,Buzz?
60,706,★エーミール★
61,702,★愉快な仲間達☆
62,692,2chスレギルド
63,691,BestLuck
64,691,とれっきんぐ
65,689,自由都市ももにち
66,688,無KG板ギルド
67,685,お笑い?研究府
68,684,ブルーウィング
69,680,チームかつをぶし
70,680,ファンタビーチ
71,679,?アンシェル?
72,671,ウィッチ魔法学院
73,667,佐久間上水
74,666,祝！ＳＳあひる組
75,666,ぷよっとパニック
76,666,パンダ百匹！！
77,666,ちょびぎるど
78,661,?KoB?
79,660,同じ穴のぷよら～
80,658,コンパイルクラブ
81,658,遊戯都市第七地区
82,656,Ｋ２
83,654,エランド
84,654,ひろす
85,653,陽だまりのねこ?
86,650,トウーンタウン
87,649,うさぎの巣?
88,649,ラフィ亭
89,648,六猫?おーき軍
90,647,みなみけ
91,647,Blackチョコ
92,644,let&#039;sぷよ！
93,643,お腹@ばよ?支店
94,640,猫好き仙人界
95,638,☆ネコカフェ☆
96,636,チームかわいい
97,636,パーミテーション
98,636,Gunners!
99,632,ギルド一ナツ
100,631,ジュビレーション
101,626,AGILE
102,625,みなとみらい
103,623,手製ぷよ
104,622,ねこのうにメロン
105,615,???☆
106,614,早起は三文のとく
107,612,ぷよく鉛筆?HB
108,612,COLORS＊*
109,610,SPIRAL★彡
110,609,チームやどかり
111,605,ぷにっぷに～！
112,605,すたんどあっぷ
