,2015/11/12 02:34:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,778,Mumin谷??
2,767,Dizzy?
3,647,Ra?ffine
4,635,☆☆ながれ星彡
5,626,トムソン??
6,592,上位目指す隊?
7,563,†とわいらいと†
8,560,さんらいず??
9,559,ばよえ?ん。
10,553,さんせっと??
11,538,えすぽらーず
12,538,?いちごぷよ隊?
13,530,早乙女学園?
14,527,RedbuII?
15,520,嵐山
16,481,まるむすてぃ?ん
17,474,かもみ～るかふぇ
18,473,谷口ぴーまん
19,459,淡麗生!!
20,459,カーバンクル
21,459,Antenna
22,458,からあげ流星群
23,452,?Ｃlair?
24,448,赤い妖精
25,444,たいようのほこら
26,444,かおりワールド
27,440,?怪盗スケルトン
28,439,tipo
29,437,MYM318☆彡
30,436,無課金こそ愉悦!
31,434,ミッドガルド?
32,426,いえろ～こんび♪
33,423,だらゴロ・囚・
34,420,ねこたらんど
35,419,LovE?
36,419,ぴんぽーん
37,418,ちょびぎるど
38,418,チームかつをぶし
39,417,プリンシパル☆彡
40,415,Lαvｉn&#039;υ?
41,414,Law@
42,410,ももピーチ帝国
43,410,†魔導学校†
44,409,にゃ?んだふる♪
45,409,ねこぽよ軍??
46,409,一生を寝てい隊
47,408,V.I.P.
48,407,にないか
49,404,☆命蓮寺☆
50,404,ねこずき
51,401,★エーミール★
52,398,★愉快な仲間達☆
53,397,賢者モード
54,395,かわいいはせいぎ
55,392,ぷよクエ楽しみ隊
56,392,ＢＢ団
57,389,祝3S佐久間上水
58,389,お笑い?研究府
59,389,ぷよビ～ッチ☆
60,389,自由都市ももにち
61,383,やわらかギルド
62,380,Luxillia
63,379,同じ穴のぷよら～
64,379,ブルーウィング
65,379,ぷよっとパニック
66,378,果物の缶詰
67,377,Buzz?
68,375,ぷよろう会
69,372,ねこのうにメロン
70,369,とれっきんぐ
71,369,ぼっち同盟
72,368,?KoB?
73,364,遊戯都市第七地区
74,364,うさぎの巣?
75,363,コンパイルクラブ
76,362,ぷよよよよよん?
77,361,陽だまりのねこ?
78,361,BestLuck
79,360,2chスレギルド
80,360,Ｋ２
81,359,無KG板ギルド
82,359,ジュビレーション
83,359,みなとみらい
84,359,エランド
85,359,?アンシェル?
86,358,パーミテーション
87,357,猫好き仙人界
88,357,ぷよく鉛筆?HB
89,355,TEREON&#039;s
90,354,ラフィ亭
91,353,トウーンタウン
92,352,お腹@ばよ?支店
93,352,ウィッチ魔法学院
94,352,Gunners!
95,352,AGILE
96,352,ぁひるたいちょ組
97,350,けにくら！祝LS
98,349,Blackチョコ
99,349,チームかわいい
100,346,COLORS＊*
101,346,手製ぷよ
102,345,ギルド一ナツ
103,345,let&#039;sぷよ！
104,344,パンダ百匹！！
105,341,ぐみぷよ
106,340,コスモツリー
107,339,SPIRAL★彡
108,339,みなみけ
109,339,ファンタビーチ
110,339,まったりにゃーん
111,338,早起は三文のとく
112,338,ぷよクエRUSH
