,2015/11/14 23:10:05
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1502,Dizzy?
2,1493,Mumin谷??
3,1340,トムソン??
4,1289,☆☆ながれ星彡
5,1289,Ra?ffine
6,1247,上位目指す隊?
7,1239,ばよえ?ん。
8,1223,さんらいず??
9,1221,嵐山
10,1204,まるむすてぃ?ん
11,1181,†とわいらいと†
12,1169,早乙女学園?
13,1134,?いちごぷよ隊?
14,1131,さんせっと??
15,1118,祝RedbuII
16,1099,えすぽらーず
17,1095,tipo
18,1084,カーバンクル
19,1078,谷口ぴーまん
20,1073,かもみ～るかふぇ
21,1072,赤い妖精
22,1061,たいようのほこら
23,1050,ぴんぽーん
24,1033,?Ｃlair?
25,1024,だらゴロ・囚・
26,1017,Antenna
27,1015,☆命蓮寺☆
28,1014,MYM318☆彡
29,1007,からあげ流星群
30,1004,ねこたらんど
31,1004,淡麗生!!
32,1002,にゃ?んだふる♪
33,1001,かおりワールド
34,1000,?怪盗スケルトン
35,999,Luxillia
36,998,ももピーチ帝国
37,996,ぷよクエ楽しみ隊
38,992,ＢＢ団
39,990,かわいいはせいぎ
40,988,ミッドガルド?
41,987,ぷよビ～ッチ☆
42,986,無課金こそ愉悦!
43,982,プリンシパル☆彡
44,976,†魔導学校†
45,976,ねこずき
46,965,賢者モード
47,964,LovE?
48,961,いえろ～こんび♪
49,960,ねこぽよ軍??
50,953,V.I.P.
51,952,Law@
52,949,にないか
53,949,やわらかギルド
54,945,Lαvｉn&#039;υ?
55,941,ぷよろう会
56,936,果物の缶詰
57,936,★エーミール★
58,929,一生を寝てい隊
59,914,無KG板ギルド
60,904,とれっきんぐ
61,894,ぼっち同盟
62,893,2chスレギルド
63,891,Buzz?
64,888,★愉快な仲間達☆
65,885,自由都市ももにち
66,881,ブルーウィング
67,878,お笑い?研究府
68,870,ファンタビーチ
69,870,同じ穴のぷよら～
70,869,?アンシェル?
71,869,佐久間上水
72,861,BestLuck
73,858,ちょびぎるど
74,856,ひろす
75,856,パンダ百匹！！
76,854,遊戯都市第七地区
77,853,ぷよっとパニック
78,851,祝！ＳＳあひる組
79,846,Ｋ２
80,843,?KoB?
81,843,チームかつをぶし
82,838,うさぎの巣?
83,836,ウィッチ魔法学院
84,834,手製ぷよ
85,834,チームかわいい
86,833,トウーンタウン
87,832,ラフィ亭
88,831,☆ネコカフェ☆
89,824,Gunners!
90,824,猫好き仙人界
91,820,みなとみらい
92,818,AGILE
93,814,Blackチョコ
94,812,let&#039;sぷよ！
95,812,早起は三文のとく
96,810,六猫?おーき軍
97,809,陽だまりのねこ?
98,807,コンパイルクラブ
99,806,ジュビレーション
100,804,パーミテーション
101,803,???☆
102,801,エランド
103,801,SPIRAL★彡
104,791,お腹@ばよ?支店
105,779,ぐみぷよ
106,779,まったり勢。
107,779,すたんどあっぷ
108,777,みなみけ
109,771,ねこのうにメロン
110,770,ぷよく鉛筆?HB
111,767,ももぐみ
