,2015/11/14 21:40:07
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1501,Dizzy?
2,1477,Mumin谷??
3,1324,トムソン??
4,1275,☆☆ながれ星彡
5,1274,Ra?ffine
6,1234,上位目指す隊?
7,1224,ばよえ?ん。
8,1208,嵐山
9,1208,さんらいず??
10,1199,まるむすてぃ?ん
11,1169,†とわいらいと†
12,1155,早乙女学園?
13,1118,?いちごぷよ隊?
14,1117,さんせっと??
15,1102,祝RedbuII
16,1094,えすぽらーず
17,1081,tipo
18,1071,カーバンクル
19,1067,谷口ぴーまん
20,1064,かもみ～るかふぇ
21,1061,赤い妖精
22,1049,たいようのほこら
23,1039,ぴんぽーん
24,1022,?Ｃlair?
25,1013,だらゴロ・囚・
26,1011,Antenna
27,1006,MYM318☆彡
28,1003,☆命蓮寺☆
29,1001,からあげ流星群
30,994,にゃ?んだふる♪
31,994,淡麗生!!
32,992,ねこたらんど
33,992,かおりワールド
34,986,?怪盗スケルトン
35,984,Luxillia
36,981,ももピーチ帝国
37,978,ぷよクエ楽しみ隊
38,974,ミッドガルド?
39,973,ＢＢ団
40,972,ぷよビ～ッチ☆
41,972,無課金こそ愉悦!
42,972,かわいいはせいぎ
43,965,プリンシパル☆彡
44,960,†魔導学校†
45,960,ねこずき
46,950,LovE?
47,948,ねこぽよ軍??
48,947,賢者モード
49,945,いえろ～こんび♪
50,940,V.I.P.
51,939,Law@
52,938,にないか
53,936,やわらかギルド
54,931,Lαvｉn&#039;υ?
55,926,ぷよろう会
56,922,果物の缶詰
57,921,★エーミール★
58,918,一生を寝てい隊
59,900,無KG板ギルド
60,891,とれっきんぐ
61,882,Buzz?
62,881,ぼっち同盟
63,876,2chスレギルド
64,873,★愉快な仲間達☆
65,870,ブルーウィング
66,868,自由都市ももにち
67,864,お笑い?研究府
68,860,?アンシェル?
69,858,ファンタビーチ
70,856,佐久間上水
71,853,同じ穴のぷよら～
72,850,BestLuck
73,844,遊戯都市第七地区
74,844,ちょびぎるど
75,841,パンダ百匹！！
76,840,ひろす
77,840,祝！ＳＳあひる組
78,836,ぷよっとパニック
79,835,Ｋ２
80,831,チームかつをぶし
81,831,?KoB?
82,825,ウィッチ魔法学院
83,823,手製ぷよ
84,821,チームかわいい
85,820,うさぎの巣?
86,819,トウーンタウン
87,818,☆ネコカフェ☆
88,817,ラフィ亭
89,814,Gunners!
90,808,猫好き仙人界
91,808,みなとみらい
92,805,Blackチョコ
93,802,AGILE
94,802,let&#039;sぷよ！
95,799,早起は三文のとく
96,799,六猫?おーき軍
97,798,陽だまりのねこ?
98,796,パーミテーション
99,795,コンパイルクラブ
100,794,ジュビレーション
101,792,???☆
102,791,エランド
103,789,SPIRAL★彡
104,782,お腹@ばよ?支店
105,769,みなみけ
106,766,すたんどあっぷ
107,766,ぐみぷよ
108,765,まったり勢。
109,758,ねこのうにメロン
110,758,ぷよく鉛筆?HB
111,753,コスモツリー
