,2015/11/13 20:14:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1308,Dizzy?
2,1267,Mumin谷??
3,1146,トムソン??
4,1113,Ra?ffine
5,1099,☆☆ながれ星彡
6,1058,上位目指す隊?
7,1052,ばよえ?ん。
8,1032,さんらいず??
9,1027,嵐山
10,1016,まるむすてぃ?ん
11,1015,†とわいらいと†
12,997,早乙女学園?
13,973,さんせっと??
14,968,?いちごぷよ隊?
15,958,えすぽらーず
16,945,もっこすなぎさ！
17,939,tipo
18,916,谷口ぴーまん
19,909,かもみ～るかふぇ
20,900,赤い妖精
21,873,カーバンクル
22,863,たいようのほこら
23,852,ぴんぽーん
24,850,?Ｃlair?
25,829,Antenna
26,824,MYM318☆彡
27,819,からあげ流星群
28,814,淡麗生!!
29,813,だらゴロ・囚・
30,804,ねこたらんど
31,802,かおりワールド
32,793,ぷよビ～ッチ☆
33,789,にゃ?んだふる♪
34,788,ミッドガルド?
35,783,無課金こそ愉悦!
36,783,☆命蓮寺☆
37,776,?怪盗スケルトン
38,774,LovE?
39,774,いえろ～こんび♪
40,769,ＢＢ団
41,768,Luxillia
42,765,一生を寝てい隊
43,763,プリンシパル☆彡
44,762,ねこぽよ軍??
45,762,ももピーチ帝国
46,760,Law@
47,760,やわらかギルド
48,759,Lαvｉn&#039;υ?
49,759,ぷよクエ楽しみ隊
50,755,†魔導学校†
51,750,V.I.P.
52,749,かわいいはせいぎ
53,748,ねこずき
54,740,賢者モード
55,737,にないか
56,734,ぷよろう会
57,732,果物の缶詰
58,729,ぼっち同盟
59,724,Buzz?
60,721,★エーミール★
61,715,★愉快な仲間達☆
62,709,とれっきんぐ
63,707,ブルーウィング
64,707,無KG板ギルド
65,706,2chスレギルド
66,703,BestLuck
67,702,自由都市ももにち
68,699,お笑い?研究府
69,698,ファンタビーチ
70,694,チームかつをぶし
71,693,?アンシェル?
72,683,ウィッチ魔法学院
73,682,佐久間上水
74,679,ぷよっとパニック
75,678,パンダ百匹！！
76,678,祝！ＳＳあひる組
77,675,?KoB?
78,674,ちょびぎるど
79,674,同じ穴のぷよら～
80,673,Ｋ２
81,668,遊戯都市第七地区
82,668,コンパイルクラブ
83,666,ひろす
84,666,エランド
85,664,陽だまりのねこ?
86,663,トウーンタウン
87,661,ラフィ亭
88,660,六猫?おーき軍
89,659,うさぎの巣?
90,659,みなみけ
91,658,Blackチョコ
92,658,パーミテーション
93,658,let&#039;sぷよ！
94,653,Gunners!
95,653,お腹@ばよ?支店
96,653,☆ネコカフェ☆
97,649,チームかわいい
98,648,猫好き仙人界
99,646,ジュビレーション
100,644,ギルド一ナツ
101,640,AGILE
102,638,みなとみらい
103,636,手製ぷよ
104,633,ねこのうにメロン
105,627,早起は三文のとく
106,626,???☆
107,626,ぷよく鉛筆?HB
108,624,SPIRAL★彡
109,621,COLORS＊*
110,619,ぷにっぷに～！
111,619,チームやどかり
112,618,すたんどあっぷ
