,2015/11/11 16:26:04
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,183,Dizzy?
2,170,Mumin谷??
3,156,Ra?ffine
4,154,☆☆ながれ星彡
5,148,トムソン??
6,147,さんせっと??
7,136,えすぽらーず
8,132,上位目指す隊?
9,131,さんらいず??
10,131,ばよえ?ん。
11,130,RedbuII?
12,130,?いちごぷよ隊?
13,129,tipo
14,128,†とわいらいと†
15,126,淡麗生!!
16,123,早乙女学園?
17,122,谷口ぴーまん
18,121,嵐山
19,120,Antenna
20,119,†魔導学校†
21,119,カーバンクル
22,117,まるむすてぃ?ん
23,116,Lαvｉn&#039;υ?
24,116,V.I.P.
25,115,たいようのほこら
26,115,ねこのうにメロン
27,115,かもみ～るかふぇ
28,113,?Ｃlair?
29,113,かおりワールド
30,113,同じ穴のぷよら～
31,113,ミッドガルド?
32,112,MYM318☆彡
33,110,無課金こそ愉悦!
34,110,★エーミール★
35,110,ねこたらんど
36,110,赤い妖精
37,109,ぴんぽーん
38,109,いえろ～こんび♪
39,109,にゃ?んだふる♪
40,109,早起は三文のとく
41,109,コンパイルクラブ
42,109,LovE?
43,108,一生を寝てい隊
44,108,?怪盗スケルトン
45,108,Luxillia
46,108,ももピーチ帝国
47,107,チームかつをぶし
48,107,ぷよろう会
49,106,ぷよクエ楽しみ隊
50,106,ジュビレーション
51,106,果物の缶詰
52,106,ぷよビ～ッチ☆
53,106,お笑い?研究府
54,106,ＢＢ団
55,105,だらゴロ・囚・
56,104,Lipton　
57,104,陽だまりのねこ?
58,103,Law@
59,102,★愉快な仲間達☆
60,102,ぷよよよよよん?
61,102,ぷよっとパニック
62,102,ねこずき
63,101,ギルド一ナツ
64,101,トウーンタウン
65,101,SPIRAL★彡
66,101,からあげ流星群
67,101,☆命蓮寺☆
68,100,ぷよく鉛筆?HB
69,100,ファンタビーチ
70,99,パンダ百匹！！
71,99,賢者モード
72,99,無KG板ギルド
73,99,佐久間上水
74,99,ちょびぎるど
75,99,Ｋ２
76,99,プリンシパル☆彡
77,99,とれっきんぐ
78,99,ラフィ亭
79,99,?アンシェル?
80,99,パーミテーション
81,99,六猫?おーき軍
82,99,ぁひるたいちょ組
83,97,☆ネコカフェ☆
84,97,チビコロ☆
85,97,Blackチョコ
86,97,ぷよよん同盟
87,97,ブルーウィング
88,96,ぼっち同盟
89,96,かわいいはせいぎ
90,96,遊戯都市第七地区
91,96,Gunners!
92,96,will
93,96,みなみけ
94,96,やわらかギルド
95,95,ボギャーン
96,95,BestLuck
97,94,???☆
98,94,エランド
99,93,ぷよりすと♪
100,93,TEREON&#039;s
101,92,ぷよります会☆
102,92,自由都市ももにち
103,92,AGILE
104,92,?地獄の3丁目?
105,92,LTE?
106,92,?KoB?
107,92,コスモツリー
108,92,妖精投入禁止
109,91,Buzz?
110,91,にないか
111,91,あるぱっか牧場
112,91,?水守革命?
113,91,チーム〆SD〆
114,91,ねこぽよ軍??
