,2015/11/11 16:12:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,157,Dizzy?
2,145,Mumin谷??
3,134,Ra?ffine
4,131,☆☆ながれ星彡
5,128,トムソン??
6,126,さんせっと??
7,119,えすぽらーず
8,117,RedbuII?
9,116,さんらいず??
10,115,†とわいらいと†
11,115,ばよえ?ん。
12,113,tipo
13,112,上位目指す隊?
14,112,?いちごぷよ隊?
15,110,淡麗生!!
16,109,嵐山
17,106,谷口ぴーまん
18,105,Antenna
19,103,†魔導学校†
20,103,カーバンクル
21,103,?Ｃlair?
22,103,たいようのほこら
23,103,Lαvｉn&#039;υ?
24,102,早乙女学園?
25,101,かもみ～るかふぇ
26,101,V.I.P.
27,101,ねこのうにメロン
28,100,MYM318☆彡
29,100,かおりワールド
30,99,まるむすてぃ?ん
31,99,赤い妖精
32,99,Lipton　
33,99,同じ穴のぷよら～
34,98,★エーミール★
35,98,いえろ～こんび♪
36,98,にゃ?んだふる♪
37,98,ミッドガルド?
38,97,早起は三文のとく
39,96,ぴんぽーん
40,96,コンパイルクラブ
41,95,だらゴロ・囚・
42,95,?怪盗スケルトン
43,95,一生を寝てい隊
44,95,ねこたらんど
45,95,チームかつをぶし
46,95,ぷよクエ楽しみ隊
47,95,ももピーチ帝国
48,95,ぷよろう会
49,94,ジュビレーション
50,94,無課金こそ愉悦!
51,94,Luxillia
52,93,ギルド一ナツ
53,93,ＢＢ団
54,93,お笑い?研究府
55,93,果物の缶詰
56,93,ぷよビ～ッチ☆
57,92,LovE?
58,91,パンダ百匹！！
59,90,自由都市ももにち
60,90,ぷよく鉛筆?HB
61,90,陽だまりのねこ?
62,90,SPIRAL★彡
63,90,Law@
64,89,☆命蓮寺☆
65,89,トウーンタウン
66,89,からあげ流星群
67,89,ファンタビーチ
68,89,無KG板ギルド
69,89,ぷよっとパニック
70,89,ぷよよよよよん?
71,89,Blackチョコ
72,88,?アンシェル?
73,88,ちょびぎるど
74,88,★愉快な仲間達☆
75,87,ねこずき
76,87,チビコロ☆
77,87,六猫?おーき軍
78,87,will
79,87,ぼっち同盟
80,87,ぁひるたいちょ組
81,87,ボギャーン
82,87,ラフィ亭
83,86,とれっきんぐ
84,86,佐久間上水
85,86,ぷよります会☆
86,86,ぷよよん同盟
87,86,かわいいはせいぎ
88,85,ブルーウィング
89,85,?地獄の3丁目?
90,84,妖精投入禁止
91,84,チーム〆SD〆
92,84,プリンシパル☆彡
93,84,遊戯都市第七地区
94,84,Ｋ２
95,84,エランド
96,83,?KoB?
97,83,Gunners!
98,83,みなみけ
99,83,ぷよりすと♪
100,83,パーミテーション
101,83,☆ぷよザイル☆
102,83,Buzz?
103,82,AGILE
104,82,コスモツリー
105,82,賢者モード
106,82,LTE?
107,81,?水守革命?
108,81,るりあん♪
109,81,BestLuck
110,81,☆ネコカフェ☆
111,81,あるぱっか牧場
112,81,チームやどかり
113,81,やわらかギルド
114,81,ひろす
