,2015/11/11 22:33:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,621,Dizzy?
2,608,Mumin谷??
3,523,Ra?ffine
4,519,☆☆ながれ星彡
5,504,トムソン??
6,459,さんせっと??
7,453,ばよえ?ん。
8,450,さんらいず??
9,447,上位目指す隊?
10,431,†とわいらいと†
11,426,えすぽらーず
12,425,?いちごぷよ隊?
13,423,RedbuII?
14,423,早乙女学園?
15,410,嵐山
16,398,谷口ぴーまん
17,380,まるむすてぃ?ん
18,378,かもみ～るかふぇ
19,365,からあげ流星群
20,363,淡麗生!!
21,362,カーバンクル
22,360,tipo
23,360,たいようのほこら
24,357,Antenna
25,354,?Ｃlair?
26,352,ミッドガルド?
27,349,無課金こそ愉悦!
28,347,赤い妖精
29,343,MYM318☆彡
30,343,かおりワールド
31,341,ねこたらんど
32,335,ぴんぽーん
33,332,V.I.P.
34,329,?怪盗スケルトン
35,328,プリンシパル☆彡
36,328,にゃ?んだふる♪
37,326,だらゴロ・囚・
38,325,ぷよクエ楽しみ隊
39,324,いえろ～こんび♪
40,322,チームかつをぶし
41,321,LovE?
42,321,†魔導学校†
43,320,ちょびぎるど
44,319,Lαvｉn&#039;υ?
45,319,一生を寝てい隊
46,317,☆命蓮寺☆
47,316,同じ穴のぷよら～
48,316,★愉快な仲間達☆
49,314,Law@
50,312,祝3S佐久間上水
51,308,お笑い?研究府
52,306,かわいいはせいぎ
53,306,やわらかギルド
54,306,ねこずき
55,306,ぷよビ～ッチ☆
56,304,にないか
57,304,ＢＢ団
58,303,ももピーチ帝国
59,302,ねこぽよ軍??
60,300,★エーミール★
61,299,ぷよろう会
62,299,ねこのうにメロン
63,298,果物の缶詰
64,298,自由都市ももにち
65,294,ブルーウィング
66,294,?アンシェル?
67,292,ぷよよよよよん?
68,290,ぷよっとパニック
69,290,みなとみらい
70,289,とれっきんぐ
71,289,ぼっち同盟
72,289,Buzz?
73,289,無KG板ギルド
74,287,?KoB?
75,287,パーミテーション
76,286,ギルド一ナツ
77,286,賢者モード
78,285,2chスレギルド
79,285,ラフィ亭
80,284,Blackチョコ
81,284,エランド
82,284,BestLuck
83,284,ジュビレーション
84,282,Luxillia
85,282,トウーンタウン
86,281,ウィッチ魔法学院
87,281,うさぎの巣?
88,280,陽だまりのねこ?
89,279,けにくら！祝LS
90,278,AGILE
91,278,ファンタビーチ
92,278,猫好き仙人界
93,277,コンパイルクラブ
94,276,SPIRAL★彡
95,276,ぁひるたいちょ組
96,276,コスモツリー
97,276,ぷよく鉛筆?HB
98,276,ももぐみ
99,274,パンダ百匹！！
100,274,Ｋ２
101,273,六猫?おーき軍
102,273,LxStella
103,273,早起は三文のとく
104,273,お腹@ばよ?支店
105,272,遊戯都市第七地区
106,272,Lipton　
107,272,?水守革命?
108,271,Gunners!
109,271,みなみけ
110,270,COLORS＊*
111,270,北の大地☆人情派
112,269,まったりにゃーん
113,269,チームやどかり
