,2015/11/15 11:34:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1506,Dizzy?
2,1503,Mumin谷??
3,1418,トムソン??
4,1356,☆☆ながれ星彡
5,1349,Ra?ffine
6,1327,上位目指す隊?
7,1307,ばよえ?ん。
8,1299,さんらいず??
9,1299,嵐山
10,1287,まるむすてぃ?ん
11,1265,†とわいらいと†
12,1210,早乙女学園?
13,1196,さんせっと??
14,1195,?いちごぷよ隊?
15,1192,祝RedbuII
16,1152,えすぽらーず
17,1142,カーバンクル
18,1132,tipo
19,1123,赤い妖精
20,1122,かもみ～るかふぇ
21,1121,谷口ぴーまん
22,1107,たいようのほこら
23,1094,ぴんぽーん
24,1074,だらゴロ・囚・
25,1070,?Ｃlair?
26,1064,☆命蓮寺☆
27,1063,Luxillia
28,1053,Antenna
29,1051,かおりワールド
30,1049,ももピーチ帝国
31,1049,ねこたらんど
32,1044,?怪盗スケルトン
33,1044,MYM318☆彡
34,1040,にゃ?んだふる♪
35,1039,からあげ流星群
36,1036,淡麗生!!
37,1034,ＢＢ団
38,1034,無課金こそ愉悦!
39,1034,かわいいはせいぎ
40,1033,プリンシパル☆彡
41,1032,ぷよクエ楽しみ隊
42,1031,†魔導学校†
43,1026,ミッドガルド?
44,1024,ぷよビ～ッチ☆
45,1021,LovE?
46,1018,賢者モード
47,1018,にないか
48,1014,ねこずき
49,1012,いえろ～こんび♪
50,1012,ねこぽよ軍??
51,1011,V.I.P.
52,1008,やわらかギルド
53,1004,ぷよろう会
54,1003,Lαvｉn&#039;υ?
55,1000,果物の缶詰
56,1000,★エーミール★
57,999,Law@
58,991,一生を寝てい隊
59,984,無KG板ギルド
60,977,自由都市ももにち
61,968,ぼっち同盟
62,960,2chスレギルド
63,954,とれっきんぐ
64,949,★愉快な仲間達☆
65,948,お笑い?研究府
66,948,ファンタビーチ
67,946,Buzz?
68,942,ひろす
69,936,?アンシェル?
70,936,佐久間上水
71,935,ブルーウィング
72,935,パンダ百匹！！
73,932,BestLuck
74,931,同じ穴のぷよら～
75,924,遊戯都市第七地区
76,915,Ｋ２
77,913,ちょびぎるど
78,912,チームかわいい
79,911,ぷよっとパニック
80,907,祝！ＳＳあひる組
81,905,手製ぷよ
82,896,うさぎの巣?
83,895,Gunners!
84,895,トウーンタウン
85,893,?KoB?
86,893,☆マーロボカフェ
87,890,ウィッチ魔法学院
88,887,チームかつをぶし
89,886,let&#039;sぷよ！
90,885,早起は三文のとく
91,884,ラフィ亭
92,883,みなとみらい
93,880,???☆
94,871,猫好き仙人界
95,869,六猫?おーき軍
96,866,Blackチョコ
97,863,AGILE
98,858,パーミテーション
99,857,ジュビレーション
100,857,陽だまりのねこ?
101,853,コンパイルクラブ
102,853,SPIRAL★彡
103,850,エランド
104,844,ぐみぷよ
105,843,お腹@ばよ?支店
106,831,まったり勢。
107,829,すたんどあっぷ
108,817,TEREON&#039;s
109,814,ぷよく鉛筆?HB
