,2015/11/11 15:51:03
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,115,Dizzy?
2,108,Mumin谷??
3,101,Ra?ffine
4,100,☆☆ながれ星彡
5,99,トムソン??
6,96,さんせっと??
7,91,えすぽらーず
8,88,さんらいず??
9,88,RedbuII?
10,88,?いちごぷよ隊?
11,87,ばよえ?ん。
12,87,tipo
13,84,†とわいらいと†
14,84,嵐山
15,82,淡麗生!!
16,82,上位目指す隊?
17,81,?Ｃlair?
18,81,谷口ぴーまん
19,80,Lαvｉn&#039;υ?
20,79,Antenna
21,79,カーバンクル
22,79,†魔導学校†
23,78,かおりワールド
24,78,かもみ～るかふぇ
25,77,たいようのほこら
26,77,早乙女学園?
27,76,MYM318☆彡
28,76,V.I.P.
29,75,★エーミール★
30,75,いえろ～こんび♪
31,75,赤い妖精
32,75,まるむすてぃ?ん
33,74,パンダ百匹！！
34,74,ジュビレーション
35,74,ねこのうにメロン
36,74,コンパイルクラブ
37,74,?怪盗スケルトン
38,74,早起は三文のとく
39,73,Lipton　
40,73,ももピーチ帝国
41,73,ぷよクエ楽しみ隊
42,72,ギルド一ナツ
43,72,陽だまりのねこ?
44,72,同じ穴のぷよら～
45,72,自由都市ももにち
46,72,お笑い?研究府
47,72,チームかつをぶし
48,71,ぴんぽーん
49,71,ミッドガルド?
50,71,ねこたらんど
51,71,だらゴロ・囚・
52,71,☆命蓮寺☆
53,71,ぷよろう会
54,70,にゃ?んだふる♪
55,70,ぷよビ～ッチ☆
56,70,一生を寝てい隊
57,69,ＢＢ団
58,69,ぷよります会☆
59,69,ブルーウィング
60,69,果物の缶詰
61,68,トウーンタウン
62,68,無課金こそ愉悦!
63,68,チーム〆SD〆
64,68,からあげ流星群
65,68,ファンタビーチ
66,68,?KoB?
67,67,ぷよっとパニック
68,67,Law@
69,67,ぷよよよよよん?
70,67,ちょびぎるど
71,67,ぁひるたいちょ組
72,67,LovE?
73,67,ぷよく鉛筆?HB
74,67,Luxillia
75,66,ボギャーン
76,66,SPIRAL★彡
77,66,★愉快な仲間達☆
78,66,妖精投入禁止
79,66,六猫?おーき軍
80,66,るりあん♪
81,66,無KG板ギルド
82,66,LTE?
83,66,プリンシパル☆彡
84,66,ラフィ亭
85,65,Blackチョコ
86,65,チビコロ☆
87,65,ぷよりすと♪
88,65,?地獄の3丁目?
89,65,?アンシェル?
90,65,ぼっち同盟
91,66,Buzz?
92,66,エランド
93,65,ぷよりすと♪
94,65,ぼっち同盟
95,65,とれっきんぐ
96,65,魔神宮
97,65,ぷよよん同盟
98,64,遊戯都市第七地区
99,64,あるぱっか牧場
100,64,賢者モード
101,64,Tぷよ軍団
102,64,?水守革命?
103,64,☆ぷよザイル☆
104,64,佐久間上水
105,64,ひろす
106,64,マミーポコ
107,63,北の大地☆人情派
108,63,コスモツリー
109,63,パーミテーション
110,63,TEREON&#039;s
111,63,Gunners!
112,63,やわらかギルド
113,63,にないか
