,2015/11/12 02:54:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,789,Mumin谷??
2,780,Dizzy?
3,655,Ra?ffine
4,639,☆☆ながれ星彡
5,636,トムソン??
6,602,上位目指す隊?
7,567,†とわいらいと†
8,564,さんらいず??
9,564,ばよえ?ん。
10,557,さんせっと??
11,542,?いちごぷよ隊?
12,542,えすぽらーず
13,537,早乙女学園?
14,533,RedbuII?
15,527,嵐山
16,488,まるむすてぃ?ん
17,480,かもみ～るかふぇ
18,477,谷口ぴーまん
19,466,カーバンクル
20,462,Antenna
21,462,淡麗生!!
22,461,からあげ流星群
23,459,?Ｃlair?
24,454,赤い妖精
25,450,かおりワールド
26,450,たいようのほこら
27,448,?怪盗スケルトン
28,446,tipo
29,442,MYM318☆彡
30,442,無課金こそ愉悦!
31,441,ミッドガルド?
32,429,いえろ～こんび♪
33,428,だらゴロ・囚・
34,423,LovE?
35,423,ねこたらんど
36,423,チームかつをぶし
37,421,プリンシパル☆彡
38,419,ぴんぽーん
39,419,ちょびぎるど
40,418,Lαvｉn&#039;υ?
41,416,Law@
42,415,一生を寝てい隊
43,414,†魔導学校†
44,413,ももピーチ帝国
45,413,ねこぽよ軍??
46,413,にゃ?んだふる♪
47,412,にないか
48,410,V.I.P.
49,409,ねこずき
50,408,☆命蓮寺☆
51,408,★エーミール★
52,403,★愉快な仲間達☆
53,401,賢者モード
54,399,かわいいはせいぎ
55,395,ＢＢ団
56,394,ぷよクエ楽しみ隊
57,394,ぷよビ～ッチ☆
58,394,お笑い?研究府
59,393,祝3S佐久間上水
60,392,自由都市ももにち
61,386,Luxillia
62,384,やわらかギルド
63,384,Buzz?
64,383,果物の缶詰
65,382,ぷよっとパニック
66,381,同じ穴のぷよら～
67,380,ブルーウィング
68,376,とれっきんぐ
69,375,ぷよろう会
70,373,ねこのうにメロン
71,372,ぼっち同盟
72,370,?KoB?
73,368,コンパイルクラブ
74,368,遊戯都市第七地区
75,368,うさぎの巣?
76,366,2chスレギルド
77,364,ぷよよよよよん?
78,364,BestLuck
79,364,陽だまりのねこ?
80,364,エランド
81,363,Ｋ２
82,362,TEREON&#039;s
83,361,?アンシェル?
84,361,ぷよく鉛筆?HB
85,361,ジュビレーション
86,359,無KG板ギルド
87,359,みなとみらい
88,359,パーミテーション
89,359,猫好き仙人界
90,358,ぁひるたいちょ組
91,358,Gunners!
92,356,ラフィ亭
93,355,AGILE
94,355,お腹@ばよ?支店
95,355,トウーンタウン
96,354,ウィッチ魔法学院
97,354,チームかわいい
98,353,けにくら！祝LS
99,352,Blackチョコ
100,352,手製ぷよ
101,351,let&#039;sぷよ！
102,351,COLORS＊*
103,348,パンダ百匹！！
104,347,ギルド一ナツ
105,344,ぐみぷよ
106,344,みなみけ
107,342,コスモツリー
108,342,早起は三文のとく
109,342,まったりにゃーん
110,342,ひろす
111,341,SPIRAL★彡
112,341,ファンタビーチ
113,339,ぷよクエRUSH
