,2015/11/11 16:16:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,165,Dizzy?
2,153,Mumin谷??
3,142,Ra?ffine
4,139,☆☆ながれ星彡
5,133,トムソン??
6,131,さんせっと??
7,125,えすぽらーず
8,121,さんらいず??
9,120,ばよえ?ん。
10,120,RedbuII?
11,119,†とわいらいと†
12,119,上位目指す隊?
13,118,?いちごぷよ隊?
14,118,tipo
15,116,淡麗生!!
16,112,嵐山
17,111,谷口ぴーまん
18,110,Antenna
19,109,カーバンクル
20,109,早乙女学園?
21,109,†魔導学校†
22,108,Lαvｉn&#039;υ?
23,108,たいようのほこら
24,107,ねこのうにメロン
25,106,まるむすてぃ?ん
26,105,?Ｃlair?
27,105,V.I.P.
28,105,かもみ～るかふぇ
29,104,MYM318☆彡
30,103,かおりワールド
31,103,同じ穴のぷよら～
32,102,赤い妖精
33,102,ミッドガルド?
34,101,Lipton　
35,101,★エーミール★
36,100,にゃ?んだふる♪
37,100,ぴんぽーん
38,100,いえろ～こんび♪
39,100,ねこたらんど
40,100,コンパイルクラブ
41,100,ももピーチ帝国
42,99,早起は三文のとく
43,99,?怪盗スケルトン
44,99,無課金こそ愉悦!
45,99,Luxillia
46,99,ぷよクエ楽しみ隊
47,99,一生を寝てい隊
48,99,ジュビレーション
49,99,ぷよろう会
50,98,チームかつをぶし
51,98,ギルド一ナツ
52,98,お笑い?研究府
53,98,ＢＢ団
54,98,LovE?
55,97,だらゴロ・囚・
56,97,果物の缶詰
57,97,ぷよビ～ッチ☆
58,96,陽だまりのねこ?
59,95,パンダ百匹！！
60,95,Law@
61,94,SPIRAL★彡
62,93,ぷよく鉛筆?HB
63,93,ぷよっとパニック
64,93,☆命蓮寺☆
65,93,トウーンタウン
66,92,ファンタビーチ
67,92,ぷよよよよよん?
68,92,ねこずき
69,92,からあげ流星群
70,91,自由都市ももにち
71,91,★愉快な仲間達☆
72,91,?アンシェル?
73,91,無KG板ギルド
74,91,ちょびぎるど
75,90,ぼっち同盟
76,90,ラフィ亭
77,90,will
78,90,プリンシパル☆彡
79,89,Blackチョコ
80,89,ぁひるたいちょ組
81,89,とれっきんぐ
82,89,ぷよります会☆
83,89,六猫?おーき軍
84,89,かわいいはせいぎ
85,89,佐久間上水
86,89,Ｋ２
87,89,?地獄の3丁目?
88,89,遊戯都市第七地区
89,89,パーミテーション
90,89,ぷよよん同盟
91,89,チビコロ☆
92,88,ボギャーン
93,88,ブルーウィング
94,88,みなみけ
95,87,チーム〆SD〆
96,87,ぷよりすと♪
97,87,?KoB?
98,87,コスモツリー
99,87,エランド
100,87,賢者モード
101,87,妖精投入禁止
102,87,Buzz?
103,86,Gunners!
104,86,☆ぷよザイル☆
105,86,☆ネコカフェ☆
106,85,BestLuck
107,85,AGILE
108,85,やわらかギルド
109,85,ひろす
110,85,あるぱっか牧場
111,84,るりあん♪
112,84,???☆
113,84,チームやどかり
114,84,TEREON&#039;s
