,2015/11/15 13:49:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1507,Dizzy?
2,1503,Mumin谷??
3,1438,トムソン??
4,1372,☆☆ながれ星彡
5,1366,Ra?ffine
6,1339,上位目指す隊?
7,1321,ばよえ?ん。
8,1305,嵐山
9,1299,さんらいず??
10,1299,まるむすてぃ?ん
11,1280,†とわいらいと†
12,1225,早乙女学園?
13,1199,さんせっと??
14,1199,?いちごぷよ隊?
15,1199,祝RedbuII
16,1167,えすぽらーず
17,1154,カーバンクル
18,1140,tipo
19,1133,赤い妖精
20,1132,谷口ぴーまん
21,1132,かもみ～るかふぇ
22,1118,たいようのほこら
23,1102,ぴんぽーん
24,1087,だらゴロ・囚・
25,1083,?Ｃlair?
26,1076,Luxillia
27,1072,☆命蓮寺☆
28,1062,Antenna
29,1062,ねこたらんど
30,1060,ももピーチ帝国
31,1057,かおりワールド
32,1052,?怪盗スケルトン
33,1052,MYM318☆彡
34,1048,にゃ?んだふる♪
35,1046,からあげ流星群
36,1044,淡麗生!!
37,1041,かわいいはせいぎ
38,1041,プリンシパル☆彡
39,1040,ぷよクエ楽しみ隊
40,1039,無課金こそ愉悦!
41,1039,ＢＢ団
42,1038,†魔導学校†
43,1031,ぷよビ～ッチ☆
44,1031,LovE?
45,1030,ミッドガルド?
46,1030,にないか
47,1028,賢者モード
48,1021,ねこずき
49,1021,いえろ～こんび♪
50,1020,ねこぽよ軍??
51,1016,V.I.P.
52,1016,やわらかギルド
53,1011,Lαvｉn&#039;υ?
54,1008,ぷよろう会
55,1006,★エーミール★
56,1004,果物の缶詰
57,1004,Law@
58,1002,一生を寝てい隊
59,999,無KG板ギルド
60,994,自由都市ももにち
61,981,ぼっち同盟
62,975,2chスレギルド
63,969,とれっきんぐ
64,963,ファンタビーチ
65,962,★愉快な仲間達☆
66,962,お笑い?研究府
67,957,Buzz?
68,956,ひろす
69,949,?アンシェル?
70,949,パンダ百匹！！
71,947,ブルーウィング
72,946,佐久間上水
73,944,同じ穴のぷよら～
74,944,BestLuck
75,937,遊戯都市第七地区
76,927,Ｋ２
77,927,ちょびぎるど
78,925,ぷよっとパニック
79,923,チームかわいい
80,920,祝！ＳＳあひる組
81,919,手製ぷよ
82,910,Gunners!
83,909,トウーンタウン
84,908,うさぎの巣?
85,906,☆マーロボカフェ
86,906,?KoB?
87,903,ウィッチ魔法学院
88,900,チームかつをぶし
89,899,みなとみらい
90,897,早起は三文のとく
91,895,let&#039;sぷよ！
92,894,???☆
93,892,ラフィ亭
94,882,六猫?おーき軍
95,882,猫好き仙人界
96,877,Blackチョコ
97,877,AGILE
98,873,パーミテーション
99,869,陽だまりのねこ?
100,869,SPIRAL★彡
101,869,ジュビレーション
102,862,コンパイルクラブ
103,860,エランド
104,856,ぐみぷよ
105,851,お腹@ばよ?支店
106,844,まったり勢。
107,836,すたんどあっぷ
108,829,TEREON&#039;s
109,823,ぷよく鉛筆?HB
