,2015/11/12 21:02:04
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1099,Dizzy?
2,1066,Mumin谷??
3,972,トムソン??
4,941,Ra?ffine
5,895,☆☆ながれ星彡
6,860,上位目指す隊?
7,829,ばよえ?ん。
8,828,さんらいず??
9,790,†とわいらいと†
10,788,嵐山
11,776,早乙女学園?
12,763,さんせっと??
13,755,まるむすてぃ?ん
14,750,もっこすなぎさ！
15,748,えすぽらーず
16,740,?いちごぷよ隊?
17,727,かもみ～るかふぇ
18,707,tipo
19,701,谷口ぴーまん
20,679,赤い妖精
21,677,カーバンクル
22,658,たいようのほこら
23,658,?Ｃlair?
24,658,からあげ流星群
25,649,淡麗生!!
26,646,Antenna
27,645,ぴんぽーん
28,639,MYM318☆彡
29,622,ねこたらんど
30,620,ミッドガルド?
31,619,かおりワールド
32,614,だらゴロ・囚・
33,609,LovE?
34,606,ぷよビ～ッチ☆
35,602,プリンシパル☆彡
36,600,いえろ～こんび♪
37,599,一生を寝てい隊
38,599,ねこぽよ軍??
39,595,Law@
40,595,V.I.P.
41,595,?怪盗スケルトン
42,595,にゃ?んだふる♪
43,592,無課金こそ愉悦!
44,590,ももピーチ帝国
45,585,にないか
46,582,Lαvｉn&#039;υ?
47,581,☆命蓮寺☆
48,580,†魔導学校†
49,580,Luxillia
50,578,ねこずき
51,578,ぷよクエ楽しみ隊
52,576,Buzz?
53,574,ＢＢ団
54,573,★愉快な仲間達☆
55,568,やわらかギルド
56,563,ぷよろう会
57,562,★エーミール★
58,559,チームかつをぶし
59,559,ぼっち同盟
60,559,賢者モード
61,557,果物の缶詰
62,551,かわいいはせいぎ
63,548,ちょびぎるど
64,548,お笑い?研究府
65,546,?アンシェル?
66,543,同じ穴のぷよら～
67,543,自由都市ももにち
68,542,ぷよっとパニック
69,538,BestLuck
70,536,佐久間上水
71,536,無KG板ギルド
72,534,コンパイルクラブ
73,533,?KoB?
74,532,トウーンタウン
75,530,2chスレギルド
76,530,ウィッチ魔法学院
77,529,お腹@ばよ?支店
78,529,ブルーウィング
79,529,みなみけ
80,529,とれっきんぐ
81,529,ファンタビーチ
82,528,ラフィ亭
83,528,エランド
84,527,Blackチョコ
85,526,祝！ＳＳあひる組
86,525,陽だまりのねこ?
87,523,パンダ百匹！！
88,521,うさぎの巣?
89,519,let&#039;sぷよ！
90,517,遊戯都市第七地区
91,515,Ｋ２
92,513,六猫?おーき軍
93,511,Gunners!
94,509,猫好き仙人界
95,506,チームかわいい
96,506,ひろす
97,504,パーミテーション
98,502,みなとみらい
99,502,ジュビレーション
100,500,ねこのうにメロン
101,499,ギルド一ナツ
102,497,COLORS＊*
103,496,☆ネコカフェ☆
104,495,SPIRAL★彡
105,493,手製ぷよ
106,489,早起は三文のとく
107,488,???☆
108,487,まったり勢。
109,486,ぷよく鉛筆?HB
110,485,チームやどかり
111,482,ぐみぷよ
112,482,サークルフォイ
113,481,ももぐみ
