,2015/11/14 19:09:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1500,Dizzy?
2,1452,Mumin谷??
3,1299,トムソン??
4,1255,Ra?ffine
5,1251,☆☆ながれ星彡
6,1211,上位目指す隊?
7,1202,ばよえ?ん。
8,1196,嵐山
9,1195,さんらいず??
10,1179,まるむすてぃ?ん
11,1151,†とわいらいと†
12,1140,早乙女学園?
13,1102,さんせっと??
14,1102,?いちごぷよ隊?
15,1091,祝RedbuII
16,1080,えすぽらーず
17,1065,tipo
18,1052,谷口ぴーまん
19,1049,カーバンクル
20,1048,かもみ～るかふぇ
21,1045,赤い妖精
22,1033,たいようのほこら
23,1019,ぴんぽーん
24,1008,?Ｃlair?
25,1000,Antenna
26,999,MYM318☆彡
27,999,だらゴロ・囚・
28,986,☆命蓮寺☆
29,983,からあげ流星群
30,970,かおりワールド
31,968,ねこたらんど
32,968,にゃ?んだふる♪
33,963,淡麗生!!
34,962,Luxillia
35,961,?怪盗スケルトン
36,957,ももピーチ帝国
37,956,ミッドガルド?
38,954,ぷよビ～ッチ☆
39,952,無課金こそ愉悦!
40,952,ぷよクエ楽しみ隊
41,945,ＢＢ団
42,944,かわいいはせいぎ
43,942,プリンシパル☆彡
44,937,ねこずき
45,937,†魔導学校†
46,929,LovE?
47,929,ねこぽよ軍??
48,922,Law@
49,921,賢者モード
50,919,やわらかギルド
51,919,V.I.P.
52,918,にないか
53,916,いえろ～こんび♪
54,909,Lαvｉn&#039;υ?
55,903,ぷよろう会
56,902,一生を寝てい隊
57,899,果物の缶詰
58,892,★エーミール★
59,871,とれっきんぐ
60,870,無KG板ギルド
61,865,Buzz?
62,860,2chスレギルド
63,860,ぼっち同盟
64,854,ブルーウィング
65,851,★愉快な仲間達☆
66,847,自由都市ももにち
67,844,お笑い?研究府
68,838,ファンタビーチ
69,837,?アンシェル?
70,835,BestLuck
71,832,佐久間上水
72,832,同じ穴のぷよら～
73,829,遊戯都市第七地区
74,823,ひろす
75,822,ちょびぎるど
76,821,パンダ百匹！！
77,819,祝！ＳＳあひる組
78,817,チームかつをぶし
79,816,ぷよっとパニック
80,816,Ｋ２
81,811,?KoB?
82,809,ウィッチ魔法学院
83,804,手製ぷよ
84,803,チームかわいい
85,803,Gunners!
86,800,ラフィ亭
87,798,☆ネコカフェ☆
88,798,うさぎの巣?
89,796,トウーンタウン
90,790,みなとみらい
91,785,let&#039;sぷよ！
92,785,パーミテーション
93,785,Blackチョコ
94,782,猫好き仙人界
95,782,陽だまりのねこ?
96,782,コンパイルクラブ
97,779,六猫?おーき軍
98,777,エランド
99,774,早起は三文のとく
100,774,AGILE
101,773,???☆
102,771,ジュビレーション
103,766,SPIRAL★彡
104,761,お腹@ばよ?支店
105,757,みなみけ
106,751,すたんどあっぷ
107,749,ぐみぷよ
108,748,まったり勢。
109,744,ねこのうにメロン
110,740,ぷよく鉛筆?HB
111,739,ギルド一ナツ
