,2015/11/12 20:45:06
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1099,Dizzy?
2,1063,Mumin谷??
3,969,トムソン??
4,935,Ra?ffine
5,889,☆☆ながれ星彡
6,855,上位目指す隊?
7,827,ばよえ?ん。
8,823,さんらいず??
9,788,†とわいらいと†
10,785,嵐山
11,773,早乙女学園?
12,759,さんせっと??
13,750,まるむすてぃ?ん
14,746,えすぽらーず
15,744,もっこすなぎさ！
16,738,?いちごぷよ隊?
17,722,かもみ～るかふぇ
18,703,tipo
19,695,谷口ぴーまん
20,676,赤い妖精
21,673,カーバンクル
22,654,たいようのほこら
23,654,?Ｃlair?
24,652,からあげ流星群
25,644,淡麗生!!
26,641,Antenna
27,640,ぴんぽーん
28,636,MYM318☆彡
29,619,ねこたらんど
30,618,ミッドガルド?
31,616,かおりワールド
32,611,だらゴロ・囚・
33,606,LovE?
34,603,ぷよビ～ッチ☆
35,599,プリンシパル☆彡
36,598,一生を寝てい隊
37,598,いえろ～こんび♪
38,595,ねこぽよ軍??
39,591,V.I.P.
40,591,?怪盗スケルトン
41,591,Law@
42,590,無課金こそ愉悦!
43,590,にゃ?んだふる♪
44,588,ももピーチ帝国
45,581,にないか
46,579,Lαvｉn&#039;υ?
47,578,☆命蓮寺☆
48,578,†魔導学校†
49,578,Luxillia
50,574,ねこずき
51,573,ぷよクエ楽しみ隊
52,573,Buzz?
53,571,ＢＢ団
54,569,★愉快な仲間達☆
55,565,やわらかギルド
56,560,ぷよろう会
57,559,★エーミール★
58,557,賢者モード
59,557,チームかつをぶし
60,554,ぼっち同盟
61,553,果物の缶詰
62,549,かわいいはせいぎ
63,546,お笑い?研究府
64,545,ちょびぎるど
65,543,?アンシェル?
66,540,自由都市ももにち
67,540,同じ穴のぷよら～
68,539,ぷよっとパニック
69,535,BestLuck
70,533,佐久間上水
71,532,無KG板ギルド
72,530,コンパイルクラブ
73,529,?KoB?
74,528,お腹@ばよ?支店
75,528,トウーンタウン
76,527,2chスレギルド
77,526,ファンタビーチ
78,526,ブルーウィング
79,526,とれっきんぐ
80,525,みなみけ
81,525,ラフィ亭
82,525,ウィッチ魔法学院
83,525,エランド
84,523,祝！ＳＳあひる組
85,523,Blackチョコ
86,521,陽だまりのねこ?
87,520,パンダ百匹！！
88,519,うさぎの巣?
89,515,let&#039;sぷよ！
90,514,遊戯都市第七地区
91,513,Ｋ２
92,511,六猫?おーき軍
93,508,Gunners!
94,506,猫好き仙人界
95,503,チームかわいい
96,503,ひろす
97,500,パーミテーション
98,499,ジュビレーション
99,499,みなとみらい
100,498,ギルド一ナツ
101,497,ねこのうにメロン
102,494,☆ネコカフェ☆
103,493,COLORS＊*
104,491,SPIRAL★彡
105,490,手製ぷよ
106,488,早起は三文のとく
107,485,???☆
108,483,ぷよく鉛筆?HB
109,483,まったり勢。
110,481,チームやどかり
111,480,ももぐみ
112,479,ぐみぷよ
113,479,ぷよよよよよん?
