,2015/11/11 20:10:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,477,Dizzy?
2,456,Mumin谷??
3,405,Ra?ffine
4,400,☆☆ながれ星彡
5,388,トムソン??
6,360,さんせっと??
7,349,さんらいず??
8,349,ばよえ?ん。
9,340,上位目指す隊?
10,331,早乙女学園?
11,330,えすぽらーず
12,328,RedbuII?
13,319,†とわいらいと†
14,316,?いちごぷよ隊?
15,313,嵐山
16,302,谷口ぴーまん
17,289,tipo
18,289,まるむすてぃ?ん
19,284,かもみ～るかふぇ
20,279,カーバンクル
21,275,淡麗生!!
22,274,からあげ流星群
23,274,?Ｃlair?
24,274,たいようのほこら
25,269,無課金こそ愉悦!
26,269,ミッドガルド?
27,269,ねこたらんど
28,269,V.I.P.
29,268,MYM318☆彡
30,266,かおりワールド
31,266,Antenna
32,263,だらゴロ・囚・
33,261,ぴんぽーん
34,260,赤い妖精
35,259,†魔導学校†
36,257,プリンシパル☆彡
37,256,一生を寝てい隊
38,256,Lαvｉn&#039;υ?
39,255,にゃ?んだふる♪
40,254,ぷよクエ楽しみ隊
41,253,同じ穴のぷよら～
42,253,チームかつをぶし
43,251,やわらかギルド
44,251,いえろ～こんび♪
45,251,佐久間上水
46,250,★エーミール★
47,250,★愉快な仲間達☆
48,249,ぷよビ～ッチ☆
49,249,?怪盗スケルトン
50,249,LovE?
51,247,☆命蓮寺☆
52,247,お笑い?研究府
53,247,Law@
54,246,ちょびぎるど
55,245,にないか
56,244,かわいいはせいぎ
57,243,ももピーチ帝国
58,243,ねこのうにメロン
59,241,ぷよろう会
60,241,ＢＢ団
61,240,ギルド一ナツ
62,239,?アンシェル?
63,238,Luxillia
64,237,ねこずき
65,234,賢者モード
66,234,ねこぽよ軍??
67,234,Lipton　
68,233,ぷよよよよよん?
69,233,ウィッチ魔法学院
70,232,ファンタビーチ
71,230,果物の缶詰
72,230,とれっきんぐ
73,230,ぷよっとパニック
74,229,ブルーウィング
75,229,?KoB?
76,229,ラフィ亭
77,229,ぼっち同盟
78,228,ぁひるたいちょ組
79,228,無KG板ギルド
80,227,早起は三文のとく
81,226,ジュビレーション
82,226,パーミテーション
83,226,BestLuck
84,225,エランド
85,224,陽だまりのねこ?
86,223,遊戯都市第七地区
87,223,自由都市ももにち
88,223,トウーンタウン
89,223,2chスレギルド
90,222,AGILE
91,222,SPIRAL★彡
92,221,みなとみらい
93,220,六猫?おーき軍
94,219,コンパイルクラブ
95,219,パンダ百匹！！
96,217,ぷよく鉛筆?HB
97,216,コスモツリー
98,216,Blackチョコ
99,215,猫好き仙人界
100,215,ももぐみ
101,214,まったりにゃーん
102,213,COLORS＊*
103,213,お腹@ばよ?支店
104,213,チームやどかり
105,213,?水守革命?
106,213,Sirius?
107,213,Ｋ２
108,213,うさぎの巣?
109,212,Buzz?
110,212,Gunners!
111,212,LxStella
112,210,Tぷよ軍団
113,210,マミーポコ
114,210,みなみけ
