,2015/11/14 10:02:05
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1431,Dizzy?
2,1391,Mumin谷??
3,1239,トムソン??
4,1199,Ra?ffine
5,1193,☆☆ながれ星彡
6,1146,上位目指す隊?
7,1142,ばよえ?ん。
8,1129,嵐山
9,1128,さんらいず??
10,1106,まるむすてぃ?ん
11,1099,†とわいらいと†
12,1091,早乙女学園?
13,1057,?いちごぷよ隊?
14,1052,さんせっと??
15,1039,祝RedbuII
16,1032,えすぽらーず
17,1025,tipo
18,1008,赤い妖精
19,1007,谷口ぴーまん
20,1001,かもみ～るかふぇ
21,990,カーバンクル
22,989,たいようのほこら
23,951,ぴんぽーん
24,946,Antenna
25,940,?Ｃlair?
26,937,MYM318☆彡
27,919,からあげ流星群
28,918,だらゴロ・囚・
29,915,☆命蓮寺☆
30,910,かおりワールド
31,902,淡麗生!!
32,896,ねこたらんど
33,894,ぷよビ～ッチ☆
34,894,無課金こそ愉悦!
35,893,にゃ?んだふる♪
36,890,ミッドガルド?
37,886,?怪盗スケルトン
38,884,ＢＢ団
39,884,Luxillia
40,875,ももピーチ帝国
41,869,ぷよクエ楽しみ隊
42,867,プリンシパル☆彡
43,865,かわいいはせいぎ
44,862,LovE?
45,861,†魔導学校†
46,860,いえろ～こんび♪
47,859,Law@
48,859,やわらかギルド
49,858,ねこずき
50,856,ねこぽよ軍??
51,850,V.I.P.
52,847,一生を寝てい隊
53,847,にないか
54,846,Lαvｉn&#039;υ?
55,843,賢者モード
56,833,果物の缶詰
57,828,ぷよろう会
58,824,Buzz?
59,819,ぼっち同盟
60,814,とれっきんぐ
61,811,★エーミール★
62,803,ブルーウィング
63,798,2chスレギルド
64,796,無KG板ギルド
65,789,★愉快な仲間達☆
66,784,BestLuck
67,782,自由都市ももにち
68,778,お笑い?研究府
69,775,ファンタビーチ
70,773,?アンシェル?
71,769,遊戯都市第七地区
72,764,チームかつをぶし
73,762,Ｋ２
74,761,佐久間上水
75,760,ひろす
76,760,ぷよっとパニック
77,760,パンダ百匹！！
78,759,同じ穴のぷよら～
79,757,?KoB?
80,754,祝！ＳＳあひる組
81,754,ウィッチ魔法学院
82,751,Gunners!
83,747,チームかわいい
84,745,うさぎの巣?
85,744,ちょびぎるど
86,742,コンパイルクラブ
87,742,ラフィ亭
88,741,トウーンタウン
89,740,let&#039;sぷよ！
90,736,手製ぷよ
91,735,☆ネコカフェ☆
92,733,パーミテーション
93,732,Blackチョコ
94,729,陽だまりのねこ?
95,729,六猫?おーき軍
96,726,エランド
97,726,みなとみらい
98,720,ジュビレーション
99,720,猫好き仙人界
100,712,みなみけ
101,711,早起は三文のとく
102,710,???☆
103,709,AGILE
104,708,SPIRAL★彡
105,704,お腹@ばよ?支店
106,702,ギルド一ナツ
107,699,ねこのうにメロン
108,698,すたんどあっぷ
109,691,ぷよよん同盟
110,690,ぷよく鉛筆?HB
111,689,COLORS＊*
