,2015/11/15 01:28:05
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1503,Dizzy?
2,1500,Mumin谷??
3,1361,トムソン??
4,1299,☆☆ながれ星彡
5,1299,Ra?ffine
6,1272,上位目指す隊?
7,1258,ばよえ?ん。
8,1241,嵐山
9,1239,さんらいず??
10,1221,まるむすてぃ?ん
11,1199,†とわいらいと†
12,1184,早乙女学園?
13,1149,?いちごぷよ隊?
14,1148,さんせっと??
15,1139,祝RedbuII
16,1114,えすぽらーず
17,1104,tipo
18,1099,カーバンクル
19,1092,谷口ぴーまん
20,1088,かもみ～るかふぇ
21,1085,赤い妖精
22,1076,たいようのほこら
23,1067,ぴんぽーん
24,1045,?Ｃlair?
25,1038,だらゴロ・囚・
26,1033,☆命蓮寺☆
27,1027,Antenna
28,1024,MYM318☆彡
29,1019,ねこたらんど
30,1018,からあげ流星群
31,1014,淡麗生!!
32,1014,かおりワールド
33,1014,にゃ?んだふる♪
34,1014,?怪盗スケルトン
35,1013,ももピーチ帝国
36,1011,Luxillia
37,1009,ぷよクエ楽しみ隊
38,1008,ＢＢ団
39,1007,かわいいはせいぎ
40,1002,プリンシパル☆彡
41,1002,ミッドガルド?
42,1000,ぷよビ～ッチ☆
43,1000,無課金こそ愉悦!
44,999,†魔導学校†
45,995,ねこずき
46,993,賢者モード
47,982,LovE?
48,980,いえろ～こんび♪
49,980,ねこぽよ軍??
50,971,Law@
51,971,V.I.P.
52,966,やわらかギルド
53,966,にないか
54,965,Lαvｉn&#039;υ?
55,963,ぷよろう会
56,956,★エーミール★
57,955,果物の缶詰
58,946,一生を寝てい隊
59,926,無KG板ギルド
60,923,とれっきんぐ
61,914,2chスレギルド
62,912,自由都市ももにち
63,912,ぼっち同盟
64,906,★愉快な仲間達☆
65,906,Buzz?
66,901,お笑い?研究府
67,897,ブルーウィング
68,891,同じ穴のぷよら～
69,889,佐久間上水
70,888,ファンタビーチ
71,888,?アンシェル?
72,878,BestLuck
73,876,ちょびぎるど
74,876,ひろす
75,874,パンダ百匹！！
76,871,遊戯都市第七地区
77,870,ぷよっとパニック
78,866,祝！ＳＳあひる組
79,864,Ｋ２
80,860,チームかつをぶし
81,859,?KoB?
82,856,手製ぷよ
83,855,チームかわいい
84,854,トウーンタウン
85,853,うさぎの巣?
86,849,ラフィ亭
87,849,ウィッチ魔法学院
88,849,☆マーロボカフェ
89,842,猫好き仙人界
90,840,Gunners!
91,839,みなとみらい
92,835,AGILE
93,830,早起は三文のとく
94,828,let&#039;sぷよ！
95,825,六猫?おーき軍
96,825,陽だまりのねこ?
97,824,Blackチョコ
98,823,ジュビレーション
99,821,???☆
100,820,コンパイルクラブ
101,816,パーミテーション
102,816,SPIRAL★彡
103,813,エランド
104,807,お腹@ばよ?支店
105,806,ぐみぷよ
106,795,まったり勢。
107,794,すたんどあっぷ
108,787,みなみけ
109,786,ねこのうにメロン
110,785,ももぐみ
