,2015/11/14 22:46:04
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1502,Dizzy?
2,1489,Mumin谷??
3,1337,トムソン??
4,1286,☆☆ながれ星彡
5,1285,Ra?ffine
6,1244,上位目指す隊?
7,1235,ばよえ?ん。
8,1219,さんらいず??
9,1217,嵐山
10,1201,まるむすてぃ?ん
11,1178,†とわいらいと†
12,1165,早乙女学園?
13,1129,?いちごぷよ隊?
14,1128,さんせっと??
15,1114,祝RedbuII
16,1099,えすぽらーず
17,1092,tipo
18,1080,カーバンクル
19,1075,谷口ぴーまん
20,1071,かもみ～るかふぇ
21,1069,赤い妖精
22,1058,たいようのほこら
23,1047,ぴんぽーん
24,1031,?Ｃlair?
25,1022,だらゴロ・囚・
26,1015,Antenna
27,1012,☆命蓮寺☆
28,1011,MYM318☆彡
29,1004,からあげ流星群
30,1001,にゃ?んだふる♪
31,1001,淡麗生!!
32,1001,ねこたらんど
33,999,かおりワールド
34,999,?怪盗スケルトン
35,995,Luxillia
36,994,ももピーチ帝国
37,991,ぷよクエ楽しみ隊
38,988,ＢＢ団
39,986,かわいいはせいぎ
40,984,ミッドガルド?
41,983,ぷよビ～ッチ☆
42,982,無課金こそ愉悦!
43,978,プリンシパル☆彡
44,973,†魔導学校†
45,972,ねこずき
46,961,LovE?
47,961,賢者モード
48,956,ねこぽよ軍??
49,956,いえろ～こんび♪
50,950,V.I.P.
51,949,Law@
52,947,にないか
53,946,やわらかギルド
54,942,Lαvｉn&#039;υ?
55,938,ぷよろう会
56,933,果物の缶詰
57,931,★エーミール★
58,926,一生を寝てい隊
59,911,無KG板ギルド
60,901,とれっきんぐ
61,891,ぼっち同盟
62,889,Buzz?
63,888,2chスレギルド
64,883,★愉快な仲間達☆
65,881,自由都市ももにち
66,878,ブルーウィング
67,874,お笑い?研究府
68,868,ファンタビーチ
69,866,?アンシェル?
70,866,同じ穴のぷよら～
71,865,佐久間上水
72,859,BestLuck
73,854,ちょびぎるど
74,853,パンダ百匹！！
75,851,ひろす
76,851,遊戯都市第七地区
77,849,ぷよっとパニック
78,848,祝！ＳＳあひる組
79,844,Ｋ２
80,841,?KoB?
81,840,チームかつをぶし
82,832,ウィッチ魔法学院
83,832,うさぎの巣?
84,831,手製ぷよ
85,831,チームかわいい
86,829,トウーンタウン
87,827,☆ネコカフェ☆
88,827,ラフィ亭
89,821,Gunners!
90,819,猫好き仙人界
91,817,みなとみらい
92,814,AGILE
93,811,Blackチョコ
94,809,let&#039;sぷよ！
95,808,早起は三文のとく
96,808,六猫?おーき軍
97,807,陽だまりのねこ?
98,804,ジュビレーション
99,804,コンパイルクラブ
100,803,パーミテーション
101,800,???☆
102,798,エランド
103,797,SPIRAL★彡
104,789,お腹@ばよ?支店
105,776,みなみけ
106,775,すたんどあっぷ
107,775,まったり勢。
108,775,ぐみぷよ
109,768,ぷよく鉛筆?HB
110,768,ねこのうにメロン
111,764,ももぐみ
