,2015/11/11 15:03:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,6,Dizzy?
2,6,Ra?ffine
3,6,上位目指す隊?
4,6,Mumin谷??
5,5,さんらいず??
6,5,さんせっと??
7,5,赤い妖精
8,5,トムソン??
9,5,?Ｃlair?
10,5,?いちごぷよ隊?
11,5,☆☆ながれ星彡
12,5,?怪盗スケルトン
13,5,嵐山
14,5,パンダ百匹！！
15,5,いえろ～こんび♪
16,5,えすぽらーず
17,5,†とわいらいと†
18,5,ねこのうにメロン
19,5,谷口ぴーまん
20,5,V.I.P.
21,5,MYM318☆彡
22,5,Antenna
23,5,Lαvｉn&#039;υ?
24,4,淡麗生!!
25,4,†魔導学校†
26,4,ぷよクエ楽しみ隊
27,4,闇の帝国?
28,4,?KoB?
29,4,かわいいはせいぎ
30,4,六猫?おーき軍
31,5,ぷよろう会
32,5,?KoB?
33,4,ぷよクエ楽しみ隊
34,4,かわいいはせいぎ
35,4,ぷよく鉛筆?HB
36,4,RedbuII?
37,4,FAIRY→
38,4,ぷよっとパニック
39,4,ぼっち同盟
40,4,あるぱっか牧場
41,4,かおりワールド
42,4,ばよえ?ん。
43,4,ちーむ★ぷよ
44,4,Lelien
45,4,Ｋ２
46,4,2chスレギルド
47,4,しろくまっ☆
48,4,ＢＢ団
49,4,だらゴロ・囚・
50,4,ファンタビーチ
51,4,宮崎藩?
52,4,ＬＥ?ＣＩＥＬ
53,4,無課金だぁー!!
54,4,ぐみぷよ
55,4,でぃあれすと
56,4,tipo
57,4,【アストラリス】
58,4,みなみけ
59,4,ジャガイモ潰すよ
60,4,にゃんこ遊撃隊
61,4,でぃあれすと
62,4,【アストラリス】
63,4,みなみけ
64,4,ジャガイモ潰すよ
65,4,にゃんこ遊撃隊
66,4,赤ぷよ帽
67,4,まるむすてぃ?ん
68,4,COLORS＊*
69,4,赤い彗星のニャア
70,4,ぷよ魔導騎士団
71,4,自由都市ももにち
72,4,ぷよメイト。
73,4,無課金こそ愉悦!
74,4,カーバンクル
75,4,早乙女学園?
76,4,SPIRAL★彡
77,4,来週から本気出す
78,4,dacapo
79,4,ぷよビ～ッチ☆
80,4,プリンシパル☆彡
81,4,ももぐみ
82,4,かもみ～るかふぇ
83,4,会話なしギルド
84,4,∞ぷるんちょ∞
85,4,マミーポコ
86,4,和み～楽しく(仮
87,4,セカハナの卵?
88,4,グラン・シャリオ
89,4,Buzz?
90,4,モナリザの館
91,5,(?ω?)о〇
92,5,チーム〆SD〆
93,5,ムキムキカーくん
94,5,パーミテーション
95,5,ももぐみ
96,4,Lelien
97,4,2chスレギルド
98,4,ＢＢ団
99,4,ＬＥ?ＣＩＥＬ
100,4,無課金だぁー!!
101,4,でぃあれすと
102,4,赤い彗星のニャア
103,4,dacapo
104,4,かもみ～るかふぇ
105,4,和み～楽しく(仮
106,4,セカハナの卵?
107,4,Buzz?
108,4,るるるいぱんこっ
109,4,やる気まんまんw
