,2015/11/13 12:47:05
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1249,Dizzy?
2,1201,Mumin谷??
3,1099,トムソン??
4,1064,Ra?ffine
5,1045,☆☆ながれ星彡
6,1023,上位目指す隊?
7,1001,ばよえ?ん。
8,990,さんらいず??
9,969,†とわいらいと†
10,961,嵐山
11,955,まるむすてぃ?ん
12,926,早乙女学園?
13,916,さんせっと??
14,900,?いちごぷよ隊?
15,894,えすぽらーず
16,891,もっこすなぎさ！
17,873,tipo
18,864,谷口ぴーまん
19,859,かもみ～るかふぇ
20,833,赤い妖精
21,820,カーバンクル
22,803,たいようのほこら
23,797,?Ｃlair?
24,789,ぴんぽーん
25,775,Antenna
26,771,からあげ流星群
27,770,淡麗生!!
28,765,MYM318☆彡
29,753,だらゴロ・囚・
30,747,ねこたらんど
31,745,かおりワールド
32,744,ミッドガルド?
33,744,ぷよビ～ッチ☆
34,734,にゃ?んだふる♪
35,724,いえろ～こんび♪
36,723,LovE?
37,720,一生を寝てい隊
38,719,無課金こそ愉悦!
39,718,Luxillia
40,718,ねこぽよ軍??
41,716,?怪盗スケルトン
42,714,☆命蓮寺☆
43,714,ももピーチ帝国
44,712,Law@
45,711,V.I.P.
46,708,プリンシパル☆彡
47,708,Lαvｉn&#039;υ?
48,705,ＢＢ団
49,704,†魔導学校†
50,700,ぷよクエ楽しみ隊
51,699,やわらかギルド
52,688,ねこずき
53,688,果物の缶詰
54,685,にないか
55,684,賢者モード
56,679,ぼっち同盟
57,679,かわいいはせいぎ
58,677,ぷよろう会
59,675,Buzz?
60,672,★エーミール★
61,671,★愉快な仲間達☆
62,663,自由都市ももにち
63,656,BestLuck
64,655,2chスレギルド
65,653,とれっきんぐ
66,652,?アンシェル?
67,652,お笑い?研究府
68,651,無KG板ギルド
69,650,チームかつをぶし
70,646,ちょびぎるど
71,645,ファンタビーチ
72,643,ウィッチ魔法学院
73,641,ブルーウィング
74,639,パンダ百匹！！
75,638,祝！ＳＳあひる組
76,638,佐久間上水
77,635,ぷよっとパニック
78,633,同じ穴のぷよら～
79,632,コンパイルクラブ
80,628,うさぎの巣?
81,628,陽だまりのねこ?
82,626,?KoB?
83,625,トウーンタウン
84,625,ひろす
85,624,Blackチョコ
86,622,みなみけ
87,622,エランド
88,620,ラフィ亭
89,620,Ｋ２
90,619,遊戯都市第七地区
91,617,六猫?おーき軍
92,617,let&#039;sぷよ！
93,616,お腹@ばよ?支店
94,611,猫好き仙人界
95,609,ジュビレーション
96,607,Gunners!
97,605,チームかわいい
98,603,☆ネコカフェ☆
99,601,パーミテーション
100,601,ギルド一ナツ
101,598,みなとみらい
102,597,手製ぷよ
103,595,ねこのうにメロン
104,593,AGILE
105,587,COLORS＊*
106,584,SPIRAL★彡
107,583,早起は三文のとく
108,583,ぷよく鉛筆?HB
109,582,チームやどかり
110,582,すたんどあっぷ
111,581,ぷよよん同盟
112,576,まったり勢。
