,2015/11/13 20:31:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1311,Dizzy?
2,1271,Mumin谷??
3,1149,トムソン??
4,1114,Ra?ffine
5,1099,☆☆ながれ星彡
6,1061,上位目指す隊?
7,1055,ばよえ?ん。
8,1034,さんらいず??
9,1029,嵐山
10,1018,まるむすてぃ?ん
11,1017,†とわいらいと†
12,999,早乙女学園?
13,975,さんせっと??
14,973,?いちごぷよ隊?
15,961,えすぽらーず
16,948,もっこすなぎさ！
17,941,tipo
18,919,谷口ぴーまん
19,912,かもみ～るかふぇ
20,903,赤い妖精
21,876,カーバンクル
22,866,たいようのほこら
23,855,ぴんぽーん
24,853,?Ｃlair?
25,832,Antenna
26,827,MYM318☆彡
27,821,からあげ流星群
28,816,淡麗生!!
29,816,だらゴロ・囚・
30,806,ねこたらんど
31,805,かおりワールド
32,797,ぷよビ～ッチ☆
33,792,にゃ?んだふる♪
34,789,ミッドガルド?
35,786,無課金こそ愉悦!
36,786,☆命蓮寺☆
37,779,?怪盗スケルトン
38,776,いえろ～こんび♪
39,776,LovE?
40,773,ＢＢ団
41,770,Luxillia
42,767,一生を寝てい隊
43,766,プリンシパル☆彡
44,764,ももピーチ帝国
45,764,ねこぽよ軍??
46,762,ぷよクエ楽しみ隊
47,762,やわらかギルド
48,761,Law@
49,760,Lαvｉn&#039;υ?
50,758,†魔導学校†
51,753,かわいいはせいぎ
52,751,V.I.P.
53,750,ねこずき
54,741,賢者モード
55,739,にないか
56,738,ぷよろう会
57,735,果物の缶詰
58,731,ぼっち同盟
59,728,Buzz?
60,724,★エーミール★
61,717,★愉快な仲間達☆
62,711,とれっきんぐ
63,710,無KG板ギルド
64,709,ブルーウィング
65,708,2chスレギルド
66,706,自由都市ももにち
67,705,BestLuck
68,701,お笑い?研究府
69,699,ファンタビーチ
70,696,チームかつをぶし
71,695,?アンシェル?
72,685,ウィッチ魔法学院
73,685,佐久間上水
74,682,ぷよっとパニック
75,681,パンダ百匹！！
76,679,祝！ＳＳあひる組
77,677,?KoB?
78,675,ちょびぎるど
79,675,同じ穴のぷよら～
80,674,Ｋ２
81,671,遊戯都市第七地区
82,670,コンパイルクラブ
83,668,ひろす
84,667,エランド
85,666,陽だまりのねこ?
86,665,トウーンタウン
87,664,ラフィ亭
88,662,うさぎの巣?
89,661,六猫?おーき軍
90,661,みなみけ
91,660,Blackチョコ
92,660,パーミテーション
93,659,let&#039;sぷよ！
94,656,Gunners!
95,655,☆ネコカフェ☆
96,654,お腹@ばよ?支店
97,652,チームかわいい
98,649,猫好き仙人界
99,649,ジュビレーション
100,646,ギルド一ナツ
101,642,AGILE
102,639,みなとみらい
103,638,手製ぷよ
104,634,ねこのうにメロン
105,629,早起は三文のとく
106,628,???☆
107,626,ぷよく鉛筆?HB
108,626,SPIRAL★彡
109,623,COLORS＊*
110,622,ぷにっぷに～！
111,620,ぷよよん同盟
112,619,チームやどかり
