,2015/11/13 16:13:04
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1285,Dizzy?
2,1233,Mumin谷??
3,1117,トムソン??
4,1089,Ra?ffine
5,1070,☆☆ながれ星彡
6,1038,上位目指す隊?
7,1023,ばよえ?ん。
8,1006,さんらいず??
9,999,嵐山
10,998,†とわいらいと†
11,989,まるむすてぃ?ん
12,958,早乙女学園?
13,943,さんせっと??
14,932,?いちごぷよ隊?
15,922,えすぽらーず
16,916,もっこすなぎさ！
17,908,tipo
18,881,谷口ぴーまん
19,880,かもみ～るかふぇ
20,858,赤い妖精
21,847,カーバンクル
22,828,たいようのほこら
23,822,?Ｃlair?
24,819,ぴんぽーん
25,801,Antenna
26,796,からあげ流星群
27,793,MYM318☆彡
28,789,淡麗生!!
29,776,だらゴロ・囚・
30,773,ねこたらんど
31,770,かおりワールド
32,765,ぷよビ～ッチ☆
33,762,ミッドガルド?
34,760,にゃ?んだふる♪
35,751,いえろ～こんび♪
36,746,LovE?
37,746,無課金こそ愉悦!
38,745,☆命蓮寺☆
39,743,一生を寝てい隊
40,740,?怪盗スケルトン
41,740,Luxillia
42,737,ねこぽよ軍??
43,736,ももピーチ帝国
44,735,ＢＢ団
45,732,Law@
46,730,プリンシパル☆彡
47,728,V.I.P.
48,726,Lαvｉn&#039;υ?
49,725,ぷよクエ楽しみ隊
50,724,†魔導学校†
51,721,やわらかギルド
52,713,ねこずき
53,709,賢者モード
54,709,果物の缶詰
55,707,にないか
56,705,かわいいはせいぎ
57,702,ぷよろう会
58,697,ぼっち同盟
59,694,Buzz?
60,690,★愉快な仲間達☆
61,690,★エーミール★
62,679,BestLuck
63,678,2chスレギルド
64,678,自由都市ももにち
65,675,とれっきんぐ
66,674,無KG板ギルド
67,672,お笑い?研究府
68,670,?アンシェル?
69,666,チームかつをぶし
70,665,ブルーウィング
71,665,ファンタビーチ
72,659,ウィッチ魔法学院
73,658,ちょびぎるど
74,655,ぷよっとパニック
75,655,佐久間上水
76,654,祝！ＳＳあひる組
77,653,パンダ百匹！！
78,649,?KoB?
79,648,コンパイルクラブ
80,648,同じ穴のぷよら～
81,644,ひろす
82,643,陽だまりのねこ?
83,643,遊戯都市第七地区
84,642,Ｋ２
85,641,エランド
86,641,うさぎの巣?
87,639,トウーンタウン
88,638,Blackチョコ
89,638,みなみけ
90,636,ラフィ亭
91,635,六猫?おーき軍
92,633,お腹@ばよ?支店
93,632,let&#039;sぷよ！
94,628,猫好き仙人界
95,624,チームかわいい
96,624,☆ネコカフェ☆
97,624,Gunners!
98,621,ジュビレーション
99,621,パーミテーション
100,621,ギルド一ナツ
101,615,ねこのうにメロン
102,614,みなとみらい
103,613,手製ぷよ
104,613,AGILE
105,602,COLORS＊*
106,602,早起は三文のとく
107,601,???☆
108,600,チームやどかり
109,599,SPIRAL★彡
110,599,ぷよく鉛筆?HB
111,594,すたんどあっぷ
112,592,サークルフォイ
