,2015/11/14 19:37:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1500,Dizzy?
2,1457,Mumin谷??
3,1302,トムソン??
4,1258,Ra?ffine
5,1256,☆☆ながれ星彡
6,1216,上位目指す隊?
7,1206,ばよえ?ん。
8,1199,さんらいず??
9,1199,嵐山
10,1184,まるむすてぃ?ん
11,1155,†とわいらいと†
12,1142,早乙女学園?
13,1105,?いちごぷよ隊?
14,1105,さんせっと??
15,1092,祝RedbuII
16,1082,えすぽらーず
17,1068,tipo
18,1054,谷口ぴーまん
19,1052,カーバンクル
20,1049,かもみ～るかふぇ
21,1047,赤い妖精
22,1036,たいようのほこら
23,1022,ぴんぽーん
24,1008,?Ｃlair?
25,1001,Antenna
26,1000,だらゴロ・囚・
27,999,MYM318☆彡
28,991,☆命蓮寺☆
29,988,からあげ流星群
30,974,かおりワールド
31,973,にゃ?んだふる♪
32,972,ねこたらんど
33,968,淡麗生!!
34,967,Luxillia
35,965,?怪盗スケルトン
36,960,ももピーチ帝国
37,959,ぷよビ～ッチ☆
38,958,ミッドガルド?
39,957,無課金こそ愉悦!
40,956,ぷよクエ楽しみ隊
41,950,ＢＢ団
42,949,かわいいはせいぎ
43,946,プリンシパル☆彡
44,941,ねこずき
45,941,†魔導学校†
46,934,LovE?
47,933,ねこぽよ軍??
48,927,賢者モード
49,925,Law@
50,923,やわらかギルド
51,921,V.I.P.
52,921,にないか
53,921,いえろ～こんび♪
54,912,Lαvｉn&#039;υ?
55,907,ぷよろう会
56,905,一生を寝てい隊
57,904,果物の缶詰
58,899,★エーミール★
59,876,無KG板ギルド
60,875,とれっきんぐ
61,868,Buzz?
62,863,ぼっち同盟
63,863,2chスレギルド
64,857,ブルーウィング
65,855,★愉快な仲間達☆
66,852,自由都市ももにち
67,848,お笑い?研究府
68,841,?アンシェル?
69,841,ファンタビーチ
70,837,佐久間上水
71,836,BestLuck
72,835,同じ穴のぷよら～
73,832,遊戯都市第七地区
74,827,ちょびぎるど
75,827,ひろす
76,825,パンダ百匹！！
77,822,祝！ＳＳあひる組
78,819,Ｋ２
79,819,チームかつをぶし
80,818,ぷよっとパニック
81,814,?KoB?
82,811,ウィッチ魔法学院
83,808,手製ぷよ
84,806,チームかわいい
85,804,Gunners!
86,802,ラフィ亭
87,802,うさぎの巣?
88,802,☆ネコカフェ☆
89,800,トウーンタウン
90,793,みなとみらい
91,789,パーミテーション
92,788,let&#039;sぷよ！
93,788,Blackチョコ
94,785,猫好き仙人界
95,784,陽だまりのねこ?
96,784,コンパイルクラブ
97,782,六猫?おーき軍
98,780,エランド
99,778,早起は三文のとく
100,777,AGILE
101,777,???☆
102,776,ジュビレーション
103,769,SPIRAL★彡
104,765,お腹@ばよ?支店
105,758,みなみけ
106,754,すたんどあっぷ
107,751,ぐみぷよ
108,750,まったり勢。
109,746,ねこのうにメロン
110,742,ぷよく鉛筆?HB
111,741,ギルド一ナツ
