,2015/11/12 02:05:05
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,764,Mumin谷??
2,749,Dizzy?
3,636,Ra?ffine
4,629,☆☆ながれ星彡
5,613,トムソン??
6,579,上位目指す隊?
7,556,†とわいらいと†
8,551,さんらいず??
9,550,ばよえ?ん。
10,546,さんせっと??
11,530,えすぽらーず
12,526,?いちごぷよ隊?
13,521,早乙女学園?
14,519,RedbuII?
15,510,嵐山
16,471,まるむすてぃ?ん
17,468,谷口ぴーまん
18,466,かもみ～るかふぇ
19,453,淡麗生!!
20,451,カーバンクル
21,451,Antenna
22,449,からあげ流星群
23,443,?Ｃlair?
24,436,赤い妖精
25,435,かおりワールド
26,434,たいようのほこら
27,430,無課金こそ愉悦!
28,430,MYM318☆彡
29,429,tipo
30,429,?怪盗スケルトン
31,424,ミッドガルド?
32,421,いえろ～こんび♪
33,416,ぴんぽーん
34,415,だらゴロ・囚・
35,414,ねこたらんど
36,414,LovE?
37,413,チームかつをぶし
38,412,ちょびぎるど
39,411,Lαvｉn&#039;υ?
40,410,プリンシパル☆彡
41,408,Law@
42,407,V.I.P.
43,405,にゃ?んだふる♪
44,404,ももピーチ帝国
45,403,†魔導学校†
46,402,ねこぽよ軍??
47,401,一生を寝てい隊
48,399,にないか
49,398,☆命蓮寺☆
50,397,ねこずき
51,392,★愉快な仲間達☆
52,391,★エーミール★
53,390,かわいいはせいぎ
54,389,賢者モード
55,389,ＢＢ団
56,389,ぷよクエ楽しみ隊
57,388,祝3S佐久間上水
58,384,自由都市ももにち
59,383,お笑い?研究府
60,381,ぷよビ～ッチ☆
61,377,同じ穴のぷよら～
62,377,やわらかギルド
63,372,ブルーウィング
64,372,ぷよっとパニック
65,372,Luxillia
66,372,Buzz?
67,371,果物の缶詰
68,369,ぷよろう会
69,367,ねこのうにメロン
70,365,とれっきんぐ
71,363,?KoB?
72,361,ぷよよよよよん?
73,360,ぼっち同盟
74,359,うさぎの巣?
75,358,ジュビレーション
76,358,無KG板ギルド
77,357,陽だまりのねこ?
78,357,みなとみらい
79,356,2chスレギルド
80,355,コンパイルクラブ
81,354,パーミテーション
82,354,?アンシェル?
83,354,遊戯都市第七地区
84,354,BestLuck
85,353,猫好き仙人界
86,353,Ｋ２
87,353,エランド
88,350,お腹@ばよ?支店
89,350,ぷよく鉛筆?HB
90,349,ラフィ亭
91,347,AGILE
92,345,ウィッチ魔法学院
93,345,トウーンタウン
94,344,けにくら！祝LS
95,344,ぁひるたいちょ組
96,343,Gunners!
97,342,Blackチョコ
98,342,TEREON&#039;s
99,341,ギルド一ナツ
100,339,COLORS＊*
101,339,パンダ百匹！！
102,336,コスモツリー
103,336,チームかわいい
104,336,手製ぷよ
105,335,ぐみぷよ
106,334,SPIRAL★彡
107,334,let&#039;sぷよ！
108,333,みなみけ
109,333,ももぐみ
110,333,ファンタビーチ
111,330,早起は三文のとく
112,329,北の大地☆人情派
