,2015/11/11 15:29:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,68,Dizzy?
2,64,Mumin谷??
3,61,Ra?ffine
4,61,トムソン??
5,60,☆☆ながれ星彡
6,58,さんせっと??
7,56,RedbuII?
8,55,えすぽらーず
9,54,上位目指す隊?
10,53,tipo
11,52,さんらいず??
12,51,嵐山
13,50,谷口ぴーまん
14,50,?いちごぷよ隊?
15,50,Lαvｉn&#039;υ?
16,50,ばよえ?ん。
17,50,パンダ百匹！！
18,50,淡麗生!!
19,50,かおりワールド
20,49,?Ｃlair?
21,49,†魔導学校†
22,48,†とわいらいと†
23,48,グラン・シャリオ
24,48,ぴんぽーん
25,47,?怪盗スケルトン
26,47,早乙女学園?
27,47,MYM318☆彡
28,47,コアラ市
29,46,Antenna
30,46,いえろ～こんび♪
31,46,コンパイルクラブ
32,46,チーム〆SD〆
33,46,ももピーチ帝国
34,46,カーバンクル
35,46,自由都市ももにち
36,45,V.I.P.
37,45,ＢＢ団
38,45,ねこのうにメロン
39,45,かもみ～るかふぇ
40,45,チームかつをぶし
41,45,Buzz?
42,45,だらゴロ・囚・
43,45,ジュビレーション
44,45,たいようのほこら
45,44,まるむすてぃ?ん
46,44,?KoB?
47,44,ぷよよよよよん?
48,44,ぷよクエ楽しみ隊
49,44,無課金こそ愉悦!
50,44,同じ穴のぷよら～
51,44,ギルド一ナツ
52,44,赤い妖精
53,43,陽だまりのねこ?
54,43,早起は三文のとく
55,43,ぷよります会☆
56,43,ぁひるたいちょ組
57,43,☆命蓮寺☆
58,43,ぷよビ～ッチ☆
59,43,ミッドガルド?
60,42,?水守革命?
61,43,★エーミール★
62,43,かわいいはせいぎ
63,42,LTE?
64,42,一生を寝てい隊
65,42,ファンタビーチ
66,42,トウーンタウン
67,42,ボギャーン
68,42,るりあん♪
69,42,ぷよろう会
70,42,無KG板ギルド
71,42,ねこたらんど
72,42,ぷよっとパニック
73,42,Lipton　
74,42,ブルーウィング
75,42,ちょびぎるど
76,42,遊戯都市第七地区
77,42,SPIRAL★彡
78,42,北の大地☆人情派
79,42,ぼっち同盟
80,42,六猫?おーき軍
81,41,ぷよよん同盟
82,41,?アンシェル?
83,41,ぷよく鉛筆?HB
84,41,デカ?Åｇёнα
85,41,COLORS＊*
86,41,ちーむ★ぷよ
87,41,ねこずき
88,41,エランド
89,41,あるぱっか牧場
90,41,晴れのちぷよ
91,41,Tぷよ軍団
92,41,賢者モード
93,41,TEREON&#039;s
94,41,Luxillia
95,41,妖精投入禁止
96,41,ひろす
97,41,★愉快な仲間達☆
98,41,プリンシパル☆彡
99,41,果物の缶詰
100,41,Gunners!
101,41,運命石の扉
102,40,みなみけ
103,40,あわわっ子
104,40,ウィッチ魔法学院
105,40,☆月のうさぎ☆
106,40,LovE?
107,40,赤ぷよ帽
108,40,にゃ?んだふる♪
109,40,Blackチョコ
110,40,わふー(＞ω＜)
111,40,マミーポコ
