,2015/11/13 19:59:05
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1305,Dizzy?
2,1265,Mumin谷??
3,1144,トムソン??
4,1111,Ra?ffine
5,1097,☆☆ながれ星彡
6,1057,上位目指す隊?
7,1050,ばよえ?ん。
8,1030,さんらいず??
9,1025,嵐山
10,1014,まるむすてぃ?ん
11,1013,†とわいらいと†
12,993,早乙女学園?
13,972,さんせっと??
14,966,?いちごぷよ隊?
15,956,えすぽらーず
16,942,もっこすなぎさ！
17,939,tipo
18,914,谷口ぴーまん
19,907,かもみ～るかふぇ
20,896,赤い妖精
21,872,カーバンクル
22,860,たいようのほこら
23,850,ぴんぽーん
24,849,?Ｃlair?
25,828,Antenna
26,822,MYM318☆彡
27,818,からあげ流星群
28,811,淡麗生!!
29,810,だらゴロ・囚・
30,801,ねこたらんど
31,799,かおりワールド
32,791,ぷよビ～ッチ☆
33,787,にゃ?んだふる♪
34,786,ミッドガルド?
35,780,無課金こそ愉悦!
36,779,☆命蓮寺☆
37,773,?怪盗スケルトン
38,772,いえろ～こんび♪
39,772,LovE?
40,768,ＢＢ団
41,767,Luxillia
42,762,一生を寝てい隊
43,761,プリンシパル☆彡
44,761,ももピーチ帝国
45,761,ねこぽよ軍??
46,758,やわらかギルド
47,758,Law@
48,757,Lαvｉn&#039;υ?
49,756,ぷよクエ楽しみ隊
50,753,†魔導学校†
51,748,V.I.P.
52,745,ねこずき
53,744,かわいいはせいぎ
54,739,賢者モード
55,735,にないか
56,731,ぷよろう会
57,730,果物の缶詰
58,726,ぼっち同盟
59,722,Buzz?
60,719,★エーミール★
61,713,★愉快な仲間達☆
62,707,とれっきんぐ
63,705,2chスレギルド
64,705,無KG板ギルド
65,704,ブルーウィング
66,702,BestLuck
67,701,自由都市ももにち
68,697,お笑い?研究府
69,695,ファンタビーチ
70,693,チームかつをぶし
71,692,?アンシェル?
72,682,ウィッチ魔法学院
73,679,佐久間上水
74,678,ぷよっとパニック
75,677,パンダ百匹！！
76,675,祝！ＳＳあひる組
77,673,?KoB?
78,672,ちょびぎるど
79,672,同じ穴のぷよら～
80,670,Ｋ２
81,667,遊戯都市第七地区
82,666,コンパイルクラブ
83,665,ひろす
84,664,陽だまりのねこ?
85,664,エランド
86,662,トウーンタウン
87,659,ラフィ亭
88,659,六猫?おーき軍
89,658,うさぎの巣?
90,657,みなみけ
91,657,Blackチョコ
92,656,let&#039;sぷよ！
93,655,パーミテーション
94,651,お腹@ばよ?支店
95,651,☆ネコカフェ☆
96,651,Gunners!
97,648,猫好き仙人界
98,647,チームかわいい
99,643,ジュビレーション
100,643,ギルド一ナツ
101,639,AGILE
102,635,みなとみらい
103,634,手製ぷよ
104,631,ねこのうにメロン
105,625,早起は三文のとく
106,625,???☆
107,624,ぷよく鉛筆?HB
108,621,SPIRAL★彡
109,620,COLORS＊*
110,618,チームやどかり
111,618,ぷにっぷに～！
112,616,すたんどあっぷ
