,2015/11/14 18:56:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1500,Dizzy?
2,1449,Mumin谷??
3,1299,トムソン??
4,1253,Ra?ffine
5,1249,☆☆ながれ星彡
6,1210,上位目指す隊?
7,1201,ばよえ?ん。
8,1194,嵐山
9,1192,さんらいず??
10,1177,まるむすてぃ?ん
11,1149,†とわいらいと†
12,1139,早乙女学園?
13,1102,さんせっと??
14,1101,?いちごぷよ隊?
15,1089,祝RedbuII
16,1078,えすぽらーず
17,1064,tipo
18,1051,谷口ぴーまん
19,1047,かもみ～るかふぇ
20,1047,カーバンクル
21,1044,赤い妖精
22,1032,たいようのほこら
23,1018,ぴんぽーん
24,1007,?Ｃlair?
25,999,Antenna
26,999,MYM318☆彡
27,997,だらゴロ・囚・
28,984,☆命蓮寺☆
29,980,からあげ流星群
30,969,かおりワールド
31,966,にゃ?んだふる♪
32,966,ねこたらんど
33,961,Luxillia
34,961,淡麗生!!
35,959,?怪盗スケルトン
36,955,ももピーチ帝国
37,954,ミッドガルド?
38,952,ぷよビ～ッチ☆
39,951,無課金こそ愉悦!
40,951,ぷよクエ楽しみ隊
41,943,ＢＢ団
42,942,かわいいはせいぎ
43,939,プリンシパル☆彡
44,935,†魔導学校†
45,935,ねこずき
46,928,LovE?
47,927,ねこぽよ軍??
48,921,Law@
49,919,賢者モード
50,918,やわらかギルド
51,917,V.I.P.
52,916,にないか
53,916,いえろ～こんび♪
54,907,Lαvｉn&#039;υ?
55,902,ぷよろう会
56,901,一生を寝てい隊
57,898,果物の缶詰
58,890,★エーミール★
59,870,とれっきんぐ
60,868,無KG板ギルド
61,864,Buzz?
62,860,2chスレギルド
63,858,ぼっち同盟
64,852,ブルーウィング
65,850,★愉快な仲間達☆
66,843,自由都市ももにち
67,843,お笑い?研究府
68,837,ファンタビーチ
69,835,?アンシェル?
70,833,BestLuck
71,831,佐久間上水
72,831,同じ穴のぷよら～
73,828,遊戯都市第七地区
74,821,ひろす
75,820,ちょびぎるど
76,819,パンダ百匹！！
77,818,祝！ＳＳあひる組
78,816,チームかつをぶし
79,815,ぷよっとパニック
80,814,Ｋ２
81,809,?KoB?
82,809,ウィッチ魔法学院
83,803,手製ぷよ
84,802,チームかわいい
85,801,Gunners!
86,797,☆ネコカフェ☆
87,797,ラフィ亭
88,796,うさぎの巣?
89,795,トウーンタウン
90,789,みなとみらい
91,784,let&#039;sぷよ！
92,784,パーミテーション
93,783,Blackチョコ
94,781,猫好き仙人界
95,780,コンパイルクラブ
96,780,陽だまりのねこ?
97,778,六猫?おーき軍
98,776,エランド
99,773,早起は三文のとく
100,772,AGILE
101,771,???☆
102,770,ジュビレーション
103,765,SPIRAL★彡
104,759,お腹@ばよ?支店
105,755,みなみけ
106,749,すたんどあっぷ
107,748,ぐみぷよ
108,747,まったり勢。
109,743,ねこのうにメロン
110,739,ギルド一ナツ
111,739,ぷよく鉛筆?HB
