,2015/11/13 15:04:03
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1272,Dizzy?
2,1222,Mumin谷??
3,1110,トムソン??
4,1081,Ra?ffine
5,1061,☆☆ながれ星彡
6,1033,上位目指す隊?
7,1017,ばよえ?ん。
8,1003,さんらいず??
9,989,†とわいらいと†
10,988,嵐山
11,978,まるむすてぃ?ん
12,948,早乙女学園?
13,937,さんせっと??
14,922,?いちごぷよ隊?
15,913,えすぽらーず
16,909,もっこすなぎさ！
17,896,tipo
18,874,谷口ぴーまん
19,873,かもみ～るかふぇ
20,849,赤い妖精
21,837,カーバンクル
22,819,たいようのほこら
23,812,?Ｃlair?
24,811,ぴんぽーん
25,791,Antenna
26,789,からあげ流星群
27,784,MYM318☆彡
28,783,淡麗生!!
29,768,だらゴロ・囚・
30,766,ねこたらんど
31,761,かおりワールド
32,758,ぷよビ～ッチ☆
33,757,ミッドガルド?
34,752,にゃ?んだふる♪
35,743,いえろ～こんび♪
36,739,無課金こそ愉悦!
37,737,LovE?
38,736,一生を寝てい隊
39,734,☆命蓮寺☆
40,733,?怪盗スケルトン
41,732,Luxillia
42,729,ねこぽよ軍??
43,728,ももピーチ帝国
44,726,Law@
45,724,ＢＢ団
46,723,V.I.P.
47,721,プリンシパル☆彡
48,719,Lαvｉn&#039;υ?
49,718,†魔導学校†
50,717,ぷよクエ楽しみ隊
51,714,やわらかギルド
52,707,ねこずき
53,703,賢者モード
54,702,果物の缶詰
55,701,にないか
56,699,かわいいはせいぎ
57,694,ぷよろう会
58,689,ぼっち同盟
59,689,Buzz?
60,686,★愉快な仲間達☆
61,684,★エーミール★
62,672,BestLuck
63,671,自由都市ももにち
64,670,2chスレギルド
65,667,とれっきんぐ
66,667,お笑い?研究府
67,666,?アンシェル?
68,665,無KG板ギルド
69,660,チームかつをぶし
70,658,ブルーウィング
71,658,ファンタビーチ
72,653,ちょびぎるど
73,652,ウィッチ魔法学院
74,651,ぷよっとパニック
75,649,パンダ百匹！！
76,649,佐久間上水
77,649,祝！ＳＳあひる組
78,644,コンパイルクラブ
79,642,?KoB?
80,642,同じ穴のぷよら～
81,638,うさぎの巣?
82,638,陽だまりのねこ?
83,638,ひろす
84,636,エランド
85,636,遊戯都市第七地区
86,635,Ｋ２
87,635,トウーンタウン
88,632,みなみけ
89,632,Blackチョコ
90,631,ラフィ亭
91,629,let&#039;sぷよ！
92,628,お腹@ばよ?支店
93,628,六猫?おーき軍
94,624,猫好き仙人界
95,619,チームかわいい
96,618,Gunners!
97,617,ジュビレーション
98,616,☆ネコカフェ☆
99,615,ギルド一ナツ
100,615,パーミテーション
101,610,みなとみらい
102,610,ねこのうにメロン
103,609,手製ぷよ
104,608,AGILE
105,597,COLORS＊*
106,596,早起は三文のとく
107,596,チームやどかり
108,595,SPIRAL★彡
109,594,ぷよく鉛筆?HB
110,592,???☆
111,589,すたんどあっぷ
112,589,ぷよよん同盟
