,2015/11/12 10:51:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1001,Dizzy?
2,951,Mumin谷??
3,816,トムソン??
4,782,Ra?ffine
5,741,☆☆ながれ星彡
6,728,上位目指す隊?
7,694,ばよえ?ん。
8,690,さんらいず??
9,677,†とわいらいと†
10,654,嵐山
11,651,えすぽらーず
12,648,さんせっと??
13,639,早乙女学園?
14,629,?いちごぷよ隊?
15,625,RedbuII?
16,615,まるむすてぃ?ん
17,600,かもみ～るかふぇ
18,575,赤い妖精
19,569,tipo
20,568,谷口ぴーまん
21,566,カーバンクル
22,555,たいようのほこら
23,554,淡麗生!!
24,545,Antenna
25,544,ミッドガルド?
26,542,?Ｃlair?
27,537,MYM318☆彡
28,536,からあげ流星群
29,529,かおりワールド
30,516,だらゴロ・囚・
31,516,ぴんぽーん
32,511,ねこたらんど
33,510,プリンシパル☆彡
34,509,LovE?
35,508,V.I.P.
36,508,?怪盗スケルトン
37,502,Law@
38,502,無課金こそ愉悦!
39,501,Lαvｉn&#039;υ?
40,501,ぷよビ～ッチ☆
41,495,いえろ～こんび♪
42,495,ねこぽよ軍??
43,492,†魔導学校†
44,491,一生を寝てい隊
45,490,にゃ?んだふる♪
46,490,ももピーチ帝国
47,487,にないか
48,485,☆命蓮寺☆
49,483,★愉快な仲間達☆
50,481,ねこずき
51,480,★エーミール★
52,479,Luxillia
53,478,ちょびぎるど
54,475,チームかつをぶし
55,473,やわらかギルド
56,472,果物の缶詰
57,471,Buzz?
58,469,賢者モード
59,469,お笑い?研究府
60,468,ぷよクエ楽しみ隊
61,466,ＢＢ団
62,465,ぷよろう会
63,461,かわいいはせいぎ
64,459,自由都市ももにち
65,459,ぼっち同盟
66,456,ぷよっとパニック
67,451,?アンシェル?
68,451,2chスレギルド
69,449,とれっきんぐ
70,448,佐久間上水
71,448,同じ穴のぷよら～
72,448,?KoB?
73,443,ブルーウィング
74,442,ラフィ亭
75,441,ぁひるたいちょ組
76,440,Gunners!
77,439,トウーンタウン
78,439,遊戯都市第七地区
79,439,無KG板ギルド
80,438,コンパイルクラブ
81,437,Ｋ２
82,436,うさぎの巣?
83,435,お腹@ばよ?支店
84,431,パーミテーション
85,431,Blackチョコ
86,429,BestLuck
87,429,パンダ百匹！！
88,429,ファンタビーチ
89,427,みなみけ
90,427,let&#039;sぷよ！
91,427,ウィッチ魔法学院
92,426,エランド
93,425,ひろす
94,422,ジュビレーション
95,421,チームかわいい
96,421,ぷよく鉛筆?HB
97,421,陽だまりのねこ?
98,421,六猫?おーき軍
99,420,ギルド一ナツ
100,420,猫好き仙人界
101,419,みなとみらい
102,417,COLORS＊*
103,416,早起は三文のとく
104,416,ぷよよよよよん?
105,413,TEREON&#039;s
106,412,手製ぷよ
107,410,ねこのうにメロン
108,409,☆ネコカフェ☆
109,405,北の大地☆人情派
110,405,SPIRAL★彡
111,402,ぷよクエRUSH
112,401,風来のぷよ使い
