,2015/11/14 14:54:01
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1482,Dizzy?
2,1419,Mumin谷??
3,1279,トムソン??
4,1227,Ra?ffine
5,1222,☆☆ながれ星彡
6,1189,上位目指す隊?
7,1177,ばよえ?ん。
8,1165,嵐山
9,1163,さんらいず??
10,1142,まるむすてぃ?ん
11,1126,†とわいらいと†
12,1113,早乙女学園?
13,1090,?いちごぷよ隊?
14,1083,さんせっと??
15,1065,祝RedbuII
16,1055,えすぽらーず
17,1044,tipo
18,1032,谷口ぴーまん
19,1031,赤い妖精
20,1027,かもみ～るかふぇ
21,1022,カーバンクル
22,1012,たいようのほこら
23,992,ぴんぽーん
24,982,?Ｃlair?
25,975,Antenna
26,971,MYM318☆彡
27,962,だらゴロ・囚・
28,949,☆命蓮寺☆
29,948,からあげ流星群
30,942,かおりワールド
31,937,淡麗生!!
32,933,ねこたらんど
33,930,にゃ?んだふる♪
34,927,無課金こそ愉悦!
35,927,Luxillia
36,926,ぷよビ～ッチ☆
37,925,?怪盗スケルトン
38,923,ミッドガルド?
39,919,ぷよクエ楽しみ隊
40,918,ももピーチ帝国
41,914,ＢＢ団
42,908,プリンシパル☆彡
43,908,かわいいはせいぎ
44,900,LovE?
45,899,†魔導学校†
46,899,ねこずき
47,895,Law@
48,892,ねこぽよ軍??
49,890,やわらかギルド
50,884,いえろ～こんび♪
51,884,にないか
52,882,賢者モード
53,880,V.I.P.
54,876,一生を寝てい隊
55,873,Lαvｉn&#039;υ?
56,868,ぷよろう会
57,867,果物の缶詰
58,856,★エーミール★
59,849,Buzz?
60,846,とれっきんぐ
61,839,ぼっち同盟
62,836,無KG板ギルド
63,833,2chスレギルド
64,828,ブルーウィング
65,826,★愉快な仲間達☆
66,816,お笑い?研究府
67,811,?アンシェル?
68,811,自由都市ももにち
69,809,ファンタビーチ
70,809,BestLuck
71,801,佐久間上水
72,800,遊戯都市第七地区
73,796,同じ穴のぷよら～
74,795,パンダ百匹！！
75,793,ぷよっとパニック
76,793,ひろす
77,789,Ｋ２
78,789,祝！ＳＳあひる組
79,789,チームかつをぶし
80,786,ウィッチ魔法学院
81,784,?KoB?
82,784,ちょびぎるど
83,777,Gunners!
84,777,チームかわいい
85,772,ラフィ亭
86,769,トウーンタウン
87,768,うさぎの巣?
88,768,☆ネコカフェ☆
89,768,手製ぷよ
90,765,let&#039;sぷよ！
91,762,みなとみらい
92,761,コンパイルクラブ
93,760,Blackチョコ
94,759,パーミテーション
95,757,陽だまりのねこ?
96,756,六猫?おーき軍
97,752,エランド
98,752,猫好き仙人界
99,749,早起は三文のとく
100,745,ジュビレーション
101,742,???☆
102,740,お腹@ばよ?支店
103,740,AGILE
104,739,みなみけ
105,733,SPIRAL★彡
106,730,すたんどあっぷ
107,721,ギルド一ナツ
108,720,ねこのうにメロン
109,720,ぐみぷよ
110,718,ぷよく鉛筆?HB
111,717,まったり勢。
