,2015/11/11 19:02:04
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,402,Dizzy?
2,379,Mumin谷??
3,341,Ra?ffine
4,330,☆☆ながれ星彡
5,327,トムソン??
6,308,さんせっと??
7,291,ばよえ?ん。
8,286,さんらいず??
9,283,上位目指す隊?
10,282,えすぽらーず
11,279,早乙女学園?
12,276,RedbuII?
13,273,?いちごぷよ隊?
14,271,†とわいらいと†
15,260,嵐山
16,259,tipo
17,258,谷口ぴーまん
18,250,まるむすてぃ?ん
19,240,淡麗生!!
20,238,カーバンクル
21,238,?Ｃlair?
22,235,かもみ～るかふぇ
23,233,たいようのほこら
24,233,かおりワールド
25,232,ミッドガルド?
26,231,無課金こそ愉悦!
27,231,からあげ流星群
28,228,MYM318☆彡
29,228,Antenna
30,228,V.I.P.
31,227,ねこたらんど
32,223,†魔導学校†
33,222,ぴんぽーん
34,221,だらゴロ・囚・
35,220,ぷよクエ楽しみ隊
36,220,Lαvｉn&#039;υ?
37,219,同じ穴のぷよら～
38,219,プリンシパル☆彡
39,219,赤い妖精
40,218,にゃ?んだふる♪
41,216,Law@
42,216,一生を寝てい隊
43,215,★エーミール★
44,214,お笑い?研究府
45,214,やわらかギルド
46,213,ねこのうにメロン
47,213,?怪盗スケルトン
48,212,ぷよビ～ッチ☆
49,211,★愉快な仲間達☆
50,210,佐久間上水
51,209,LovE?
52,209,Luxillia
53,209,ぷよろう会
54,209,いえろ～こんび♪
55,209,ちょびぎるど
56,208,ギルド一ナツ
57,207,かわいいはせいぎ
58,207,ねこずき
59,206,ももピーチ帝国
60,204,☆命蓮寺☆
61,204,にないか
62,203,チームかつをぶし
63,203,?アンシェル?
64,202,ぷよよよよよん?
65,201,ねこぽよ軍??
66,201,ジュビレーション
67,200,ＢＢ団
68,200,Lipton　
69,200,果物の缶詰
70,199,早起は三文のとく
71,199,ファンタビーチ
72,199,ぷよっとパニック
73,198,賢者モード
74,198,無KG板ギルド
75,197,とれっきんぐ
76,197,ウィッチ魔法学院
77,196,?KoB?
78,196,BestLuck
79,196,ラフィ亭
80,196,トウーンタウン
81,195,陽だまりのねこ?
82,195,ぁひるたいちょ組
83,195,パーミテーション
84,194,ぼっち同盟
85,193,遊戯都市第七地区
86,192,エランド
87,192,ブルーウィング
88,190,コンパイルクラブ
89,189,パンダ百匹！！
90,189,六猫?おーき軍
91,189,AGILE
92,189,コスモツリー
93,189,SPIRAL★彡
94,189,Gunners!
95,189,チームやどかり
96,189,Ｋ２
97,189,みなとみらい
98,185,Sirius?
99,185,☆ネコカフェ☆
100,184,ぷよく鉛筆?HB
101,184,COLORS＊*
102,183,ぷよよん同盟
103,183,Blackチョコ
104,183,LxStella
105,182,2chスレギルド
106,182,ボギャーン
107,180,お腹@ばよ?支店
108,180,まったりにゃーん
109,180,?水守革命?
110,180,がんばりまっくす
111,179,北の大地☆人情派
112,179,マミーポコ
113,179,あわわっ子
