,2015/11/11 23:14:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,653,Dizzy?
2,647,Mumin谷??
3,553,Ra?ffine
4,550,☆☆ながれ星彡
5,529,トムソン??
6,480,さんせっと??
7,480,ばよえ?ん。
8,476,上位目指す隊?
9,469,さんらいず??
10,462,†とわいらいと†
11,451,?いちごぷよ隊?
12,451,えすぽらーず
13,448,RedbuII?
14,446,早乙女学園?
15,429,嵐山
16,419,谷口ぴーまん
17,407,まるむすてぃ?ん
18,400,かもみ～るかふぇ
19,386,淡麗生!!
20,384,からあげ流星群
21,383,カーバンクル
22,379,たいようのほこら
23,378,Antenna
24,377,?Ｃlair?
25,373,tipo
26,369,無課金こそ愉悦!
27,367,ミッドガルド?
28,367,かおりワールド
29,366,赤い妖精
30,365,MYM318☆彡
31,359,ぴんぽーん
32,358,ねこたらんど
33,354,?怪盗スケルトン
34,353,V.I.P.
35,351,プリンシパル☆彡
36,351,にゃ?んだふる♪
37,350,チームかつをぶし
38,350,いえろ～こんび♪
39,350,LovE?
40,350,だらゴロ・囚・
41,346,ぷよクエ楽しみ隊
42,345,Lαvｉn&#039;υ?
43,342,ちょびぎるど
44,341,Law@
45,340,☆命蓮寺☆
46,339,†魔導学校†
47,339,一生を寝てい隊
48,335,★愉快な仲間達☆
49,335,同じ穴のぷよら～
50,333,祝3S佐久間上水
51,331,お笑い?研究府
52,330,ももピーチ帝国
53,328,かわいいはせいぎ
54,328,ねこずき
55,326,ＢＢ団
56,324,ぷよビ～ッチ☆
57,323,やわらかギルド
58,323,ねこぽよ軍??
59,321,にないか
60,317,★エーミール★
61,315,ぷよろう会
62,314,自由都市ももにち
63,314,ねこのうにメロン
64,314,ぷよっとパニック
65,312,果物の缶詰
66,309,ブルーウィング
67,309,とれっきんぐ
68,308,賢者モード
69,308,ぷよよよよよん?
70,308,?アンシェル?
71,308,ぼっち同盟
72,306,Buzz?
73,305,?KoB?
74,304,みなとみらい
75,303,無KG板ギルド
76,303,2chスレギルド
77,301,パーミテーション
78,300,ラフィ亭
79,299,ジュビレーション
80,299,Blackチョコ
81,299,エランド
82,299,Luxillia
83,299,けにくら！祝LS
84,299,うさぎの巣?
85,298,BestLuck
86,296,ウィッチ魔法学院
87,294,トウーンタウン
88,294,猫好き仙人界
89,294,ギルド一ナツ
90,293,Ｋ２
91,293,AGILE
92,292,陽だまりのねこ?
93,291,お腹@ばよ?支店
94,290,ぷよく鉛筆?HB
95,290,コスモツリー
96,289,コンパイルクラブ
97,289,SPIRAL★彡
98,289,パンダ百匹！！
99,289,ファンタビーチ
100,289,ぁひるたいちょ組
101,288,ももぐみ
102,287,遊戯都市第七地区
103,286,Gunners!
104,286,みなみけ
105,285,Lipton　
106,285,?水守革命?
107,285,COLORS＊*
108,284,LxStella
109,284,早起は三文のとく
110,283,北の大地☆人情派
111,282,六猫?おーき軍
112,282,まったりにゃーん
113,280,Tぷよ軍団
