,2015/11/14 01:12:03
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1358,Dizzy?
2,1313,Mumin谷??
3,1191,トムソン??
4,1152,Ra?ffine
5,1141,☆☆ながれ星彡
6,1100,上位目指す隊?
7,1092,ばよえ?ん。
8,1076,さんらいず??
9,1071,嵐山
10,1050,まるむすてぃ?ん
11,1046,†とわいらいと†
12,1035,早乙女学園?
13,1023,?いちごぷよ隊?
14,1020,さんせっと??
15,1007,えすぽらーず
16,999,祝RedbuII
17,978,tipo
18,966,谷口ぴーまん
19,956,かもみ～るかふぇ
20,952,赤い妖精
21,931,カーバンクル
22,919,たいようのほこら
23,907,ぴんぽーん
24,898,?Ｃlair?
25,889,Antenna
26,879,MYM318☆彡
27,864,からあげ流星群
28,862,だらゴロ・囚・
29,859,淡麗生!!
30,848,☆命蓮寺☆
31,847,ねこたらんど
32,845,かおりワールド
33,840,?怪盗スケルトン
34,837,にゃ?んだふる♪
35,835,無課金こそ愉悦!
36,832,ぷよビ～ッチ☆
37,831,ＢＢ団
38,828,ミッドガルド?
39,818,いえろ～こんび♪
40,818,ぷよクエ楽しみ隊
41,814,Luxillia
42,814,LovE?
43,813,やわらかギルド
44,813,かわいいはせいぎ
45,813,ももピーチ帝国
46,811,プリンシパル☆彡
47,810,Law@
48,809,一生を寝てい隊
49,807,ねこぽよ軍??
50,804,Lαvｉn&#039;υ?
51,803,†魔導学校†
52,799,ねこずき
53,792,V.I.P.
54,785,賢者モード
55,785,にないか
56,779,果物の缶詰
57,779,ぷよろう会
58,778,Buzz?
59,775,ぼっち同盟
60,763,★エーミール★
61,762,とれっきんぐ
62,759,ブルーウィング
63,754,★愉快な仲間達☆
64,748,無KG板ギルド
65,744,自由都市ももにち
66,743,2chスレギルド
67,742,お笑い?研究府
68,739,BestLuck
69,739,チームかつをぶし
70,735,ファンタビーチ
71,734,?アンシェル?
72,728,佐久間上水
73,724,同じ穴のぷよら～
74,721,Ｋ２
75,721,ぷよっとパニック
76,720,?KoB?
77,720,ウィッチ魔法学院
78,720,パンダ百匹！！
79,715,遊戯都市第七地区
80,714,ちょびぎるど
81,714,祝！ＳＳあひる組
82,708,ひろす
83,706,コンパイルクラブ
84,702,うさぎの巣?
85,701,パーミテーション
86,701,エランド
87,701,陽だまりのねこ?
88,700,Gunners!
89,698,☆ネコカフェ☆
90,697,ラフィ亭
91,697,Blackチョコ
92,697,チームかわいい
93,696,トウーンタウン
94,693,六猫?おーき軍
95,689,猫好き仙人界
96,689,let&#039;sぷよ！
97,687,みなみけ
98,683,お腹@ばよ?支店
99,680,AGILE
100,679,ジュビレーション
101,679,みなとみらい
102,679,手製ぷよ
103,672,ねこのうにメロン
104,672,ギルド一ナツ
105,669,SPIRAL★彡
106,666,早起は三文のとく
107,661,ぷよよん同盟
108,660,ぷにっぷに～！
109,658,すたんどあっぷ
110,658,ぷよく鉛筆?HB
111,655,ぐみぷよ
