,2015/11/12 20:49:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,1099,Dizzy?
2,1064,Mumin谷??
3,970,トムソン??
4,937,Ra?ffine
5,890,☆☆ながれ星彡
6,856,上位目指す隊?
7,828,ばよえ?ん。
8,825,さんらいず??
9,788,†とわいらいと†
10,786,嵐山
11,774,早乙女学園?
12,760,さんせっと??
13,751,まるむすてぃ?ん
14,746,えすぽらーず
15,746,もっこすなぎさ！
16,738,?いちごぷよ隊?
17,723,かもみ～るかふぇ
18,704,tipo
19,696,谷口ぴーまん
20,677,赤い妖精
21,674,カーバンクル
22,655,たいようのほこら
23,655,?Ｃlair?
24,653,からあげ流星群
25,646,淡麗生!!
26,642,Antenna
27,641,ぴんぽーん
28,638,MYM318☆彡
29,619,ねこたらんど
30,619,ミッドガルド?
31,617,かおりワールド
32,612,だらゴロ・囚・
33,608,LovE?
34,604,ぷよビ～ッチ☆
35,600,プリンシパル☆彡
36,599,いえろ～こんび♪
37,598,一生を寝てい隊
38,596,ねこぽよ軍??
39,593,V.I.P.
40,592,?怪盗スケルトン
41,592,Law@
42,591,にゃ?んだふる♪
43,591,無課金こそ愉悦!
44,589,ももピーチ帝国
45,582,にないか
46,580,Lαvｉn&#039;υ?
47,579,☆命蓮寺☆
48,579,†魔導学校†
49,578,Luxillia
50,575,ねこずき
51,574,ぷよクエ楽しみ隊
52,574,Buzz?
53,571,ＢＢ団
54,570,★愉快な仲間達☆
55,566,やわらかギルド
56,560,ぷよろう会
57,560,★エーミール★
58,558,チームかつをぶし
59,558,賢者モード
60,556,ぼっち同盟
61,554,果物の缶詰
62,549,かわいいはせいぎ
63,546,お笑い?研究府
64,546,ちょびぎるど
65,544,?アンシェル?
66,541,同じ穴のぷよら～
67,540,自由都市ももにち
68,540,ぷよっとパニック
69,535,BestLuck
70,534,佐久間上水
71,533,無KG板ギルド
72,531,コンパイルクラブ
73,530,?KoB?
74,529,トウーンタウン
75,528,お腹@ばよ?支店
76,528,2chスレギルド
77,527,ブルーウィング
78,527,ファンタビーチ
79,526,とれっきんぐ
80,526,みなみけ
81,526,ウィッチ魔法学院
82,526,エランド
83,525,ラフィ亭
84,524,Blackチョコ
85,523,祝！ＳＳあひる組
86,522,陽だまりのねこ?
87,521,パンダ百匹！！
88,520,うさぎの巣?
89,516,let&#039;sぷよ！
90,515,遊戯都市第七地区
91,514,Ｋ２
92,512,六猫?おーき軍
93,509,Gunners!
94,507,猫好き仙人界
95,504,チームかわいい
96,503,ひろす
97,501,パーミテーション
98,499,ジュビレーション
99,499,みなとみらい
100,498,ギルド一ナツ
101,498,ねこのうにメロン
102,495,☆ネコカフェ☆
103,493,COLORS＊*
104,492,SPIRAL★彡
105,490,手製ぷよ
106,488,早起は三文のとく
107,486,???☆
108,484,ぷよく鉛筆?HB
109,483,まったり勢。
110,482,チームやどかり
111,480,ももぐみ
112,480,ぷよよよよよん?
113,480,サークルフォイ
