,2015/11/11 23:49:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,678,Mumin谷??
2,676,Dizzy?
3,574,Ra?ffine
4,566,☆☆ながれ星彡
5,549,トムソン??
6,502,ばよえ?ん。
7,500,さんせっと??
8,500,上位目指す隊?
9,489,さんらいず??
10,483,†とわいらいと†
11,469,?いちごぷよ隊?
12,468,えすぽらーず
13,464,RedbuII?
14,464,早乙女学園?
15,450,嵐山
16,432,谷口ぴーまん
17,420,まるむすてぃ?ん
18,418,かもみ～るかふぇ
19,405,淡麗生!!
20,401,からあげ流星群
21,401,カーバンクル
22,399,Antenna
23,398,?Ｃlair?
24,392,たいようのほこら
25,385,tipo
26,385,かおりワールド
27,384,無課金こそ愉悦!
28,382,赤い妖精
29,382,MYM318☆彡
30,381,ミッドガルド?
31,373,ぴんぽーん
32,371,ねこたらんど
33,370,いえろ～こんび♪
34,369,?怪盗スケルトン
35,367,V.I.P.
36,367,LovE?
37,366,Lαvｉn&#039;υ?
38,366,プリンシパル☆彡
39,365,チームかつをぶし
40,364,にゃ?んだふる♪
41,364,だらゴロ・囚・
42,363,Law@
43,360,ぷよクエ楽しみ隊
44,359,ちょびぎるど
45,358,†魔導学校†
46,357,一生を寝てい隊
47,353,★愉快な仲間達☆
48,353,☆命蓮寺☆
49,350,同じ穴のぷよら～
50,349,ねこずき
51,349,ももピーチ帝国
52,349,祝3S佐久間上水
53,349,かわいいはせいぎ
54,346,ＢＢ団
55,345,お笑い?研究府
56,342,ねこぽよ軍??
57,340,にないか
58,338,ぷよビ～ッチ☆
59,337,★エーミール★
60,336,やわらかギルド
61,334,自由都市ももにち
62,330,ぷよっとパニック
63,330,賢者モード
64,328,ぷよろう会
65,326,ねこのうにメロン
66,326,果物の缶詰
67,324,ブルーウィング
68,324,とれっきんぐ
69,324,ぷよよよよよん?
70,323,Buzz?
71,322,?アンシェル?
72,320,ぼっち同盟
73,320,?KoB?
74,319,みなとみらい
75,318,2chスレギルド
76,316,無KG板ギルド
77,316,Luxillia
78,315,パーミテーション
79,313,ラフィ亭
80,312,ジュビレーション
81,312,お腹@ばよ?支店
82,311,Blackチョコ
83,310,エランド
84,310,うさぎの巣?
85,309,BestLuck
86,309,猫好き仙人界
87,308,トウーンタウン
88,308,ウィッチ魔法学院
89,308,AGILE
90,307,けにくら！祝LS
91,307,陽だまりのねこ?
92,306,Ｋ２
93,303,コスモツリー
94,303,ギルド一ナツ
95,303,コンパイルクラブ
96,301,遊戯都市第七地区
97,301,ぷよく鉛筆?HB
98,300,SPIRAL★彡
99,300,Gunners!
100,299,パンダ百匹！！
101,299,みなみけ
102,299,ファンタビーチ
103,299,ももぐみ
104,299,ぁひるたいちょ組
105,296,COLORS＊*
106,296,LxStella
107,295,早起は三文のとく
108,293,Lipton　
109,293,まったりにゃーん
110,292,北の大地☆人情派
111,292,Tぷよ軍団
112,291,?水守革命?
113,289,六猫?おーき軍
