,2015/11/11 18:48:02
pickUpTU
トム, ,
,,
,,
Mu, ,
,,
,,
星, ,
,,
,,
Ra, ,
,,
,,
上位, ,
,,
,,
Diz, ,
,,
,,
ばよ, ,
,,
,,
嵐山, ,
,,
,,
さんらいず, ,
,,
,,
とわいらいと, ,
,,
,,
pickUpRank
ranking
1,384,Dizzy?
2,366,Mumin谷??
3,325,Ra?ffine
4,312,☆☆ながれ星彡
5,310,トムソン??
6,294,さんせっと??
7,278,ばよえ?ん。
8,273,えすぽらーず
9,271,上位目指す隊?
10,270,さんらいず??
11,267,早乙女学園?
12,265,?いちごぷよ隊?
13,263,RedbuII?
14,261,†とわいらいと†
15,250,嵐山
16,249,tipo
17,248,谷口ぴーまん
18,239,まるむすてぃ?ん
19,230,淡麗生!!
20,226,カーバンクル
21,224,?Ｃlair?
22,224,たいようのほこら
23,224,無課金こそ愉悦!
24,224,かもみ～るかふぇ
25,224,ミッドガルド?
26,223,かおりワールド
27,220,Antenna
28,220,からあげ流星群
29,219,V.I.P.
30,219,MYM318☆彡
31,218,ねこたらんど
32,216,†魔導学校†
33,214,Lαvｉn&#039;υ?
34,213,ぴんぽーん
35,211,だらゴロ・囚・
36,211,赤い妖精
37,211,同じ穴のぷよら～
38,210,ぷよクエ楽しみ隊
39,210,にゃ?んだふる♪
40,209,一生を寝てい隊
41,209,プリンシパル☆彡
42,209,★エーミール★
43,209,Law@
44,208,ねこのうにメロン
45,207,やわらかギルド
46,206,お笑い?研究府
47,205,ぷよビ～ッチ☆
48,204,?怪盗スケルトン
49,203,Luxillia
50,203,LovE?
51,201,ギルド一ナツ
52,201,★愉快な仲間達☆
53,200,ぷよろう会
54,200,いえろ～こんび♪
55,199,佐久間上水
56,199,ちょびぎるど
57,199,かわいいはせいぎ
58,199,ねこずき
59,199,ももピーチ帝国
60,196,☆命蓮寺☆
61,195,にないか
62,194,チームかつをぶし
63,194,ねこぽよ軍??
64,193,早起は三文のとく
65,193,ジュビレーション
66,193,ぷよよよよよん?
67,192,果物の缶詰
68,192,Lipton　
69,192,?アンシェル?
70,191,ファンタビーチ
71,191,ＢＢ団
72,190,無KG板ギルド
73,189,ぼっち同盟
74,189,ぷよっとパニック
75,189,とれっきんぐ
76,189,陽だまりのねこ?
77,189,ぁひるたいちょ組
78,189,BestLuck
79,189,ウィッチ魔法学院
80,189,トウーンタウン
81,189,賢者モード
82,188,エランド
83,187,ラフィ亭
84,186,パーミテーション
85,185,?KoB?
86,184,パンダ百匹！！
87,184,六猫?おーき軍
88,184,ブルーウィング
89,183,コンパイルクラブ
90,183,遊戯都市第七地区
91,182,AGILE
92,181,Ｋ２
93,180,チームやどかり
94,179,Gunners!
95,179,SPIRAL★彡
96,179,コスモツリー
97,179,ぷよく鉛筆?HB
98,179,Sirius?
99,179,みなとみらい
100,178,Blackチョコ
101,178,ぷよよん同盟
102,178,ボギャーン
103,176,☆ネコカフェ☆
104,176,2chスレギルド
105,175,COLORS＊*
106,174,LxStella
107,174,あわわっ子
108,174,北の大地☆人情派
109,173,うさぎの巣?
110,173,マミーポコ
111,173,?水守革命?
112,172,猫好き仙人界
113,172,まったりにゃーん
114,172,???☆
